,id1,Description1,id2,Description2,Type of dependency
4758,20231,"   Hello,\r\n\r\nI am interested in getting offli...",4339,   Create a cross-projet calendar in order to see...,independent
4759,31559,  h3. Expected behaviour\r\n\r\nWhen doing a HTT...,9422,   My project hierarchy is one TopProject with tw...,independent
4760,11519,"   It´s very common to edit wiki contents, and fo...",31381,  I'd like to find change status on issues  at c...,independent
4761,30998,"  Hello,\r\n\r\nUnfortunately I'm not enough ski...",445,   It'd be really nice to be able to make batch c...,independent
4762,5730,   It should follow standard breadcrumb look / fe...,523,   You can see a list of commited files when look...,independent
4763,10270,   Ability to accept an incoming email which uses...,16304,   What is the correct syntax to assign tickets b...,independent
4764,2312,"   When receiving an email, non plain text body (...",31768,"  Hi, \r\nWe are implementing Redmine in our org...",independent
4765,7702,   I would like to see the changes to target vers...,27113,"  The checksum column, at least in our use case,...",independent
4766,8669,   If a user has a roleA with right to set status...,7792,   Redmine's PNGs are currently not fully optimiz...,independent
4767,22146,"   \r\nHello, I need to activate some states when...",27109,  The migration/update page [[RedmineUpgrade]] t...,independent
4768,3537,   * We hope the project members can be watched R...,9928,"   When using LDAP authentication, user passwords...",independent
4769,23987,"  Hi,\r\n\r\nWe encounter slowness with using th...",16561,   Sometimes it's recommended to allow some files...,independent
4770,2901,   My company's project budget is based upon the ...,13613,"   Hello guys,\r\n\r\nMy company is looking to sp...",independent
4771,2315,   Currently Redmine uses one login and password ...,4814,   Not sure if this is a huge problem (or why man...,independent
4772,32086,  We are having multiple project and need to gen...,3197,   I really need a better way to track when issue...,independent
4773,4871,   I am interested in using the Gantt chart's PNG...,4910,   I suggest to allow issue references cross proj...,independent
4774,5391,"   In some schools of thought, major-release vers...",329,"   The SVN needs to be on *nix to Work, can be do...",independent
4775,14547,   I want to change location between project colu...,7111,   It would be useful to be able to query additio...,independent
4776,5286,   I'm trying to use Excel<-Redmine import featur...,13945,   When @Setting.autofetch_changesets == true@ re...,independent
4777,25198,  I'm developing full text search plugin for Red...,12262,"   Hey,\r\n\r\nit would be quite good to differ t...",independent
4778,25358,"  The set-up of roles, their permissions, and is...",27075,  When editing roles permissions at %redmine%/wo...,independent
4779,19967,   We have been using redmine for a while and the...,25359,"  When someone creates a ticket, based on the de...",independent
4780,33648, In #11159 support for getting the definition o...,2490,"   Hi,\r\ni did not want to open my smtp port as ...",independent
4781,11542,"   There is salt in the password, but it's implem...",11707,   Sometimes we need to merge some aspects of an ...,independent
4782,3050,"   If you add a file and later delete it, you wil...",20057,"   Hi, is it correct, that ""groups"" functionality...",independent
4783,30476,  The feature uses the horizontal screen space m...,24770,  I desperately need the custom field for issue ...,independent
4784,3071,   Problem:\r\n\r\nWe want to position Redmine in...,1378,   Every user should have the ability to create a...,independent
4785,1061,"   I'm using RedMine with more than 10 projects, ...",12888,   Since we've started using Redmine 2.2.x we've ...,independent
4786,8702,   This will require building a map between\r\n\r...,1258,"   Currently in version version:""0.7.1"", there's ...",independent
4787,6769,"   We  just upgraded to the latest redmine,  we n...",3279,   I'm looking for an additional hook to be added...,independent
4788,11553,"   In my company, for a particular release, we go...",11939,   See #8841 for use case:\r\n...\r\nSometimes a ...,independent
4789,10268,   Would be great to be able to:\r\n1) access (fi...,1842,"   Hi,\r\n\r\nI've been testing the latest svn re...",independent
4790,3558,   how can i login (access login username and pas...,14389,   In order to lessen the amount of email notific...,independent
4791,30117,  Currently redmine has such fixing keywords as ...,420,   It would be great if mail notification could b...,independent
4792,29791,  I do not want to display the Files toggle when...,22058,   For text file attachments and text files in a ...,independent
4793,33302, Currently it is a combobox with 11 options: 0%...,14708,"   Dear all,\r\n\r\nBig-5 only supports English a...",independent
4794,3335,   It would be handy to be able to divide a cm te...,30927,"  In Rails 5.2, ActiveStorage is a new function ...",independent
4795,10088,   Would like support to be able to bind the pare...,23882,  I would like to be able to forward or cc an em...,independent
4796,12658,   Remdmine is missing the feature for assignin t...,579,"   Hi,\r\n\r\nWhen creating an issue, there is th...",independent
4797,12827,"   Hi Jean-Philippe,\r\n\r\nI think it would be g...",7986,   I am currently using 1.0.4 and waiting for 1.2...,independent
4798,1555,   When issues are displayed in the Calendar (and...,324,    Is it possible to add in repository browsing ...,independent
4799,11370,   While I agree with the potential security issu...,11707,   Sometimes we need to merge some aspects of an ...,independent
4800,484,   Is it possible to have the address updated via...,22282,   Hi all \r\n   Do anybody know how to change th...,independent
4801,4653,"   Hello,\r\n\r\nfirst of all i wan't to thank yo...",2060,   It would be nice to have the ability for confi...,independent
4802,1617,"   Hi all,\r\n\r\nfirst of all CONGRATULATION! Th...",24808,"  I think, we should make Redmine an OAuth2 prov...",independent
4803,5059,   How to manage docments，files and attachments? ...,32766,  *Problem (usecase)*\r\nThe Markdown Module of ...,independent
4804,14327,"   If there are no objections, I'd like to change...",23390,"   Hi,\r\nOne way to speedup the issue's show vie...",independent
4805,10165,   I patched mail_handler.rb to put the issue in ...,406,   PDF Export for Roadmap and Change-Log,independent
4806,14726,"   Hi,\r\n\r\nI would like to configure who can b...",21444,"   See [[RedmineTextFormattingTextile]], ""Links t...",independent
4807,10207,   https://www.chiliproject.org/issues/749\r\n\r\...,11712,   h2. Links\r\n\r\nUsing *Long Text* and *Text* ...,independent
4808,17176,   There should be feature in summary report by w...,1693,   it would be very nice to have a kind of outloo...,independent
4809,1102,"   Hi,\r\nI'm definitely missing an 'Assign to me...",2396,"   One story, one feature",independent
4810,7388,   Add option in textarea to use tab to insert ta...,19893,"   When using the rest API, it would be useful to...",independent
4811,17925,   Display and edit customized field each one in ...,28616,"  From time to time, images may have a different...",independent
4812,13640,   It would be very handy to have possibility to ...,16119,   Hello Redmine Team.\r\n\r\nWe actually have th...,independent
4813,9760,   Autofetch commits not working with bazaar repo...,19278,"   In parent task page, there doesn't seem to be ...",independent
4814,9215,"   Hi,\r\n\r\n""Testlink:""http://www.teamst.org/ a...",15542,   It would be much less cumbersome and more natu...,independent
4815,5300,"   I see ""author"", but don't see ""assignee"" field...",9612,   Like SCM diff view.\r\n\r\n!side-by-side.png!,independent
4816,297,   In order for me to even be able to create an i...,274,   I would like to see the ability to add time tr...,independent
4817,28077,  Hide issue-list header of any query-resukt\r\n...,29872,  When using /time_entries.json api allows the a...,independent
4818,3309,   rtrh,27965,"  Hi,\r\n\r\nI am a redmine Scrum Master and am ...",independent
4819,32426,  Currently the query filter set can only search...,8452,   It is possible modify Redmine to change the na...,independent
4820,2484,"   In the Members tab under project settings, bel...",1430,   I want a method to stop/run email notification...,independent
4821,10694,   you can modify or delete a note using the REST...,20782,   Hello!\r\n\r\nProposing to add some useful inf...,independent
4822,33099,"  With the attached small patch, you will be abl...",6322,"   Hi, I have seen the issue that concerns sub-ca...",independent
4823,5614,"   In our implementation, occasionally the email ...",8748,"   Hello,\r\n\r\nI don't know if this idea has al...",independent
4824,17093,   Is there a way to have role based wiki's?\r\n\...,11084,   Rails 3.2.5 has been released. Gemfile should ...,independent
4825,7321,   When you have a repository with another reposi...,1064,   I've been testing erubis in place of the regul...,independent
4826,17179,   h4. Introduction\r\n\r\nThese are custom field...,31107,  Hello!\r\nWe run redmine 2.4.2 and use rdm-mai...,independent
4827,28819,  Is there a possibility that a user can set iss...,4987,   Users tend to use absolute HTTP URLs when link...,independent
4828,10073,   Is it possible to get Redmine to send e-mail n...,9756,   I would like the ability to designate that my ...,independent
4829,1693,   it would be very nice to have a kind of outloo...,4984,   ttttttttttttttttttttttttt,independent
4830,6937,   Similar to when shutting down a windows server...,7075,   The identity selector for OpenID login is a si...,independent
4831,8261,   k,8635,"   Composição parcial: Erika, Carmem, Diógenes",independent
4832,14949,   25 issues per page is too less. I would like t...,32090,"  Currently, [[Rest Users|the /users.:format RES...",independent
4833,5046,   Is there anyways i can have the values of the ...,12282,   how to set [target version] as required field?...,independent
4834,21950,   It would be highly useful to those integrating...,6480,   The wiki-page [[RedmineInstall#Logger-Configur...,independent
4835,26423,  Current character encoding auto-detection cant...,10597,   As it is not possible to change the project id...,independent
4836,17469,   Adding this:\r\n\r\napi.completed_percent vers...,406,   PDF Export for Roadmap and Change-Log,independent
4837,15886,   * Add field @working hours@ in Administration-...,8919,   Since redmine (or ruby?) is very slow to start...,independent
4838,13639,   Very interesting option is to have information...,31109,  I think the assignee's name in email notificat...,independent
4839,2686,   If you have some/many projects and have to add...,1025,   It's a trivial thing but it would make the gor...,independent
4840,22297,   We are unable to create a custom field of type...,14304,"   Good Day,\r\n\r\nIs there any plugins or a way...",independent
4841,386,"   ""Imagine the following date: 02/04/03\r\n\r\nW...",304,   There does not seem to be a facility to delete...,independent
4842,1345,"   Bonjour,\r\n\r\nIl est intéressant d'interface...",6106,   тестируем русский язык,independent
4843,28199,  Hello\r\n\r\nIt's will be great if it's possib...,25418,  I.e. A pull-down list that looks like\r\n|Cust...,independent
4844,15926,   I subscribe to my activity view via activity.a...,11356,   <pre>\r\nDEPRECATION WARNING: :confirm option ...,independent
4845,16477,   Just show the last n notifications that the us...,7200,"   Hello,\r\n\r\nI've seen the occasional request...",independent
4846,7550,   It would be nice (and useful) that the project...,14966,   Sometimes I need to include more than three cr...,independent
4847,2047,   It would be great if we could :\r\n\r\n* Show ...,7722,   test subask bug ,independent
4848,9923,"   The ""Assignee"" filter has a <<Me>> option, but...",5085,   Is it possible to create an option under My Pa...,independent
4849,33784," As Mercurial is ""transitioning to Python 3"":ht...",18643,   Hi all! After every plugin change need to rest...,independent
4850,26128,"  Hi all, i'm trying to set up an email reminder...",11342,"   Hi,\r\nI think that Redmine should be improved...",independent
4851,2147,   whs@WHSServer1:/var/redmine$ svn info\r\nPath:...,27317,"  hi all, i need plugin or source display issue ...",independent
4852,2152,   When displaying search results it would be hel...,4355,   It would be excellent if users could configure...,independent
4853,7105,"   Hi !\r\n\r\nI'm an occasional Jira user, and t...",5727,   subtask and relationship are being handled spe...,independent
4854,16862,"   While logging out from redmine, it should redi...",25358,"  The set-up of roles, their permissions, and is...",independent
4855,1533,   When using the include macro in the wiki it wo...,28603,  why we cannot edit or update group of issue su...,independent
4856,26015,"  In the last versions, Redmine evolved a lot, w...",1114,"   Redmine bundles many plugins in the core app, ...",independent
4857,628,"   In addition to the PDF output, I'd really wish...",10543,   Using IMAP email method for posting comments: ...,independent
4858,1221,   I have found user can not edit/delete the mess...,3064,   If we could have a Complexity custom data file...,independent
4859,4374,   It would be very handy to be able to preview t...,28868,"  Currently, you can perform administrative oper...",independent
4860,30208,  Is it possible to have specific users show in ...,2142,   Plugin's routes can today ( r1977 ) be handled...,independent
4861,3101,   Very big problem occurs when main project has ...,3344,   This feature is just like the trac.\r\nYou can...,independent
4862,495,   From Peter Molenaar:\r\n\r\n* Ability to edit/...,30368,  <pre>\r\nALTER TABLE `users` ADD `password` VA...,independent
4863,3960,"   Hi,\r\n\r\nSince i use Project Hierarchy, I ne...",356,"   Well i would appreciate it, if i could control...",independent
4864,12894,   Whenever I create a sub task in 99% the conten...,1792,   It would be a big plus for projects who use a ...,independent
4865,5753,   Why not to do such a plug-in for sending accou...,28067,  #10485 has added a context menu for issues on ...,independent
4866,5483,   Subtask feature was implemented in r3573. \r\n...,3487,   Is it possible to place downloadable files on ...,independent
4867,7351,"   Hi everyone,\r\n\r\nFor KDE users or users who...",14629,   i need to create new structure for issue track...,independent
4868,16742,   It would be nice to have option to create at o...,6735,"   Hi,\r\n\r\nOn my system, reposman.rb fails wit...",independent
4869,6883,   It would be awesome if one could specify the l...,6439,   Could we have an option in Custom Queries to h...,independent
4870,405,"   I have many projects in RedMine, and keeping a...",5801,   There are a lot of people who submit new issue...,independent
4871,33692, Applying this patch (attachment:update-activit...,34220, Good Morning ! If this implementation is carri...,independent
4872,24941,  This is something I just noticed at the moment...,3933,"   Hi, \r\ni'd love to export docbook straight fr...",independent
4873,4237,   It would be nice to be able to set a default v...,18030,   I a ticket has subtasks: It would be very help...,independent
4874,8817,   These errors are a bit inscrutable because the...,2056,   I have observed a little thing which might be ...,independent
4875,351,   How about some contact information fields for ...,350,   Would it be possible to set the roadmap to not...,independent
4876,23731,"   Hello Sir,\r\n\r\nIn redmine, if the value of ...",12221,"   When we have a lot of wiki updates I, normally...",independent
4877,26658,  Currently there is no way to filter the projec...,5614,"   In our implementation, occasionally the email ...",independent
4878,21572,   It would be great to custom field support for ...,3575,"   Hi,\r\n\r\nCurrently, we're only able to diff ...",independent
4879,3566,   I started this idea as a comment on this featu...,10118,"   Current workflow is made of:\r\nwriter role, t...",independent
4880,28150,"  Fields permissions, are missing a setting, in ...",28082,  How can I modify the Home Page of Redmine?\r\n...,independent
4881,3030,   In all my projects (and others as well) on htt...,2338,   После рекомендаций АО БТА Банк Россия ,independent
4882,17462,   Is there anyway i can take my project list and...,21444,"   See [[RedmineTextFormattingTextile]], ""Links t...",independent
4883,3262,   A complaint I'm receiving from my users is tha...,2315,   Currently Redmine uses one login and password ...,independent
4884,14989,"   Hi,\r\n\r\nI've tried to implement the drag an...",1309,   a plugin to edit svnauthz information would be...,independent
4885,2472,   The current way of filling in possible values ...,9182,   Add new class for admin schools,independent
4886,11333,"   hi,\r\ni need to have in role page a dropdownl...",454,   Redmine needs to be able to turn trackers on a...,independent
4887,33115,  It could be very suitable to give read only ac...,10603,   When changing the subject of a ticket the noti...,independent
4888,28307,  As per wiki suggested i have configure the ema...,7828,"   Dear all,\r\n\r\nI would like to increase the ...",independent
4889,30069,"  On my local development box, I've a lot of bra...",1290,   Implement an Atom feed for the project list pa...,independent
4890,17465,   I a role with sufficient rights (e.g. Manager)...,1324,   Our Redmine site has multiple individuals shar...,independent
4891,5497,"   We started to use Redmine in January, have 15 ...",459,"   Add the option for a ""Latest Activity"" feature...",independent
4892,5804,   h1. mon premier projet\r\n\r\n#je  traite ma d...,8146,"   Hi everyone,\r\n\r\nI'm doing some customizati...",independent
4893,2637,   My company is currently using Redmine and we l...,2800,   I'm tempted to file this as a defect but will ...,independent
4894,6106,   тестируем русский язык,13525,   See source:/trunk/doc/INSTALL#L14,independent
4895,29595,"  Hi All,\r\n we started using Redmine in our co...",10350,   I would like to be able to change the target v...,independent
4896,19851,   This patch adds a so-called sudo mode as a saf...,24950,  A request to add \r\n\r\nhttps://github.com/ch...,independent
4897,6057,   The [[HowTo_configure_Redmine_for_advanced_git...,18677,   It would be nice to have the possibility to do...,independent
4898,8527,   I'm using redmine at my company together with ...,1539,   Plugins should be able to hook into the activi...,independent
4899,5804,   h1. mon premier projet\r\n\r\n#je  traite ma d...,3528,   I'm talking about how you see a little bit of ...,independent
4900,312,   Allow the user to set the issue status when ra...,20782,   Hello!\r\n\r\nProposing to add some useful inf...,independent
4901,18447,"   Hi Guys,\r\n\r\nReferring to ""RedmineReceiving...",7930,   It would be a nice feature if there was a way ...,independent
4902,22043,"   Hi,\r\nI often use a task with several subtask...",14431,   We would like an additional free-text field as...,independent
4903,32000,  Redmine provides an email notification feature...,29513,"  Hi,\r\n\r\nAt my work we run Percona XtraDB. T...",independent
4904,4553,   дать возможность выбора следующей схемы:\r\n\r...,14030,   Having plugins put their gem requirements in G...,independent
4905,31864,"  I would expect, that the Issues API exposes al...",15690,"   If a receive_imap crontab is setup, Redmine sh...",independent
4906,7520,"   When we create a new custom field, it's possib...",9995,"   This way time entries can be added day by day,...",independent
4907,9420,"   Bonjour à tous, \r\nEn premier lieu je suis tr...",34307, Sometimes we want to create a custom field wit...,independent
4908,28551,  My problem:\r\nI have some groups and about 5 ...,3314,"   When editing user details via the admin panel,...",independent
4909,18717,"   in a team , everyone's usally use the same fil...",25224,"  Hi,dear,\r\nMy Environment:\r\nOS:centos 7 ser...",independent
4910,29193,  Please finish https://redmine.org/projects/red...,18857,   Basically we have an email signature that cont...,independent
4911,19967,   We have been using redmine for a while and the...,30831,"  Dear,\r\n\r\nWithin the Synology Package Cente...",independent
4912,12022,   This improvement could be guarded with a new P...,12120,   Just like the filters in the issues' list.,independent
4913,13064,"   *Symptom*\r\n*  In following code, our Redmine...",4877,"   In my company, as we use only SVN, we modified...",independent
4914,32933,  Hi.\r\n\r\nIs there any plugin available that ...,19999,   When a user tries to access a issue which he i...,independent
4915,9604,"   All is linked in redmine, but not project name...",15800,"   Hi,\r\n\r\nHow to know the number of issues in...",independent
4916,8208,"   Upon user account creation, the user password ...",4974,   Users should be able to configure the currency...,independent
4917,2657,   The current wiki start-up process is overly co...,34288, We have multiple projects with the same name b...,independent
4918,295,   In the same structural manner as files allow d...,23123,   I suggest to allow to add relation issue from ...,independent
4919,5217,"   Hi,\r\nIs there any plugins available to to ha...",23984,  Some of our users would like to have the defau...,independent
4920,12484,   The gnu cross copiler from Critical Link is v4...,22044,   I need all the user accesskeys present in a to...,independent
4921,27199,"  can we add log date filter to the issue list, ...",22173,"   Hi all \r\n\r\nI am a new user of redmine, we ...",independent
4922,1032,   Add different css class (div?) for user commen...,23096,"   Dear , observers are failing to observe what a...",independent
4923,419,   When removing issue categories it should be po...,2315,   Currently Redmine uses one login and password ...,independent
4924,5748,   Could it be possible to integrate this plugin ...,2855,   Presently authentication settings are global f...,independent
4925,23209,"   Hi,\r\nWhen we search for something in redmine...",21639,   I recently had a request from a user of our Re...,independent
4926,12817,"   Hi there,\r\n\r\nmaybe this could be useful fo...",2374,   It will be fantastic to be able to create feat...,independent
4927,24015,  Currently the estimated_hours is completely hi...,17628,   It would be nice to have a project flag is_pub...,independent
4928,1224,   Here's a rake task that will migrate pages fro...,841,   Could it be possible to have this option when ...,independent
4929,30250,  I want feature to add other HTML pages/applica...,3680,   It would be amazing if it would be an option w...,independent
4930,6618,   I manage various projects in a Redmine instanc...,21969,"   Wiki pages could be ""lost"" when you edit a pag...",independent
4931,1690,   We are trying to use Redmine on our company wo...,23641,   It would be great to be able to set more than ...,independent
4932,14385,"   When adding spent time, redmine accepts format...",22001,"   I want to export structured PDF´s from wiki, I...",independent
4933,566,   I have configured the current trunk version of...,6385,   The issue mailer views just enumerate issue fi...,independent
4934,24808,"  I think, we should make Redmine an OAuth2 prov...",4058,   The wiki should be able to dynamically referen...,independent
4935,25786,"  In our redmine installation, we automated the ...",26737,  I have checked the Redmine administration wind...,independent
4936,833,"   The first use I can think of for this is, I li...",2661,   It is very necessary to have ability to create...,independent
4937,30462,  The current Developer Guide references using t...,27808,"  ""Time logs visibility"" and ""Users visibility"" ...",independent
4938,19066,   In Settings > Email notifications > Email foot...,13194,"   Dear Redmine developers, please hear me out......",independent
4939,31956,"  Hi,\r\nafter discussion I post here my idea fo...",5694,"   ENG\r\nIs it possible to make some fields ""con...",independent
4940,3221,   We are using the redmine receiving emails func...,12702,   reeasdf,independent
4941,10481,   Because in the workflows columns and line head...,9803,   E.g. the following has a new tracker_id and pr...,independent
4942,24011,"  Now, when I Add a New Version and want it to b...",1414,   My project has a requirement that several indi...,independent
4943,5762,"   Can it be held, please, if possible? I think, ...",24013,  I made a patch that adds support for firebird ...,independent
4944,5046,   Is there anyways i can have the values of the ...,9328,   We are requesting our customers to install Red...,independent
4945,20084,   After having set the columns (options) in a di...,959,"   There should be navigation button(s), in parti...",independent
4946,3059,   When you have a large list of related issues a...,26007,"  Hi,\r\nI need a custom field as datatype User ...",independent
4947,16821,"   Here is a common workflow : issue is new, then...",7441,   That is pity that there is no graphical report...,independent
4948,33894, If the done ratio is not linked to the issue s...,26654,"  Dear All,\r\n\r\nOur redmine [Redmine 1.3.2.st...",independent
4949,5736,   Consider the following links:\r\n\r\n* http://...,32287,"  Hi, team,\r\n\r\nI am using Bitnami Redmine 4....",independent
4950,26001,"  On issue creation, it would be very helpful if...",26654,"  Dear All,\r\n\r\nOur redmine [Redmine 1.3.2.st...",independent
4951,4973,   Feature required to decrease server load & con...,14414,"   Hi, I am trying to add ""Gauges"":http://get.gau...",independent
4952,31725,  Reverse Redmine version numbering while submit...,12875,   It is possible to link a particular document/i...,independent
4953,32181,"  Hi All,\r\n\r\nIs there any way to change stat...",3558,   how can i login (access login username and pas...,independent
4954,21574,"   Dear all,\r\nit's possible to have a easy to u...",396,   A user can add issues without being assigned t...,independent
4955,3061,"   Hi,\r\nplease modify the regex to match the wi...",12944,"   Hello,\r\n\r\nI have more 500 users. All are i...",independent
4956,16430,"   Currently in Redmine, there is an administrati...",14385,"   When adding spent time, redmine accepts format...",independent
4957,28471,"  The header on issue page ""Subtasks"" list issue...",5489,   Here is my problem: I have 3 custom fields and...,independent
4958,27097,  Hello\r\n\r\nI want to use the key/value list....,15154,"   Hello,\r\n\r\nIn workflow administration there...",independent
4959,31294,"  Gravatar offers ""robohash"" default images. Ple...",14614,   I need two new view hooks for my plugin.\r\n\r...,independent
4960,2899,"   In ""custom queries"", there's a lot of filterin...",21707,   The key/value type has the option in the admin...,independent
4961,4212,"   Unlike feature 993, this is a request to have ...",11096,   Filipe Feature 1,independent
4962,25547,  Can you add documentation about rest api for B...,387,"   In our environment, all of the people that use...",independent
4963,530,   Having the ability to go to a major project's ...,27751,  i am currently used redmine 2.0.3 how to upgra...,independent
4964,15633,   I use some plugins and now I want to customize...,15914,   It allows to hide sub-projects level by level....,independent
4965,8791,   Нажал пошел. Все сломалось,15786,"   Hello,\r\n\r\nI'm new to redmine. Right now I'...",independent
4966,33589, I've created the following Wiki page with inst...,6543,   It would be nice to have a user preference for...,independent
4967,4640,   By changing the password hash to be Base64 enc...,8903,   When user update the main description of the i...,independent
4968,14322,   Sometimes an Excel/Spreadsheet Export of Ticke...,10873,   Hello we have two users with the same first na...,independent
4969,4638,   Finishing Document GMCP,3042,   Could be nice to have the possibility to updat...,independent
4970,9756,   I would like the ability to designate that my ...,6134,   One requirement of our company is that only th...,independent
4971,24920,  It would be great If I could create custom use...,8259,   It would be nice to have an ability to move se...,independent
4972,30978,"  Hello,\r\n\r\nI need a plugin that will allow ...",27162,  I know it's simple enough to just use the quot...,independent
4973,34202," This is my first task here! \r\nHi, everyone!\...",19101,   Now we can see a pager at the footer. So we ha...,independent
4974,8000,"   Hello,\r\n\r\nI would like to suggest implemen...",2596,   I would like to know when another user is edit...,independent
4975,3982,   I like to use News to communicate with the my ...,4617,   I'm using Redmine to manage two projects: each...,independent
4976,3267,   It'd be nice if there was a choice for creatin...,4237,   It would be nice to be able to set a default v...,independent
4977,20421,   It could be useful (at least for me) to have a...,27604,  The computed custom field looks like a great a...,independent
4978,12972,   When you sort the documents by title only the ...,17620,"   Hi every body,\r\nI would like spent time fiel...",independent
4979,13277,"   I believe that this is a major mistake, to loa...",3039,   If your profile is set to 'mail me on all my p...,independent
4980,1043,"   I think it would be good to have a ""My Calenda...",425,   ESTIMATED TIME per ISSUE/BUG/FEATURE would be ...,independent
4981,14570,   I use version 2.3.1.\r\nWhen you add a new Iss...,3064,   If we could have a Complexity custom data file...,independent
4982,2840,   It would be great if a plugin could add a new ...,628,"   In addition to the PDF output, I'd really wish...",independent
4983,29993,  When project added to archive - it is hidden f...,14107,   It wold be very useful to temporarily be able ...,independent
4984,387,"   In our environment, all of the people that use...",18969,   Currently it is impossible to get available st...,independent
4985,16904,"   The author of an issue might be ""Anonymous"", e...",2957,   Following feature would be very helpful: \r\nR...,independent
4986,18030,   I a ticket has subtasks: It would be very help...,16998,"   Hi, \r\n\r\nI look for a plugin, to append com...",independent
4987,24167,  After updating to Redmine 3.3 we began to enco...,25359,"  When someone creates a ticket, based on the de...",independent
4988,21465,   While working on a project there are developme...,26521,"  To identify the over allocated resources, and ...",independent
4989,18286,   If we create a new subproject it is possible t...,7683,   He's spamming issues and there is no way we ca...,independent
4990,20161,   It would nice to have the possibility to have ...,20511,   Developing and maintaining a wiki page I often...,independent
4991,3055,"   When you ""move"" an issue and select to copy it...",20286,   We have a project custom field where its set t...,independent
4992,4714,   When Redmine is used as a public web site and ...,11595,   the file lib/redmine/mime_type.rb is missing a...,independent
4993,9927,   Some defective e-mail servers can't handle e-m...,32545,"  In lib/redmine/notifiable.rb, there is a TODO:...",independent
4994,29685,  *Environment*\r\n\r\nRedmine version: 3.4.2.st...,16323,   It is very nice that we have markdown in Redmi...,independent
4995,32000,  Redmine provides an email notification feature...,511,   I am evaluating several of these programs righ...,independent
4996,27355,"  Hi All,\r\n\r\nHow to provide custom acknowled...",2093,   I have asked for a way to prefix the *New Issu...,independent
4997,7077,   I am looking forward to using Lighttpd as my e...,17821,"   So far, redmine only allows to show tracked is...",independent
4998,11473,   Almost all email clients leave quoting of orig...,11473,   Almost all email clients leave quoting of orig...,independent
4999,25747,"  Dears,\r\n\r\nlet me thank you again for all y...",14769,"   Hi there,\r\n\r\nwould it be possible to add t...",independent
5000,28299,"  Hi,\r\nFor the moment we can only fetch issues...",8337,   I'd like to set up a role that restricts the u...,independent
5001,2751,   I'd like to have support for plain HTML in the...,5190,   \r\nIt would be useful to be able to watch the...,independent
5002,17354,   It's only necessary to edit *app/views/users/s...,32414,  This to show to user the security of the passw...,independent
5003,8363,"   There was a plugin that aimed to do this, call...",3057,"   I have ""a plugin that adds additional blocks t...",independent
5004,13640,   It would be very handy to have possibility to ...,16729,   It would be very nice to be able to have place...,independent
5005,7536,"   First of all, I love Redmine. It's very intuit...",28013,"  \r\nanurak_w\r\n\r\nJan 15, 10:45 CET\r\n\r\nH...",independent
5006,15948,   I think it would be clearer to change the icon...,25129,"  Right now we get per-user, per-role or totally...",independent
5007,24171,  Redmine already provides a shortcut to create ...,20426,"   Hi,\r\n\r\nI would like to use User (Account) ...",independent
5008,5603,   It would be nice if Redmine 1.0 supports Rails...,23130,   Ability to enter admin task such as paying the...,independent
5009,530,   Having the ability to go to a major project's ...,6360,   Adding title attributes to various important i...,independent
5010,19169,   It would be great if the wiki could show de pr...,10253,"   When creating or updating an issue, the upload...",independent
5011,12262,"   Hey,\r\n\r\nit would be quite good to differ t...",7930,   It would be a nice feature if there was a way ...,independent
5012,3626,"   Hi,\r\n\r\nI made some kindda plugins that is ...",23066,"   *Current situation:*\r\nWe have some kind of ""...",independent
5013,3684,"   Hi,\r\n\r\nI fell in love with cucumber recent...",2451,   Now you can add yourself to watch list in two ...,independent
5014,24956,  Hi ! At my job we have event on last friday of...,30975,"  ""Updated"" filter added in Redmine 3.4.0 (#1772...",independent
5015,10670,"   Currently, the plugin directory allows users t...",24013,  I made a patch that adds support for firebird ...,independent
5016,10143,   It would be great to have a way to mark a post...,32086,  We are having multiple project and need to gen...,independent
5017,9726,   The controller_timelog_edit_before_save hook i...,15815,   I've been using the Rest API mobile apps.\r\n\...,independent
5018,17993,   This will help to personalize issues list with...,3237,   When somebody commit something and include lin...,independent
5019,7405,   Just want Alias support in 1:1 NAT fields and ...,2194,   I'm building a plugin with many controllers. I...,independent
5020,20398,   I think it would be interesting to be able to ...,15910,"   Hi, I am putting this tracker for the regular ...",independent
5021,25419,"  Hello,\r\nit's about two years I use Redmine f...",403,"   Hello,\r\n\r\nI wish to see a new boolean valu...",independent
5022,27604,  The computed custom field looks like a great a...,17002,   I think this is easy to implement (no conflict...,independent
5023,16362,   !notifications-settings.png!\r\n\r\nIt will be...,2873,"   I suggest some i18n helpder script, so every t...",independent
5024,2078,"   Hi,\r\n\r\nFirst of all, let me say that Redmi...",10545,   It would be nice to have an edit this section ...,independent
5025,32169,  The attached patch adds links to the detailed ...,22657,"   For our installations, our users appreciate ha...",independent
5026,6779,   I doesn't seem to be possible to get projects ...,24766,  Sometimes we have lot of custom fields. It wil...,independent
5027,20782,   Hello!\r\n\r\nProposing to add some useful inf...,31427,"  Since pre-tags are omitted when quote, I often...",independent
5028,21727,"   Hello,\r\n\r\nPer default only the author is w...",3626,"   Hi,\r\n\r\nI made some kindda plugins that is ...",independent
5029,28013,"  \r\nanurak_w\r\n\r\nJan 15, 10:45 CET\r\n\r\nH...",9915,   I hope to add a view hook just after top-menu....,independent
5030,7480,   It is possible to have target field in the doc...,1693,   it would be very nice to have a kind of outloo...,independent
