,id1,Description1,id2,Description2,Type of dependency
3837,477,isnt there method of permuting customfield,327,like the new features that include sub proje,independent
3838,33017,the documentation of the news api shows only t,772,it should be useful to be able to add custom f,independent
3839,12051,it would be very useful to make use of variabl,3506,was looking through the rolespermission sec,independent
3840,11228,id like to request email this issue funct,13483,would it suit you gentlemen to have additional,independent
3841,16483,it would be nice to have svn tag in the redm,8987,hi rnrnfirst thank you for all work done,independent
3842,2617,we are currently using the roadmap site as our,13361,id like to have special filter to filter out,independent
3843,24015,currently the estimated hours is completely hi,12484,the gnu cross copiler from critical link is,independent
3844,11939,see for use casernrnsometimes,31472,on documents module addeditremove attachmen,independent
3845,1817,in the list of related to options another opt,5215,if user is manager of project could he o,independent
3846,10035,hellornrni have project with some subp,283,redmine looks very nice most rubyrails proje,independent
3847,7817,thank you for taking this opportunity to discu,25418,ie pulldown list that looks likerncust,independent
3848,13694,when viewing the gantt charts the planned begi,14711,in appmodelsqueryrbrnrnit would be usef,independent
3849,7588,the current ldap implementation of redmine onl,784,would like to build an air based fat client fo,independent
3850,32000,redmine provides an email notification feature,15544,it would be nice to query issues with regex,independent
3851,20595,hellornrnnumbering support on header is v,10372,hi we are currently using redmine with redmin,independent
3852,30981,when we add new members to project through t,1015,when you open up the forum to anonymous posts,independent
3853,2855,presently authentication settings are global f,7520,when we create new custom field its possib,independent
3854,7558,requesting builtin data backup functionalit,541,if an issue has revisions associated with it,independent
3855,2903,thought of this while using the redmineorg fo,473,it would be very handy to be able to create an,independent
3856,286,it would be nice to have postcommit script,2098,hirnrnit would be great to have role base,independent
3857,311,allow the dynamic links not sure what the pro,23385,use casernrni have complex projects hie,independent
3858,8609,maps like flatsville county by brickman have f,4461,at this moment if admin set to show repositor,independent
3859,12324,have plugin that makes use of the activity,15779,hirnrnas issues custom field option user,independent
3860,318,project manager always assigns hundreds of iss,14505,redmine supports these linksrnrnprern,independent
3861,17354,its only necessary to edit appviewsuserss,555,it would be nice to have support for some comm,independent
3862,6661,hirnrnthis is an extremely minor issuer,8760,attached is patch to set issue assignee to y,independent
3863,29654,environmentrn redmine version,13494,hirn rnin gantt chart zoom inzoom out,independent
3864,17485,hellorni would like to display the spent ti,6675,two questions rnrnhow do change the mai,independent
3865,487,wouldnt that be great idea to manage larg,14317,hey teamrnrnokay so would like the abi,independent
3866,1824,think any community that shares code can mak,7185,im sending requestrnprernget all issue,independent
3867,2077,it would be nice to have support for redcloth,20782,hellornrnproposing to add some useful inf,independent
3868,3439,usabilityrnall fields also not custom fiel,1684,changing the category of an issue still requir,independent
3869,289,in the web flavor it would be nice to be,5076,would like to have custom page html or wi,independent
3870,14287,it would be very useful to be able to sort the,15808,it doesnt have any change when use the macr,independent
3871,30424,redmine has only one project how to create,7492,aws recently introduced simple email service,independent
3872,395,add in settings that new users dont need to co,25129,right now we get peruser perrole or totally,independent
3873,11246,would be extremely useful if in redmine will b,7793,jdownloader and use synology nasrni wou,independent
3874,27074,sometimes it very important to know when exact,10503,we have groups of employees specialised in dif,independent
3875,26658,currently there is no way to filter the projec,23123,suggest to allow to add relation issue from,independent
3876,15309,when redmine sends emails due to ticket updat,25647,requesting that the max character length for v,independent
3877,519,first thank you very much for great software,15362,rnit would be great to wrap serach panel htm,independent
3878,2782,hirnrnlove the software and use the wiki,8855,at the moment user only can change project d,independent
3879,16082,there is plugin that hides estimated hours,1016,think gant chart with all projects on them,independent
3880,11424,at the moment only can use one js file per t,14304,good dayrnrnis there any plugins or way,independent
3881,523,you can see list of commited files when look,5411,will be possible to add support fro mediawiki,independent
3882,17201,as of redmine the group options appear t,499,allow non use of versions and thus disable ro,independent
3883,1792,it would be big plus for projects who use,18682,this can be very useful to be abble to restri,independent
3884,32801,requesting way of limiting the amount of pro,4646,hi allrnrnwe use redmine in nosoftware,independent
3885,12029,heyrnrnwere running with some custo,1812,is possible add to header language drop down,independent
3886,10294,the problemrnrnits really hard to fin,9422,my project hierarchy is one topproject with tw,independent
3887,1751,called it as ezfaq pluginrnrn ezfaq p,4653,hellornrnfirst of all want to thank yo,independent
3888,4258,on redmine mysql and on th,20595,hellornrnnumbering support on header is v,independent
3889,18420,just realized it would be quite nice to be a,25317,hi allrnrni have successfully installed r,independent
3890,5623,where is rni can run rake configinitializ,10158,user storyrni made ticket and set up task,independent
3891,11210,when posting long series of bugs to redmine,2789,started using it as my projects management,independent
3892,9328,we are requesting our customers to install red,8755,all concernedrnrni am having trouble uplo,independent
3893,12114,lot has been written about this issue alread,13018,when field that has to check the requirement,independent
3894,9848,social media rnadwordsrnanalytics rnweb,1118,this product rocks here are some things id,independent
3895,785,guess lot of projects used with redmine ar,5059,how to manage docmentsfiles and attachments,independent
3896,1009,it can be almost the same as scv report for t,4921,when many project arrive also comes the coinc,independent
3897,8259,it would be nice to have an ability to move se,658,would love to see roadmap for redmine jus,independent
3898,735,is there possiblity to define some kind of s,9046,dear svenrnrnit will be beneficial for fil,independent
3899,33902,all images were downloaded from the browser n,2983,when youre viewing project with only one ty,independent
3900,5603,it would be nice if redmine supports rails,7249,is there any plans for adding custom fields,independent
3901,30419,support for mysql ended in december,15566,usually set up few public reports for the,independent
3902,263,jeanphilipperni would like to have to the,16115,want you to support the rest api to watch th,independent
3903,7949,very popular feature of jira is the ability,10129,we are looking for plugin or feature where use,independent
3904,24285,we are planning to use redmine tool and have a,4973,feature required to decrease server load con,independent
3905,6381,as it is in version redmineemailreceiv,14125,it would be nice to be able to save temporary,independent
3906,25445,under certain circumstances separate mail not,17829,hello allrni am new to using redmine and,independent
3907,25383,plugin exists which allow to have signatur,530,having the ability to go to major projects,independent
3908,19311,hellornrnthere is way to add html li,7569,it appears as though forum posts can only be a,independent
3909,33836,demoredmineorg runs an old version of redmin,33472,it would be useful to get users be able to vie,independent
3910,9089,few of my team have had this happenrnstar,17142,rnit is common particularly with java code,independent
3911,5093,although it is already possible to assign fixe,2880,it would be great to have an issue attribute,independent
3912,17465,a role with sufficient rights eg manager,10343,im using redmine from almost two years often,independent
3913,17642,current processrn user logs inrn access,9828,the new ticket page of this redmine has no,independent
3914,6524,its very painful we have lost lots of animals,1064,ive been testing erubis in place of the regul,independent
3915,11333,hirni need to have in role page dropdownl,33016,at my work we feel it is bit backwards to as,independent
3916,17354,its only necessary to edit appviewsuserss,34044,due to lack of attention extrasvnredmine,independent
3917,1729,will be good for attaching an iconrnrnfor,11989,consider situation where defect can be re,independent
3918,21572,it would be great to custom field support for,28082,how can modify the home page of redminern,independent
3919,4976,hey currently the rake task from etcaliase,2613,the way we currently use redmine is that some,independent
3920,2223,currently it is only possible to include the a,4948,when you click on the versions tab from the se,independent
3921,9761,in the email notifications settings tab there,12029,heyrnrnwere running with some custo,independent
3922,11181,would be nice to have the log time link on p,330,add the possibility to make the same change to,independent
3923,3453,try to authorize the anonymous user to creat,276,please add cvs support know svn is better,independent
3924,624,its now maybe we should set it t,4348,the summary of the issues could present daily,independent
3925,34287,we have large amount of projects an selecti,6851,by default when exporting issues or anything,independent
3926,23907,simply stating that certain relations would cr,4467,currently it is possible to make the custom qu,independent
3927,21327,im having difficulties in reading clearly my,6886,users have different rights to access cvs or s,independent
3928,7077,am looking forward to using lig as my e,3031,if you select bunch of tasks and pull up the,independent
3929,5010,am strongly missing the estimated hours per,5660,when login in one tab simple page refresh in,independent
3930,5731,there appears to be no way to make an existing,19221,settings issue tracking link issues onrn,independent
3931,11807,by default there does not seem to be any suppo,8678,oslc s,independent
3932,14300,hirnrnin my account have the following,27826,suggestionrnnon member should be invisibl,independent
3933,3207,each module seems to have its own way of displ,20603,it would allow redmine to be compatible with s,independent
3934,27339,working here rn,31450,issue importer supports some date formats but,independent
3935,3365,cannot seem to find any way within redmine t,20134,just wrote plugin,independent
3936,27916,problem description keyvalue list allows a,7986,am currently using and waiting for,independent
3937,30483,it would be nice to have ability to hide some,22310,currently only these variables are supportedd,independent
3938,6299,would probably be just star displayed right,6504,it would be quite useful to be able to compare,independent
3939,10203,we have encountered problem where redmine ex,15904,it could be really helpful if adding relation,independent
3940,303,it would be really nice if could set viewing,23444,after years of using redmine found there i,independent
3941,580,could be nice to sort issues by subject too be,21124,enumeration is useful tool for constructing,independent
3942,7405,just want alias support in nat fields and,32545,in libredminenotifiablerb there is todo,independent
3943,26077,hirnrnplease create an new project page v,4791,its possible to track users activity,independent
3944,21957,there is option view side by side in repo,7346,feature added support to allow the targe,independent
3945,3980,when project is added to user account would,8208,upon user account creation the user password,independent
3946,9202,it would be nice if redmine interpreted scm ta,6535,include in the issue task field other com,independent
3947,1020,this feature could ease the search when they a,2020,suggestion rnrna allow the blocking of a,independent
3948,6265,on the roadmap page it would be great if ther,17642,current processrn user logs inrn access,independent
3949,424,the search feature will only find text if its,3464,there are managers in our redmine who got,independent
3950,10362,when you click,34566,currently it is possible to retitle an issue,independent
3951,19293,hirnrnits possible to load the issue edi,23119,hellorni saw the list of hooks,independent
3952,13478,it would be nice to have feature that if t,8337,id like to set up role that restricts the u,independent
3953,18552,redmine has feature for receiving emails re,5304,cant build tasks tree from imported data othe,independent
3954,2461,the class tabularformbuilder has function se,5031,when one issue is blocked by another it shou,independent
3955,14107,it wold be very useful to temporarily be able,18552,redmine has feature for receiving emails re,independent
3956,4897,the field search to search for stuff in red,24157,on the timelog it may be useful to also show,independent
3957,19826,hirni look like calendar in wiki pager,11109,id like to suggestdiscuss the idea of freez,independent
3958,33286,at custom queryrni can select single in subj,8227,allow filter the roadmap with only assigned to,independent
3959,11210,when posting long series of bugs to redmine,2718,ie no gives an error message when redmine is u,independent
3960,13743,want to send email from local server to,2413,it would be nice if custom fields could be imp,independent
3961,14943,currently there is no way to do disjoint se,7382,overviewrnrnbeing that redmine is pr,independent
3962,10271,if one is having server trouble it is sever,7034,please insert multilanguage top menu caption,independent
3963,9538,hi want to know if it is possible to track,27307,have an issue with assigning issues to dif,independent
3964,6212,writing textlink pair every time is too much,13025,this that it would be useful to have ability,independent
3965,4877,in my company as we use only svn we modified,18137,introductionrni cannot believe it but have,independent
3966,11357,there is an existing plugin for redmine,14993,it woud male things easier instead of having t,independent
3967,26015,in the last versions redmine evolved lot w,12273,think it is wrong to see categories that hav,independent
3968,395,add in settings that new users dont need to co,14419,imho it would be good idea to include ruby p,independent
3969,22103,with filter in the right column,10183,hirnrnwed like to add some filtering inf,independent
3970,18656,when markdown is used for wiki and following s,23882,would like to be able to forward or cc an em,independent
3971,12299,currently redmine supports requires redmine,32583,have configure crontab for generating ticket,independent
3972,7492,aws recently introduced simple email service,31882,currently on issue statuses table length of n,independent
3973,20866,it is not user friendly when you use coloring,10459,sorry have posted this in the forum and real,independent
3974,11998,maybe im just missing some dependency,346,it would be really great to be able to be able,independent
3975,15262,is there plugin that can allow the user to e,25129,right now we get peruser perrole or totally,independent
3976,5596,mexico networks is teling us now that login wo,18533,dear all designerrnrnegrnrnlatest re,independent
3977,11210,when posting long series of bugs to redmine,15911,when you have quite long wiki pages with sever,independent
3978,33025,now years later this feature is in so,22793,is there an option to edit the descriptionoth,independent
3979,3120,spent an endless amount of time on configuring,25527,when receiving email you can write id as,independent
3980,16434,dear allrnrni would need the following,3239,it would be nice to have the ability to see al,independent
3981,30831,dearrnrnwithin the synology package cente,18325,inclusive applicationthanksrnrncan it be,independent
3982,31291,need to send me formula to use it under comp,1952,as both java developer and ruby on rails dev,independent
3983,2515,it should be useful to have the ability to cus,24842,on the admin dashboard develop tool that wi,independent
3984,32773,on the filter system created on it woul,16119,hello redmine teamrnrnwe actually have th,independent
3985,8903,when user update the main description of the i,33882,users often ask for perproject issue ids the,independent
3986,9812,we would like to offer redmine integration via,8296,hi rnrnim integrating custom redmine f,independent
3987,14620,in the roadmap view of versions closed tickets,1896,instead of flat file list here is how the c,independent
3988,15603,is there any way the activity can be added i,9493,at the moment it is only possible to hook on b,independent
3989,26396,can you add column at spent time display wh,1649,the link in the file module ends with versi,independent
3990,24038,redmine introduced support for markdown whil,2147,svn infornpath,independent
3991,352,id like an option on the new user page to sen,10604,think it is interesting to add an option to,independent
3992,5686,for example in this tracker dont need to se,5814,hi guysrnfirst of all redmine is greatr,independent
3993,9169,cambio de aceite embutidora fricar,12376,have already had local fork with devise au,independent
3994,2903,thought of this while using the redmineorg fo,32773,on the filter system created on it woul,independent
3995,12290,if possible access list of members of projec,32672,added feature to filter roles in perm,independent
3996,25719,redmine has inherit permissions from parent pr,8858,including clause or watched by the user,independent
3997,12072,id like to be able to filter projects based o,2592,it would be immensely helpful to have at the,independent
3998,4356,at this moment redmine analyse only themes dir,16304,what is the correct syntax to assign tickets b,independent
3999,13182,eg newly defined or deleted versions rename,21927,can be notified by mail of overdue tasks ho,independent
4000,3453,try to authorize the anonymous user to creat,17628,it would be nice to have project flag is pub,independent
4001,27096,in global settings we can set which are are,12312,document titles are limited to characters,independent
4002,17584,im using redmine and can any one please,2800,im tempted to file this as defect but will,independent
4003,2652,updatedfull ukrainian translation by me rn,20822,email notifications of private issues shouldn,independent
4004,2892,am using the ff extension called briefrna,3595,it would be great if redmine could provide evi,independent
4005,17413,new to get the value,8807,hi would like to be displayed in report tas,independent
4006,19718,the redmine software is delivered with gantt,20782,hellornrnproposing to add some useful inf,independent
4007,12101,sometimes redmines pagination can be recogniz,18682,this can be very useful to be abble to restri,independent
4008,2914,it would be great if you could add ticket fi,782,not real issue more of doc patch style t,independent
4009,27233,heres capture of what would like to see i,16821,here is common workflow issue is new then,independent
4010,978,as projects are wastly different there shoul,32545,in libredminenotifiablerb there is todo,independent
4011,7841,think its got feature specify the of th,16241,in we learned t,independent
4012,4003,the following patch lets user choose what ki,1115,my favorite plugin when create rails project i,independent
4013,10774,hi folksrnrni have suggestion for how t,18840,id like to have inapp notifications as an al,independent
4014,400,we would like to request the ability to embed,3230,can you include your git repo syncro,independent
4015,22491,in case of subtasks the add button leads to,2788,subprojects are great tool but the redmine,independent
4016,24383,rnpulling differences since last update,14107,it wold be very useful to temporarily be able,independent
4017,2678,do get some questions over and over from f,2725,currently you can only select one href item o,independent
4018,2847,the idea would be rnrake redmineload defau,1870,it would be nice if minimized version of the,independent
4019,14893,it seams it is not possible to paste nonbr,10313,when create filter for example assigned to,independent
4020,33597,its need to blockhide assignee field for a,5732,cannot change move subtask from one parent,independent
4021,6165,the ability to editfix existing text fields,9923,the assignee filter has me option but,independent
4022,11632,it would be very nice if someone could watch t,8007,redmine hasrn view my account hook for,independent
4023,5189,de properties hotels hostels apa,1075,it would be nice to be able to share wiki ac,independent
4024,9604,all is linked in redmine but not project name,24526,goalrnrnthe idea is that you can work,independent
4025,1733,in our redmine site wed like to be able to r,4435,is it possible to sort selfcreated possible,independent
4026,8334,im sure this one is easy,19718,the redmine software is delivered with gantt,independent
4027,28413,currently cant find information whether re,1688,use case rn ticket has several patches a,independent
4028,10526,when looking at the time entries page having a,21391,im just playing around with the inbound emai,independent
4029,384,the svn integration is really cool but it wo,534,new user wont get notified when the account,independent
4030,2917,hope redmine with the reminding function to ow,33151,when the children to an issue is requested wit,independent
4031,5603,it would be nice if redmine supports rails,26007,hirni need custom field as datatype user,independent
4032,490,issues submitting should be allowed for anonym,476,itd be handy to be able to change the way the,independent
4033,1451,when using redmine with automatic repository c,11181,would be nice to have the log time link on p,independent
4034,6124,hi its idea through rest get reports incl,8338,the many of issues on redmineorg lack good,independent
4035,10475,wiki suggests to install the required gems usi,2725,currently you can only select one href item o,independent
4036,6058,use lot of sub projects in redmine subp,1792,it would be big plus for projects who use,independent
4037,15380,bptheta sum w nsinth,15315,if someone defines custom colors for ticket pr,independent
4038,1450,have noticed an issue with automatic reposit,548,hirnrnredmine does great job concerning,independent
4039,22597,redmine version,1501,in an ideal world thie module could be enable,independent
4040,2413,it would be nice if custom fields could be imp,16154,do not delete this postingrnrnwhat on,independent
4041,8318,love and use redmine but theres one thing,5103,when corporate wiki has grown searching outdat,independent
4042,1817,in the list of related to options another opt,1629,something really interesting would be list o,independent
4043,372,it would be very helpful to have the estimated,12628,this would be also some great enhancement to,independent
4044,17668,hellornbcc required becasuse the news entr,20866,it is not user friendly when you use coloring,independent
4045,4282,typing for examplernprern foorn,15715,it would be more flexible if translation of a,independent
4046,360,would it be possible to add on detailsdescr,22789,for example rnwhen changed issue status f,independent
4047,34583,how do export list which includes the pare,24976,redmine api provide no possibility to get info,independent
4048,11161,currently custom fields can be configured per,264,hi jean philippernrni would like to have,independent
4049,3372,search results display closed issues with re,13023,hirnrnwith some ajax request application,independent
4050,17304,like how redmine allows you to easily link,29654,environmentrn redmine version,independent
4051,27603,hirnrnit would be great if redmine could,6225,provide autocomplete feature for custom fields,independent
4052,477,isnt there method of permuting customfield,17977,hirnrni am trying to find method to all,independent
4053,4722,currently its possible to show the estemated,12714,hirni need to change inside the roadmap the,independent
4054,20895,for example have issues created around,2194,im building plugin with many controllers i,independent
4055,3267,itd be nice if there was choice for creatin,33188,because of migration to rails and because ac,independent
4056,22601,sometimes need to do some large ticketmaint,1656,last weekend have found this great tool but,independent
4057,25721,hellornis it possible to develop project,7249,is there any plans for adding custom fields,independent
4058,21788,think its really important to use chat to,659,if you could query the calendar like this it w,independent
4059,16445,hellornas we click on all issues on proje,6988,des html telas aton,independent
4060,30729,it would be good if there was an option to add,587,when matter is updated an option should be,independent
4061,15341,at the moment you can define custon theme an,8627,it would be massively helpful if the atom feed,independent
4062,1615,add an optional field to issues that allows yo,3024,no confirmation message displayed after saving,independent
4063,12166,in redminepm we added time stamp string yy,7797,administrar la red en el desarrollo del proyec,independent
4064,6636,description for feature,24967,when editing which projects uses is belongin,independent
4065,12200,is it possible to have private or confidential,20388,now in attachment model isrnrn after de,independent
4066,17773,hi have question rni added field to,3130,if user language is english the datetime sele,independent
4067,24331,it would be very interesting to be able to rep,18643,hi all after every plugin change need to rest,independent
4068,2020,suggestion rnrna allow the blocking of a,1070,if someone messes up the wikitext of an issue,independent
4069,19454,want to upgrade my redmine to latest version,405,have many projects in redmine and keeping a,independent
4070,7321,when you have repository with another reposi,19049,hi guys rnrni have installed redcase plug,independent
4071,24048,hi allrnrni need your help in how to show,4826,backgroundrnrnone of the features n,independent
4072,24123,install redmine in ubuntu,31032,inherited roles of project members cannot be e,independent
4073,4355,it would be excellent if users could configure,17461,file in issue cannot be searched in the search,independent
4074,10459,sorry have posted this in the forum and real,16904,the author of an issue might be anonymous e,independent
4075,2612,such feature is useful when you want pass sp,5259,hi everyonerni need some help with new cu,independent
4076,1515,is there an option that an issue will inherit,484,is it possible to have the address updated via,independent
4077,7554,similar functionality to private issues,8227,allow filter the roadmap with only assigned to,independent
4078,19937,hellornrnrnit would be really great if,5922,right now query model uses logged in user for,independent
4079,17354,its only necessary to edit appviewsuserss,473,it would be very handy to be able to create an,independent
4080,24040,nice to have feature would have either glo,30056,needed for klosterladentn is rnrntamplate,independent
4081,5732,cannot change move subtask from one parent,18286,if we create new subproject it is possible t,independent
4082,31373,think it improves the user interface of gant,659,if you could query the calendar like this it w,independent
4083,5300,see author but dont see assignee field,6808,think that core fields plugin fields and cu,independent
4084,34045,original redminecachecred does not expire unle,841,could it be possible to have this option when,independent
4085,1450,have noticed an issue with automatic reposit,2184,ok apologize up front if this is covered so,independent
4086,4959,to help keep track of the total time spent on,1324,our redmine site has multiple individuals shar,independent
4087,20076,good morning today have installed version a,7240,this behavior should be configurablernrnw,independent
4088,6873,hello guysrnfirst of all thanks for redmine,5022,part of the openid spec is support for delegat,independent
4089,4212,unlike feature this is request to have,419,when removing issue categories it should be po,independent
4090,12211,due better formatting id propose to wrap issu,14365,rnwhen user commits to repository and l,independent
4091,29654,environmentrn redmine version,18618,it would be nice to have to possibility to ass,independent
4092,3102,when user is developer not manager rolether,10149,would like to be able to name my file someth,independent
4093,19131,some email clients will always send attachment,13191,on the roadmap page cant recognize which is,independent
4094,23423,working with lots of projects which uses many,28299,hirnfor the moment we can only fetch issues,independent
4095,11913,it would be convenient if an admin could set,16684,currently if want to switch to for example,independent
4096,6672,it would like to add description for my role,359,itd be really great to be able to click on th,independent
4097,478,when createmodify an issue already know,2451,now you can add yourself to watch list in two,independent
4098,1688,use case rn ticket has several patches a,26077,hirnrnplease create an new project page v,independent
4099,8678,oslc s,33589,ive created the following wiki page with inst,independent
4100,7500,mamy times have bug repot sent by email fo,7655,am looking to create report of issues base,independent
4101,4877,in my company as we use only svn we modified,30424,redmine has only one project how to create,independent
4102,4058,the wiki should be able to dynamically referen,23301,sharing mechanism like versions would be great,independent
4103,5428,featured file would get download link,6439,could we have an option in custom queries to h,independent
4104,32933,hirnrnis there any plugin available that,1566,using wiki syntax is sufficiently efficient,independent
4105,14548,would like to propose to add one more option,27540,as seen in sourcetrunkappmodelscustom fiel,independent
4106,7627,seems like the version status could be expande,5555,it would be bery interesting to be able to bul,independent
4107,28819,is there possibility that user can set iss,17584,im using redmine and can any one please,independent
4108,9422,my project hierarchy is one topproject with tw,6886,users have different rights to access cvs or s,independent
4109,3506,was looking through the rolespermission sec,28413,currently cant find information whether re,independent
4110,19454,want to upgrade my redmine to latest version,14579,hirnrnwe are working greatly with redmine,independent
4111,2207,would like to have the name of the project s,14725,dear allrnrnwe use redmine and it is very,independent
4112,33704,does redmine have the capability to integrate,4941,provision for categorized view of projects on,independent
4113,26491,this is follow up to to l,32040,we use redmine with our ldap server the onth,independent
4114,4973,feature required to decrease server load con,319,allow the user to upload file as part of c,independent
4115,2698,it would be nice to have the currently edited,11366,will the plugin time tracker be updated to s,independent
4116,17176,there should be feature in summary report by w,16207,by now if you export custom issue query for,independent
4117,20555,symptoms and how to reproducernrn,14083,in custom search issue one can define group by,independent
4118,5965,use this approach often but unfortunately ou,32998,the attached patch changes the default gravata,independent
4119,32181,hi allrnrnis there any way to change stat,12657,it would be great to know how often an entity,independent
4120,9301,would like to get an option to be able to chan,658,would love to see roadmap for redmine jus,independent
4121,9812,we would like to offer redmine integration via,12296,during initial https session setup an attacker,independent
4122,1009,it can be almost the same as scv report for t,721,it would be great if it was easy to customize,independent
4123,11366,will the plugin time tracker be updated to s,4488,hirnrnive been using redmine for few d,independent
4124,6675,two questions rnrnhow do change the mai,33631,when we have parentchild issue relation so,independent
4125,19412,reqtify is traceablility tool developed an,7111,it would be useful to be able to query additio,independent
4126,23402,currently redmine does not allow the user to s,13123,hi everybodyrnrni try to assigned group u,independent
4127,4640,by changing the password hash to be enc,8063,using until is outrnrna work,independent
4128,7382,overviewrnrnbeing that redmine is pr,16348,dear teamrnrnwe are working on customizing,independent
4129,10430,descriptionrncreate simple plugin for vi,11516,it might be useful to request avatar image in,independent
4130,23301,sharing mechanism like versions would be great,29402,currently redmine does not allow to restrict t,independent
4131,2617,we are currently using the roadmap site as our,12221,when we have lot of wiki updates normally,independent
4132,19221,settings issue tracking link issues onrn,30483,it would be nice to have ability to hide some,independent
4133,5997,redmines rest api provides valid xml response,3059,when you have large list of related issues a,independent
4134,20800,when listing time entries or getting time,652,this way css can be used to style the list of,independent
4135,4945,helpful feature would be to allow custom f,3024,no confirmation message displayed after saving,independent
4136,16802,users often dont pay attention on tracker fi,12368,rni am new in redmines and have requiremen,independent
4137,2484,in the members tab under project settings bel,8803,hallo erwinrnrnbitte um einrichtung eines,independent
4138,12690,viewing the bigsize repository cause the redm,3188,any body thinks about thisrnit would be gre,independent
4139,31559,expected behaviourrnrnwhen doing htt,32248,activity shows days of project activities b,independent
4140,27705,want to install redmine plugins by adding ge,1581,the redmine mine repo browser should show svn,independent
4141,12521,redmine mysqlrnmysql,12565,if ticket field is used to display list of,independent
4142,529,have downloaded redmine and make it runbut,21574,dear allrnits possible to have easy to u,independent
4143,19126,would like to be able to disable subtasks at,906,there is no info about how much results was fi,independent
4144,2646,though it would be useful to have controll,2718,ie no gives an error message when redmine is u,independent
4145,4945,helpful feature would be to allow custom f,6635,description for the feature,independent
4146,4941,provision for categorized view of projects on,5963,redmine does not reload scm commit commentsr,independent
4147,31354,hi everyonernrni just wanted to sync my r,12521,redmine mysqlrnmysql,independent
4148,17538,it would be nice to display the priority of re,1042,when using ldap onthefly user creation if u,independent
4149,8530,this request is extracted from,15760,in applicationcontrollerrender error respond,independent
4150,17126,private issue should not to be visible for adm,20069,want report to track the total time of the,independent
4151,4827,it should be possible to enter number of tag,24040,nice to have feature would have either glo,independent
4152,569,thanks for the great piece of work it would b,34457,it would be nice to be able to add fields sta,independent
4153,23525,as stated in subject could be useful to can c,4791,its possible to track users activity,independent
4154,4269,use the following command for automatic svn,27380,request that the setting for whether an issue,independent
4155,15332,there should be an additional right in roles,12984,hellornrnwe follow production versions th,independent
4156,1166,think it would be great to have feature fo,5411,will be possible to add support fro mediawiki,independent
4157,288,hellornrnwould it be possible to add si,271,how about adding add new link when you are,independent
4158,23895,as understood emails with autosubmitted are,2782,hirnrnlove the software and use the wiki,independent
4159,23116,at this time we delete status thus its ment,17359,it be helpful if there were additional filters,independent
4160,4617,im using redmine to manage two projects each,3844,am writing redmine plugin to use the wiki,independent
4161,8903,when user update the main description of the i,6526,sometimes an issues could includes more than,independent
4162,31691,hirnhow can change font type of text char,27339,working here rn,independent
4163,26620,button search is more intuitive then butt,3626,hirnrni made some kindda plugins that is,independent
4164,14434,dont mean an email gets turned into an is,6885,currently activityatom feed only tracks issu,independent
4165,281,it would be great to be able to access passwor,420,it would be great if mail notification could b,independent
4166,34420,the current query columns selector ui consists,513,for deployment or user with only one project,independent
4167,12556,would be nice if we be able to override base l,15739,when attempt to export pdf report file in is,independent
4168,6477,hirnrni modified the redminepm file in o,13277,believe that this is major mistake to loa,independent
4169,24610,when click helpi jump in strange web pa,6636,description for feature,independent
4170,8094,some rtllanguaged developers write their comm,4717,observed rndirect link,independent
4171,27355,hi allrnrnhow to provide custom acknowled,1695,it would be nice to have vacation feature im,independent
4172,948,apreciate so much if in this version we can,9986,when displaying gantt charts deep in tree t,independent
4173,17925,display and edit customized field each one in,10091,in our environment we do not have any need for,independent
4174,33486,select copy of the main task and check copy,4566,missed the function to add manager for all,independent
4175,13600,used to use the old classic sourceforge,579,hirnrnwhen creating an issue there is th,independent
4176,11110,want to export all of our issue from one pro,17699,emails header from can be not only in angles,independent
4177,16679,it would be useful to be able to manipulate wi,25842,currently tables in email notifications does n,independent
4178,4378,como lograr crear un rol que solo pueda ver lo,8423,is there any reason for redirecting to action,independent
4179,1155,ive many customers and like to group the pr,17538,it would be nice to display the priority of re,independent
4180,32086,we are having multiple project and need to gen,9417,now issues have start and due dates projec,independent
4181,5331,you probably know hook script for svn etc t,1414,my project has requirement that several indi,independent
4182,1645,if developer is working on tasks from mypage,10158,user storyrni made ticket and set up task,independent
4183,4212,unlike feature this is request to have,19153,id like to have the option to set the reply,independent
4184,742,currently the admin section of redmine doesnt,892,right now once you are in forum or an indi,independent
4185,32942,how can help translate chinese documentsr,15550,for me redmine do not have very important fe,independent
4186,11654,think it would be great if certain roles cou,6511,redmines administration panel already has an,independent
4187,22858,hi guysrnin my company needed create admi,21208,it would be nice if redmine were able to have,independent
4188,10269,one of my pet peeves with trackers is that alt,27315,sort the column of attachments by alphabetical,independent
4189,1697,it would be great if more ldapfields could be,33073,currently there is no way to enter macro arg,independent
4190,15433,some ideas to improve assignee list ergonomy,8661,when add file on issue the mail notific,independent
4191,14949,issues per page is too less would like t,13593,have accidentally deleted the userwish to r,independent
4192,974,it would be nice to be able to have footnotes,293,would be great see initially by clicking on s,independent
4193,3258,add the ability to link to custom query from,7405,just want alias support in nat fields and,independent
4194,5098,hi everyonernrnredmines query interface,9417,now issues have start and due dates projec,independent
4195,2312,when receiving an email non plain text body,9282,sometimes default subject field in issues is n,independent
4196,1756,at the moment it would be useful for me to cre,473,it would be very handy to be able to create an,independent
4197,10692,hallo herr tietzrnauf empfehlung von herrn,1166,think it would be great to have feature fo,independent
