,id1,Description1,id2,Description2,Type of dependency
6377,27322,"   Add support for Appserver-in-PHP, which could ...",56790,   Remove dependency on extension div2007,independent
6378,76062,"   hi,\r\n\r\nplz add the freeCap.js Data not via...",28884,"   to ensure some file types dont exist, a wildca...",independent
6379,32116,   Could we give a try to RstToHtml extension whi...,2825,   Route Parts need to be configurable. So that y...,independent
6380,36229,   In its performance best practices Google sugge...,34818,   Bastian wrote:\r\n> It would be cool if we add...,independent
6381,72871,   Now the default value is [GFX][thumbnails_png]...,5586,"   Hi,\r\n\r\nIt's possible to add new option for...",independent
6382,87823,"  The StaticRouteResolver can handle ""staticText...",15180,   Ability to configure a page with the frontpage...,independent
6383,34,   Dependency injection should also be possible f...,62877,   In order to streamline the JavaScript\r\ncode ...,independent
6384,87113,  When using the RECORDS type in a multi languag...,8406,   I have created 10 checkboxes in powermail and ...,independent
6385,34743,   Introduce a check if localconf.php is writeabl...,3087,   Adding properties to deal with TypoScript will...,independent
6386,54719,   Allows multiple Plugins on one Page without TS,28905,   It would be great to define access rights for ...,independent
6387,13873,   We have a new forum (FUD forum) that is connec...,65032,"   Dear Team,\r\n\r\nProblem:\r\n--------\r\nTher...",independent
6388,2600,   I am willing to add the French translation in ...,6426,   Currently the flow3 caching backend as well as...,independent
6389,51222,   Problem with mutliple adresses on the same loc...,13952,   Ich habe das gerade nochmal geprüft. Sie haben...,independent
6390,11340,"   Hi again,\r\n\r\nI added some configuration to...",33132,   Why does the prefix if forced in using the For...,independent
6391,48683,   Deprecate\r\n\r\n* text_align\r\n* text_face\r...,21608,   Downloaded an install the RC1 (with Symlinks) ...,independent
6392,3204,   index.php Line 109:\r\n$this->doc = t3lib_div:...,48409,"   With this, the manual wiring in the Package.ph...",independent
6393,31955,   f:link.widget should have the possibility to m...,859,   The optional CSS filed in each question must b...,independent
6394,22191,   The attached patch will ensure that the size o...,718,   Currently the F3_FLOW3_Reflection_DocCommentPa...,independent
6395,45548,   it makes no sense to hide this content element...,2573,   there should be a setting in userTS to deny us...,independent
6396,13380,   Write a documentation. :>,29354,   Working on a feature to put the language and c...,independent
6397,10171,   The Browser plugin will get the new tab [Searc...,37470,   In order to provide testability of an account ...,independent
6398,16029,   Possibility to select 'png' as a format in the...,78619,   The filename length is hard-coded in the Templ...,independent
6399,36449,   often customers call and ask for their backend...,5222,   For some Tests like Ping or Http it could make...,independent
6400,11849,   It should be possible to add a WHERE clause to...,72270,   I want to suggest this feature for tx_form to ...,independent
6401,17258,"   Some plugins use the set_no_cache function, wi...",38424,"   The @Sequence@ does not have an identifier, it...",independent
6402,5500,   optional,28237,   There should be an option to unset the actual ...,independent
6403,5497,   Evaluation with content elements on the final ...,47920,"   Integrate the css reset ""normalize.css""",independent
6404,35206,"   Hi,\r\n\r\nI use your Extension inside my own ...",79438,   This request has the aim to make in possible t...,independent
6405,87961,  Allow file path like EXT:news/... for static r...,31268,   When users compare their preview to the real w...,independent
6406,20556,"   If in TypoScript the setting ""config.admPanel ...",61720,   Editing permissions for pages and folders allo...,independent
6407,34768,   If dragdrop is not installed there are buttons...,6093,   It should be possible to exclude some fields f...,independent
6408,60822,   The @ReflectionService@ currently allows getti...,1475,   Is it possible to use the regular 1st Image fr...,independent
6409,82617,  Fields inside GridRow. \r\nIf you set for exam...,25085,"   By default, the RTE provides buttons for prese...",independent
6410,17401,   It'd be nice if I could exclude some sections ...,64726,   Extbase currently defaults to one special queu...,independent
6411,36693,"   To differentiate files with long file names, i...",17765,   Many extensions would benefit from the ability...,independent
6412,34241,   I would like to be able to pull data from a ta...,4673,   When I use an https-URL as instance URL settin...,independent
6413,1130,"   Moin, es wäre evtl auch ganz nützlich ein Einl...",15153,   It would be cool if typoscript could access th...,independent
6414,45224,   The attached patch contains the following new ...,59591,   At the moment you can add your dataKeys and se...,independent
6415,17080,   Autoincrement fields don't work properly on ad...,26271,   In this extension 'html5boilerplate' one class...,independent
6416,32084,   In certain situations and setups (FLOW3 behind...,40068,   The new tt_news-indexer adds the URL-parameter...,independent
6417,15123,   The error messages in TCEforms has a very low ...,7613,"   hello,\r\n\r\nmany thanks for this very nice e...",independent
6418,26284,   Idea:\r\nInclude formalize.me for making forms...,48919,"   Currently, the ""Submit"" button in the radius s...",independent
6419,26767,   Some use cases like the WSDL export in the SOA...,8414,   I have a project where content can be edited v...,independent
6420,44888,   We had two problems with approval mails:\r\n# ...,78560,   GeneralUtility::array2xml is very restrictive ...,independent
6421,73626,"   ""The patch"":https://git.typo3.org/Packages/TYP...",81435,   Rather than force a TYPO3 database backend and...,independent
6422,17901,   Currentlly the function has only $moreWhereCla...,48919,"   Currently, the ""Submit"" button in the radius s...",independent
6423,70276,   The EmailViewHelper supports now only the 'nam...,68687,   You might have IRRE-fields (on the same tab) p...,independent
6424,25836,   Measuring peak memory usage and comparing it w...,31945,   A hook for customizing the output would be gre...,independent
6425,28334,   add support for jQuery validation (plugin Vali...,2506,   Currently arguments of a controller must be re...,independent
6426,14075,   Add a working RealUrl configuration. See hype_...,45368,   At this moment convert_ functions must be adde...,independent
6427,33661,   ... which should have  been done before ... 8-...,16855,   TMENU/GMENU just accept a normal wrap on that ...,independent
6428,7678,   To avoid double filenames when saving images o...,35387,   The current implementation of @TYPO3\FLOW3\I18...,independent
6429,67453,"   Now on logout, one can only redirect to $this-...",76297,"   _""If no name has been given, it will get assig...",independent
6430,32,   Design and implement a configuration manager,4707,   We need a language selector without the onchan...,independent
6431,92705, Right now it is only possible to re configure ...,42173,   zoomWheel should be configurable by the TypoSc...,independent
6432,3563,   List output should be made cacheable to improv...,14592,   I modified the indexed_search for layout free ...,independent
6433,40488,"   Hi Ron,\r\n\r\nit would be nice to use oldStyl...",89374,  Currently the @composer.json@ has to have a <c...,independent
6434,31482,   ./flow3 help kickstart:model \r\n\r\nOutputs\r...,70633,   A user is not allowed to edit file meta data b...,independent
6435,29995,"   Add new options from ""Pending Documentation"":h...",66041,   If loading an extension fails the exception sh...,independent
6436,88878,  The GIFBUILDER is hard coding its temporary di...,80741,   Separate TypoLink rendering into a dedicated c...,independent
6437,10954,"   When a user is *logged in* in the Wiki, I woul...",26592,"   Three, may be four templates are needed:\r\n\r...",independent
6438,80661,   I want to show images in the list view (Backen...,23883,   Problem:\r\nWhen putting TypoScript in files y...,independent
6439,58366,   For automatic distribution configuration\r\nli...,80764,   Provide a user friendly link class to store th...,independent
6440,22300,   When you produce a filelink with stdWrap.filel...,8845,   Performance Module: Add option to stuff gather...,independent
6441,3305,   Unmodified objects retrieved from a repository...,81269,   sys_domain records fail in combination with co...,independent
6442,30793,   Since we have so many launches in October it s...,3444,   Implement TCA and DB Structure,independent
6443,21257,   In TYPO3 4.3 there are several new security re...,16887,   Scenario: 2 tables with an intermediate table ...,independent
6444,36743,   Currently FAL simply uses file_get_contents() ...,1213,   Make the menu behavior selectable (like the st...,independent
6445,37879,   - add an Signal to AbstractAdvice on Advice in...,67357,"   As you might remember, we talked about this to...",independent
6446,12641,   Not only the Title is linked to Single view. T...,30177,   The fastest way to get the sources on a server...,independent
6447,76429,   New Functionality\r\n------------------\r\nWeb...,47709,   In the back end File Links content element sho...,independent
6448,7742,"   It should be possible, that not only frontend-...",31230,   The Browser will extended with a module for st...,independent
6449,8499,   Enable the manual sorting of the roles inside ...,33044,"   Hi guys,\r\n\r\nsometimes it's useful to have ...",independent
6450,6038,"   If an element is to be tagged, the suggest box...",72309,   The content element of EXT:form should allow t...,independent
6451,36971,   getRecordLocalization doesn't work for the 'pa...,48588,"   It would be nice, if this properties have stdW...",independent
6452,14894,   The .age stdWrap parameter currently only allo...,16062,   so that i can hide it for some BE users group....,independent
6453,13957,   I needed the following syntax:\r\n\r\n  [[:Cat...,71775,   HTML-source in which to look for image-ressour...,independent
6454,13836,   All the JavaScript used in the BE module shoul...,41002,"   It would be nice, if you could insert more tha...",independent
6455,6423,"   Implement a collection system, to be able to a...",17915,"   I would like to log login failures, like wrong...",independent
6456,17798,   Currently there's no possibility to execute a ...,58908,   Currently the list view only shows only events...,independent
6457,4154,   Adding a svn context menu for the extensions i...,14575,   I would like to add a new  option to a HMENU w...,independent
6458,62730,   I want to bootstrap/embed an extension with fi...,3199,   Improve the localization in the extension for ...,independent
6459,5173,   Panels should be stateful for e.g. not showing...,22308,   The attached patch rewrites the default link d...,independent
6460,69980,   News Posts should be marked (via class / icon ...,82004,  I want to make it possible to render some cont...,independent
6461,3073,   z.B. Mittagsmenü oder ähnliches.\r\n\r\nbegren...,73241,   In a customer project with extensive use of wo...,independent
6462,42572,"   hi,\r\n\r\nit seems that there is only a fixed...",13237,   Add a custom content element preview for every...,independent
6463,1169,   It would be nice to hace a Listview in table f...,60332,   The 123-installer shouldn't imho have too many...,independent
6464,159,   We need news for the front page (in the outerm...,18755,   I have two trees in my typo3 installation:\r\n...,independent
6465,30911,   There is a feature request to handle periods i...,39631,   Currently DCE fields are not visible in list v...,independent
6466,64550,"   I'm using the wec_map extension and its ""fe us...",3661,   It would be nice to have <f:form.checkbox and ...,independent
6467,54098,   It would be great to have links in the beginni...,92760, I want to show the local-time for a datetime i...,independent
6468,50102,   Adding zepto.js...could it be a good idea?\r\n...,1171,   It would be nice to have the passibility to in...,independent
6469,37199,   Actually unsecure extensions are marked red in...,3563,   List output should be made cacheable to improv...,independent
6470,75827,   Currently the \TYPO3\CMS\Extbase\Property\Type...,92618, While creating a complete new record the curre...,independent
6471,10017,"   Hello,\r\n\r\nIt will be nice if we could make...",7768,   Implement some custom folder icons for the dif...,independent
6472,22067,   With the l10n_mode you can control how T3 hand...,54300,"   Hi all,\r\n\r\nif rsa is installed, everything...",independent
6473,50610,   There are two ways to build a Data Table Map:\...,49087,   Feature suggested by Christian Weiske:\r\n\r\n...,independent
6474,69359,   Having the following snippet as example:\r\n\r...,11135,"   To avoid conflicts with other JS libraries, Br...",independent
6475,30907,   Integration of 404-handling with multi-domain ...,62877,   In order to streamline the JavaScript\r\ncode ...,independent
6476,10719,"   Hello,\r\n\r\nfirst of all thanks for this coo...",72710,   To allow further refactoring split class Impor...,independent
6477,6433,   Add the functionality to assign materials/surf...,47647,"   By slightly modifying the sources of Sphinx, i...",independent
6478,15878,   It would be nice if indexed_search would be sh...,56073,   This should be a no brainer.\r\n\r\nI tried to...,independent
6479,48807,   hi.. for the export module i think the only fe...,4571,   The Scheduler requires a BE user called _cli_s...,independent
6480,14588,   In XHTML 1.1 and later XHTML versions the lang...,66942,   It is not possible to override a demand by url...,independent
6481,13873,   We have a new forum (FUD forum) that is connec...,69457,   Would be great to have a possibility to un-del...,independent
6482,50801,   This is usefull if you use multiple packages f...,52134,   I would like to add more Keyboard Shortcuts to...,independent
6483,6872,   Like seen in tt_news and others. Will be inclu...,90179,"  Imagine a TYPO3 project with two page trees ""F...",independent
6484,69543,   Now we got the RendererRegistry with the Video...,3956,   For the blog (and other apps) we need a Count ...,independent
6485,7290,   Im my opinion it will be perfect to use TYPO3 ...,59524,   The attached Icon for editing metadata of file...,independent
6486,70981,   Default styles are removed from default TypoSc...,83128,  It would be great to have a search/filter for ...,independent
6487,16291,   The cached table info contains the type and th...,29756,   Although XClass is not always the smartest way...,independent
6488,48635,   Page ID of fe_user records could be a list of ...,17405,   TYPO3 encloses each content element into comme...,independent
6489,22303,   The attached patch rewrites the RTE spell chec...,18845,"   The mentioned label ist hardcoded, a space bet...",independent
6490,59684,   The email-language parts are separated accordi...,78459,"   I have noticed, that the Widget\LinkViewHelper...",independent
6491,17745,   At time writing only static values can be set ...,4690,"   Hi,\r\n\r\nI just opened the recycler and had ...",independent
6492,16390,   It would be nice to have a checkbox to show/hi...,38942,   Please make CE uid available in fluid. See htt...,independent
6493,18902,   It is useful for many people to change the def...,90079,  If you have regional content the slug generati...,independent
6494,9458,   It would be cool to be able to set the destina...,2815,   Currently only types which can be casted to st...,independent
6495,17757,"   All code related to inline buttons (bold, ital...",67111,   It would be nice if the eID call would support...,independent
6496,17486,"   Type ""pages"" has only pid as URL, would be nic...",22035,"   Hi, \r\n\r\nThere are 2 features related to WS...",independent
6497,37742,"   t3blog_div::getBlogPid is commented as ""Return...",14798,   I've got a handful of those pdf files that I d...,independent
6498,4097,"   Hi Thomas,\r\n\r\nwe think about using your ex...",2181,"   Es gibt nur eine Sache, die noch\r\nfehlt, näm...",independent
6499,59672,   Doctrine 2.5 will finally support ValueObjects...,41420,   Support versioning of entities with for exampl...,independent
6500,28052,   At the moment there is no possibility to enabl...,80182,"   Hi Marc,\r\n\r\nin the backend flexform of the...",independent
6501,68538,   Add a format.implode viewHelper. Is needed f.i...,86748,"  Hello there,\r\n\r\nare there plans to make th...",independent
6502,23752,"   Right now, when you want to notify admins/edit...",34495,   For filter-options providing automated tagging...,independent
6503,13201,   see www.typo3.org,4702,   The linkhandler works finde. As I have all my ...,independent
6504,16063,"   When big ""magic images"" are inserted into the ...",16438,   The following behaviour comes very close to a ...,independent
6505,43619,   there should be the possibility to just downlo...,10003,   Thanks to aoelinkhandler it is possible to mak...,independent
6506,79223,   So that the dumped SQL definitions are identic...,60154,   Would be fine if one could set a limit for dis...,independent
6507,5298,   The attached file is an attempt for an Italian...,15528,   The idea is to be able to place page elements ...,independent
6508,7311,   This might sometimes come in handy in the fron...,34169,   The behavior of the i18n component needs to be...,independent
6509,24948,   currently you manually have to check if there ...,65103,   Integration into the backend user/group,independent
6510,61759,   *_composer install --prefer-source_* already i...,19948,   At the moment the css_styled_content ts-templa...,independent
6511,89150,  With the cleanup in #89127 a new rollback clas...,62192,   The link text (settings.mfpOption.text in the ...,independent
6512,439,   The nesting depth of subprojects should be dee...,2567,   Change layout and interface to fit HCI suggest...,independent
6513,45862,   Use the approach of extension 'news' to enable...,88135,  Create hooks for the new extbase version of fe...,independent
6514,1301,   Show the active pictures only if they are in t...,19833,   Page TS tree view (show a tree view of pages t...,independent
6515,5692,   Lists with personalize-Option and vFolderTree ...,52482,   Currently there is no way to register a BE mod...,independent
6516,58929,   In TYPO3 4.7 the info fields for a tt_content ...,1470,   The Flexform will store additional Information...,independent
6517,35195,"   At the moment, the following is allowed:\r\n\r...",79543,"   Our Backup Script works, but we should also cr...",independent
6518,20446,   If you change records somewhere in a sysfolder...,19024,   If improved 404 handling is used (e.g. [FE][pa...,independent
6519,7167,   Locallang file should be used for labels and e...,7492,   The latest posts widget only shows the title o...,independent
6520,25440,   Implement an option to override the document t...,33653,   Implement Button: Generate now!\r\n\r\nInstead...,independent
6521,39444,   A very neat feature would be if the plugin wou...,310,   Currently we need to write a setter method for...,independent
6522,49290,"   Hey Guys,\r\n\r\ni've been wondering if you co...",83734,"  When using the TS property ""config.cache"", it ...",independent
6523,54456,   It is possible to assign single values from co...,23528,   At the moment the click-enlarge feature for im...,independent
6524,11639,   Get Couch Output. Currently only writing is po...,12683,   Change all input textfields from template -> c...,independent
6525,71068,   http://getid3.sourceforge.net/,69572,   When page content is inherited from different ...,independent
6526,29391,   s.t.,90512,  A new widget which shows the latest TYPO3 secu...,independent
6527,47107,"   HTML5 effects, that no images are displayed.\r...",70934,   Copy file fom one folder to another loses meta...,independent
6528,8627,   Same reason as with feature #8626 ,48314,"   Hello,\r\n\r\nplease show the icons in column ...",independent
6529,15029,   When you're setting up be users you have to ch...,79413,   Do like #79409 but for FLUIDTEMPLATE.,independent
6530,83316,  allow php 7.2 in constraints (dev-master) oder...,13836,   All the JavaScript used in the BE module shoul...,independent
6531,1169,   It would be nice to hace a Listview in table f...,17927,   The performUpdateQueries in t3lib_install does...,independent
6532,4690,"   Hi,\r\n\r\nI just opened the recycler and had ...",5822,   The Resource sub package must be redone. It sh...,independent
6533,52052,"   When a compiling a project, possible warnings ...",43578,   We need @createRole()@.,independent
6534,33451,   Add context-sensitive help to table operations.,16353,   To ease debugging the DBAL log could store ate...,independent
6535,16635,   It would be great if the RTE would not store i...,90509,  Add a widget showing the 5 most recently edite...,independent
6536,59792,   \r\nin t3skin/icons/ext there are plenty of re...,91504,  Quite a bit complicated to explain but I'll tr...,independent
6537,79262,   <pre>\r\n$queryBuilder->expr()->comparison(\r\...,1452,   Would like to see the list of categories displ...,independent
6538,14798,   I've got a handful of those pdf files that I d...,28831,   It would be great to have a controller in t3de...,independent
6539,87994,  I was looking for an option to create optgroup...,15762,   Feature asked for: creation of multiple pageco...,independent
6540,8270,   The extension should support Dmitry's pagebrow...,3307,   If you set the page to Sysfolger or you use th...,independent
6541,68069,"   Currently, there seems to be no elegant way to...",27009,   The backlink checker should gain a comment fie...,independent
6542,10484,   I added a Warning Level selector to the flexfo...,39863,   At the moment it is not possible to index exte...,independent
6543,16548,   In case of records with additional information...,75404,   At the moment you need to add a property that ...,independent
6544,10288,   Module: Move action icons to right place in ro...,48128,   It would be nice if it was possible to set a t...,independent
6545,77990,   Situation:\r\n\r\nA new BE-User is created and...,2403,   Would be great to have damlightbox work togeth...,independent
6546,3650,   Currently AOP proxy classes add a few paramete...,20556,"   If in TypoScript the setting ""config.admPanel ...",independent
6547,60575,   When using Inline FAL configuration for DCE fi...,15117,   The getTypoLink does not support arrays in the...,independent
6548,18017,"   As content elements ""Uploads"" always displays ...",45761,   We need a banner for typo3.org showing that we...,independent
6549,3178,   Mootools v1.2.2 have just been released (23/04...,12390,"   Often in the translation file one extension, t...",independent
6550,10220,   A customer ordered a RSS-Feed for job market.\...,68523,"   Can someone add the keyboard combination ""CRTL...",independent
6551,13952,   Ich habe das gerade nochmal geprüft. Sie haben...,49216,   Hi ;-)\r\n\r\nThank you for this really cool e...,independent
6552,16281,   The indexed search only looks for <A> tags wit...,6063,   It would be cool to have a plugin option to sh...,independent
6553,37381,   Setting up a new installation of t3 often mean...,2936,"   Hi,\r\n\r\nit would be great to have the possi...",independent
6554,81409,   At the moment\r\nlogin_timedout\r\nrsa_publick...,33414,   IT would be great if you could add an option t...,independent
6555,65949,   Would be good if the @typo3/cms-composer-insta...,37272,   The default style for .typo3-bigDoc is just 74...,independent
6556,41759,   we need graphics for the upcoming v6 release. ...,64092,"   hi marc,\r\n\r\nthe google maps 100% works fin...",independent
6557,91583,  I think it would be a great idea to show all i...,58631,   In all projects we have defined own content el...,independent
6558,8076,   Here are a couple of important parameters I fo...,19860,   This configuration variable is not needed. Ext...,independent
6559,62895,   Hi Daniel!\r\n\r\nIt would be nice to sort the...,6686,   The plugin is currently wrapped by piBase. Thi...,independent
6560,45421,"   Hello Kurt,\r\nfirst at all did you make a ver...",24301,   For styling-purposes it would be fine if there...,independent
6561,23528,   At the moment the click-enlarge feature for im...,45121,   To add more rules it would be great to have a ...,independent
6562,45146,   When new users come to TYPO3 and set it up the...,19053,   There should be a function which considers lan...,independent
6563,82477,"  Hello core Team,\r\n\r\nin TYPO3 there are som...",46634,   Until 4.4 there was an extension to set the se...,independent
6564,40525,   Some of them could be useful:\r\n\r\nhttp://op...,14736,"   Hi, a little wish for next version: please mak...",independent
6565,9058,   Request for an option to insert an URL pointin...,68872,   Blanket issue about the Fluid reintegration pr...,independent
6566,7840,   It would be very nice to have the possibility ...,69321,   I would like to have the possibility to order ...,independent
6567,3737,   Would be nice to have a PoI feature in additio...,14933,   show_forgot_password is only activated via fle...,independent
6568,77990,   Situation:\r\n\r\nA new BE-User is created and...,62866,"   The ""Lightbox"" settings in css_styled_content ...",independent
6569,22403,   As of the stdWrap-functions\r\n\r\ndebugData\r...,33117,   The DateTime ViewHelper allows passing by a st...,independent
6570,71038,   The @ExtensionCommandController@ provides the ...,62042,   Make use of Less hierarchy and constraints.\r\...,independent
6571,28880,   Since the be_layout uses typoscript for storei...,35781,"   Currently, only (action)method arguments and s...",independent
6572,77457,   In old DCE versions the userfunctions which en...,27118,   Actually the format specified in routing doesn...,independent
6573,66366,   Add a new viewhelper that used the new Renderi...,7685,   Make it possible to trigger the mail2news impo...,independent
6574,3145,   It may be interesting to be able to use locali...,64550,"   I'm using the wec_map extension and its ""fe us...",independent
6575,4101,"   On the List functionality, it is possible to h...",45345,   Proposal from Michael Knoll:\r\nUse <!--- ... ...,independent
6576,42542,"   First, congrats for your extension.\r\nRelated...",31303,"   When inserting a record, it will pick up the h...",independent
6577,56387,   The autocomplete widget does not work in the b...,47709,   In the back end File Links content element sho...,independent
6578,17915,"   I would like to log login failures, like wrong...",68371,   Title of links in RTE Links are prefilled with...,independent
6579,78999,   It would be nice if we could have the possibil...,4370,   In particular we should be able to override si...,independent
6580,15077,   It would be great if user TSconfig could overr...,18615,   While developing extension you use t3lib_div::...,independent
6581,8616,   Create a template partial for each contact typ...,88320,"  Dear Ladies and Gentlemen,\r\n\r\ncurrently it...",independent
6582,55281,   Hi\r\n\r\nSince many years it is not possible ...,44724,   Hello\r\n\r\nI want to insert questions with m...,independent
6583,89135,  Will it be a version for TYPO3 9 and 10?,73669,"   The TCA offers a type ""passthrough"" and a type...",independent
6584,42055,   I've set up an distribution using the v6.0 cor...,18518,"   Hi Stan,\r\n\r\nthe css parser has a nasty lit...",independent
6585,82342,  If a file is not found or a folder is not acce...,23802,   Register RTE scripts with the autoloader.\r\n\...,independent
6586,16650,   Ability to configure a page for storagePid in ...,28613,   Adds some minor modifications for restructurin...,independent
6587,61108,   It would be nice if your scriptmerger ext coul...,17578,"   I would be nice to decide, where the newline o...",independent
6588,13305,   I suggest the following improvements for the l...,11504,   View: New Extension Manager - Settings\r\nActi...,independent
6589,53621,"   Hello,\r\n\r\nfirst of all a big thanks for th...",36971,   getRecordLocalization doesn't work for the 'pa...,independent
6590,16860,   Currently:\r\nAfter session timeout there's a ...,89171,  The sitemap feature is unnecessarily limited t...,independent
6591,36041,   Can you please implement the possibility to de...,40729,   The different modes for displaying constants i...,independent
6592,53516,   On Dec 10 we will have the release of TYPO3 CM...,89557,"  Implement incontext localizaton, see https://s...",independent
6593,60575,   When using Inline FAL configuration for DCE fi...,26809,"   Hi,\r\n\r\nis there an easy way to use an extl...",independent
6594,23671,   Currently there is no way hooking into the log...,9654,   It would be nice if you could set a user as a ...,independent
6595,38752,"   When editing a record in TCEforms, each field ...",75746,   I tried a fluid version:\r\n<pre>\r\ntt_conten...,independent
6596,16,"   Instead of running whole testcases, it should ...",2795,   Basically changes the buttons and links of the...,independent
6597,69986,   I wonder whether it is possible to put custom ...,12813,"   Hy guys,\r\nI extend the Brower with a hook fo...",independent
6598,40406,"   Hi,\r\n\r\nwith this feature I am not really s...",50756,   ClassNamingUtility is useful since the introdu...,independent
6599,74531,"   Hi, after having problems to clear the cache a...",25174,"   During its initialization, the RTE checks whet...",independent
6600,60062,"   This Issue has been created, so that the exten...",1884,   -Querying is very basic right now.-\r\n\r\nWhe...,independent
6601,4498,   I have a site that uses default formatting.  I...,14211,   To me it seems that calculation and informatio...,independent
6602,33132,   Why does the prefix if forced in using the For...,12340,   The tx_linkvalidator_linkTypes_Interface curre...,independent
6603,53621,"   Hello,\r\n\r\nfirst of all a big thanks for th...",664,   The generator should create the code for the c...,independent
6604,49064,"   Hi, all\r\n\r\nTo use a cookie free domain for...",24883,"   I have a multi site with 2 languages, in Amhar...",independent
6605,75806,   Hi all!\r\n\r\nMultilanguage-websites (one-tre...,45692,   Move static template to Configuration/TypoScri...,independent
6606,41530,   Currently tiny source hooks into output proces...,29578,   This can be achieved by storing these entities...,independent
6607,22424,   We already have a hook at the top of t3lib_tst...,21893,   Hi Stan :-)\r\n\r\nProblem:\r\nIf you use the ...,independent
6608,52083,   Please add an option to get files recursive in...,876,"   Hallo Martin,\r\n\r\nwas meinst Du dazu, wenn ...",independent
6609,61868,"   Hi,\r\n\r\nI need a logo for T3CON15 Asia in P...",9037,"   i have a suggestion for a new ""in_array"" compa...",independent
6610,20777,   A lot of extensions works with points in their...,3555,   You can export a saved template and then you c...,independent
6611,5101,   Check rights to display only tables the user h...,29332,   I normally use just one standard File Icon for...,independent
6612,87552,"  Hello,\r\n\r\npw_teaser 3.4.2 ain't working wi...",16615,   If the user logs out in a secured area of the ...,independent
6613,20111,"   If one hovers over the CSH icon in the BE, a t...",49756,   my model:\r\n\r\n<pre>\r\nclass Model {\r\n\tp...,independent
6614,52545,   See \r\nhttp://blog.matthaa.de/die-typo3-exten...,22191,   The attached patch will ensure that the size o...,independent
6615,56953,   Using a custom locallang.xml with any extensio...,4663,   Need a function to set the view script / templ...,independent
6616,43618,   this is a big missing feature (take off from 4...,15011,   As we have to choose the properties (open in y...,independent
6617,79105,   Currently workspaces only supports sending out...,87028,  It is currently not possible to do the followi...,independent
6618,23600,   We have a special Usermanagement which runs un...,3802,   There should be a view helper to display error...,independent
6619,32985,   *This is an improvement to the @Utility\Arrays...,29755,   The tweet Template is only adjustable by extCo...,independent
6620,87823,"  The StaticRouteResolver can handle ""staticText...",37551,   It's nice to have the opportunity to send E-Ma...,independent
6621,7474,   Many models have properties which are used as ...,61178,   Please see attached diff,independent
6622,34711,   Issue #32701 made it possible to use custom po...,657,   For fast reviewing any SVN changes the Trac in...,independent
6623,27508,   At the moment the only possibilty to get a val...,5438,   in ext_tables.php line 116:\r\n<pre>\r\n'defau...,independent
6624,14490,"   Server: Apache, PHP (as CGI), SuExec with UMAS...",48618,   to check uniqueness typo3 provides a function ...,independent
6625,43333,   The project http://forge.typo3.org/projects/ty...,14618,   If i search for  letter '&#337;' in the result...,independent
6626,7621,   Currently category-records are selected from t...,9265,"   Hi,\r\n\r\nAfter several weeks of experience w...",independent
6627,53803,   Varnish just crashed. Add a monit task to keep...,47048,"   Hi,\r\n\r\nI see a a lot of usecases where a w...",independent
6628,60469,   I think it would be useful to initialize the r...,90746,"  Hi,\r\n\r\nIn the same of the config ""removeTy...",independent
6629,2476,   Would be cool to have this small help-context-...,4928,   I spend some hours investigating why I can not...,independent
6630,29377,"   view of all private albums, select specific on...",20212,"   Hi All,\r\n\r\nI noticed today, there is no ic...",independent
6631,30228,   There has to be a defined way of notifying oth...,9508,   Add translation modes (l10_mode in tca) to fie...,independent
6632,73234,   <pre>\r\n<group id=“day” restype=“x-gettext-pl...,87113,  When using the RECORDS type in a multi languag...,independent
6633,60070,   On TYPO3 4.5 it was possible to choose which v...,11580,"   Hi guys,\r\nNow it is configurable, if the sea...",independent
6634,57430,   Composer create-project does not office stable...,16466,   If I use the language menu with:\r\n\r\nlib.la...,independent
6635,51241,   I use the phpmyadmin extension for managing my...,9356,   The \F3\FLOW3\Security\Context could provide a...,independent
6636,19343,   This hook allows to add additional tabs to use...,8464,   It should be possible to write settings using ...,independent
6637,3305,   Unmodified objects retrieved from a repository...,42467,   Forard-port this patch: https://review.typo3.o...,independent
6638,60003,   Currently the ViewHelper f:form.password doesn...,67736,"   Add true boolean support In install tool ""all ...",independent
6639,44740,   There is a nice feature for indexing doctrine'...,5281,"   upload files should be linked, datetime should...",independent
6640,18911,   The current shortcut dropdown got just 2 entri...,63089,   Is it possible to make a rss feed for jobfair?...,independent
6641,33892,"   Hy guys,\r\nI try to optimise the browser.\r\n...",9026,   Editors should be able to select layouts by dr...,independent
6642,32024,   Due to #32021 the format for storing the icon ...,9696,   The flexform for frontend plugn pi_overview is...,independent
6643,17672,   The update wizard is still pretty hard to unde...,65032,"   Dear Team,\r\n\r\nProblem:\r\n--------\r\nTher...",independent
6644,3093,   Make these @validate annotations work in a mod...,35,   The T3P_Core_AOPFramework got a bit too large ...,independent
6645,87074,  To get this feature:\r\nhttps://www.w3schools....,59244,   In order to be able to publish f.e. page and p...,independent
6646,65514,"   I use version 1.0.29; the labels ""Route"", ""Hie...",29354,   Working on a feature to put the language and c...,independent
6647,15474,"   It should be possible to use abbr=""something"" ...",4364,"   When a task is running, its next execution dat...",independent
6648,33748,   Integrate Signal Slot Handling to t3lib_Signal...,68687,   You might have IRRE-fields (on the same tab) p...,independent
6649,1475,   Is it possible to use the regular 1st Image fr...,23322,   In line 2861 of file class.tslib_content.php t...,independent
