,id1,Description1,id2,Description2,Type of dependency
865,37561,   The older implementation is fairly limited to ...,10680,   There is now a use case for content negotiatio...,relates
866,30555,   As a developer for Viewhelpers I would like to...,37460,   The TagBuilder should allow access to the attr...,relates
867,44123,   My first impression with Flow/Neos a very unst...,37438,   Core/Bootstrap contains the following lines:\r...,relates
868,37405,   When updating a models property wich is used i...,29972,"   We need a new Entity ""Redirect"" (in MVC/Web/Ro...",relates
869,37402,   Currently quite some work is required in order...,35243,   In order to cleanly separate between the domai...,relates
870,37604,   The REST controller provided by FLOW3 should b...,37402,   Currently quite some work is required in order...,relates
871,37372,"   When classes are extended, inheritance should ...",37373,   @Objects.yaml@ should allow for adding and ove...,relates
872,37373,   @Objects.yaml@ should allow for adding and ove...,35354,"   Currently (afaik), the only option to set a va...",relates
873,37372,"   When classes are extended, inheritance should ...",37373,   @Objects.yaml@ should allow for adding and ove...,relates
874,41297,   Currently it's not possible to extend the \TYP...,37372,"   When classes are extended, inheritance should ...",relates
875,35243,   In order to cleanly separate between the domai...,37212,   Having a framework that supports ESI would giv...,relates
876,33371,   Implement proper HTTP 1.1 support.\r\n\r\nThis...,37212,   Having a framework that supports ESI would giv...,relates
877,53369,  It would be really helpful to be able to defin...,37208,   Would be cool to have a pageTSconfig for backe...,relates
878,37208,   Would be cool to have a pageTSconfig for backe...,39027,"   The default layout in the page module (left,no...",precedes
879,24060,   During the T3UXW09 a first prototype of the so...,37208,   Would be cool to have a pageTSconfig for backe...,precedes
880,63395,  Hallo \r\nI have created a patch for media con...,37073,"   Hi,\r\n\r\nI was playing around with the new f...",relates
881,67455,  The HTML5 Video Tag has the possibility to add...,37073,"   Hi,\r\n\r\nI was playing around with the new f...",relates
882,36955,   Idea: add filter options to @\TYPO3\FLOW3\var_...,33493,   Due to the var_dump drawback that sometimes th...,relates
883,36924,   First of all I must to say your DCE extension ...,36272,   The @bodytext@ property could be used on save....,duplicates
884,36705,   If a BE-user opens a page with doctype sysfold...,39051,   When the user select a sysfolder in the page m...,relates
885,51915,  Often when you want to store different kinds o...,36705,   If a BE-user opens a page with doctype sysfold...,relates
886,36705,   If a BE-user opens a page with doctype sysfold...,29790,"   Dear people and community,\r\n\r\nthere is oft...",relates
887,36695,   As a developer I want to be able to validate o...,32832,"   Sometimes, validation should only be executed ...",relates
888,36689,   Currently there is a field to enter a domainna...,34342,   It's quite some work to add like 50 alternativ...,relates
889,36565,   Various application parts need a prominent pla...,35243,   In order to cleanly separate between the domai...,relates
890,36564,   The tagging features of the file backend are p...,36563,   The tagging features of the file backend are p...,relates
891,39430,   Update the caching framework to FLOW3 version ...,36564,   The tagging features of the file backend are p...,relates
892,36564,   The tagging features of the file backend are p...,36563,   The tagging features of the file backend are p...,relates
893,39430,   Update the caching framework to FLOW3 version ...,36563,   The tagging features of the file backend are p...,relates
894,36924,   First of all I must to say your DCE extension ...,36272,   The @bodytext@ property could be used on save....,duplicates
895,35348,   A Widget which shows the content going offline...,36248,   and now a new idea: a widget which show the re...,relates
896,35348,   A Widget which shows the content going offline...,36247,   A Widget which shows the content going offline...,relates
897,36071,   The pagetree filter could be improved by addin...,36075,   In the original concept for the new Page-Tree\...,relates
898,36075,   In the original concept for the new Page-Tree\...,22985,   Sometimes I need locate page in page tree by u...,relates
899,36075,   In the original concept for the new Page-Tree\...,92576, h2. Use case: \r\n\r\nIt is possible to filter...,relates
900,36071,   The pagetree filter could be improved by addin...,36075,   In the original concept for the new Page-Tree\...,relates
901,36015,   See: http://forge.typo3.org/issues/36006,36006,   Extension tt_address has a configuration varia...,relates
902,36014,"   Add an option to prepend the currency sign, e....",33143,   The Format.Currency ViewHelper currently only ...,duplicates
903,36015,   See: http://forge.typo3.org/issues/36006,36006,   Extension tt_address has a configuration varia...,relates
904,46142,   http://xcache.lighttpd.net/wiki/XcacheApi\r\nh...,35818,   Add WinCache as an option for the Cache Backend.,relates
905,46216,   wincache is a memory key-value cache similar t...,35818,   Add WinCache as an option for the Cache Backend.,relates
906,35807,"   Following security best practices, a user shou...",35627,"   Following security best practices, a user shou...",relates
907,44463,   For me the documentation lacks in a flow chart...,35770,   After registrating the user gets an email. If ...,relates
908,35766,   the repeated declaration of your own namespace...,4472,   Currently custom view helper namespaces can be...,duplicates
909,58557,  It would be nice if one could define the names...,35766,   the repeated declaration of your own namespace...,duplicates
910,61171,"  ""This change"":https://forge.typo3.org/projects...",35748,   All elements in HTML5 can have any number of @...,relates
911,61351,  Backport the change already merged to Flow.Flu...,35748,   All elements in HTML5 can have any number of @...,relates
912,49305,  Adding Data Attributes to tag-based ViewHelper...,35748,   All elements in HTML5 can have any number of @...,duplicates
913,35723,   In some Proy environments is only the environm...,39016,   To modify or evaluate the returned values for ...,relates
914,35807,"   Following security best practices, a user shou...",35627,"   Following security best practices, a user shou...",relates
915,37373,   @Objects.yaml@ should allow for adding and ove...,35354,"   Currently (afaik), the only option to set a va...",relates
916,35348,   A Widget which shows the content going offline...,36247,   A Widget which shows the content going offline...,relates
917,35348,   A Widget which shows the content going offline...,36248,   and now a new idea: a widget which show the re...,relates
918,35245,   h2. Different notifications on stages\r\n\r\nC...,35246,   The workspace module uses the Extbase dispatch...,relates
919,35245,   h2. Different notifications on stages\r\n\r\nC...,35246,   The workspace module uses the Extbase dispatch...,relates
920,35243,   In order to cleanly separate between the domai...,33371,   Implement proper HTTP 1.1 support.\r\n\r\nThis...,relates
921,36565,   Various application parts need a prominent pla...,35243,   In order to cleanly separate between the domai...,relates
922,35243,   In order to cleanly separate between the domai...,37212,   Having a framework that supports ESI would giv...,relates
923,37402,   Currently quite some work is required in order...,35243,   In order to cleanly separate between the domai...,relates
924,11740,"   Hello,\r\n\r\nsometimes it is necessary to use...",34944,   this threat is associated to the ticket:\r\n\r...,relates
925,39938,   Currently when i insert an external link and s...,34863,   Following up http://forge.typo3.org/issues/345...,duplicates
926,34673,"   It would be great, if the blacklist password-c...",34051,   Blacklisted Passwords checks a list from passw...,duplicates
927,50138,  Sometimes 2 plugins felogin are in the same pa...,34597,   If there are two login forms on a page (usecas...,relates
928,34541,"   In the Info-Module -> ""Pagetree overview"" the ...",83449,  the info module has currently a hardcoded sele...,relates
929,45090,   Currently there exists no direct way using Typ...,34403,   In the release notes for TYPO3 4.7.0beta1 in t...,duplicates
930,36689,   Currently there is a field to enter a domainna...,34342,   It's quite some work to add like 50 alternativ...,relates
931,34342,   It's quite some work to add like 50 alternativ...,50319,  Domain handling could be improved and simplifi...,relates
932,34288,"   When I set an attribute rel=""nofollow"" to the ...",75165,"  Hi all!\r\n\r\nWhen setting links (via RTE, li...",relates
933,78488,"  Hey there,\r\n\r\nis there a solution for the ...",34288,"   When I set an attribute rel=""nofollow"" to the ...",relates
934,39939,   An alternative to regularly executing the sche...,34227,   An alternative to executing the scheduler via ...,relates
935,34130,   It should be possible to shorten the Link or (...,19329,   The 'forgot password' template can only be cha...,relates
936,34673,"   It would be great, if the blacklist password-c...",34051,   Blacklisted Passwords checks a list from passw...,duplicates
937,34031,   allowedItems can currently only be modified th...,34027,   Apply a default-ordering based on the order in...,relates
938,34031,   allowedItems can currently only be modified th...,34028,   There is already functionality in place to fet...,relates
939,34028,   There is already functionality in place to fet...,34027,   Apply a default-ordering based on the order in...,relates
940,34031,   allowedItems can currently only be modified th...,34028,   There is already functionality in place to fet...,relates
941,34028,   There is already functionality in place to fet...,34027,   Apply a default-ordering based on the order in...,relates
942,34031,   allowedItems can currently only be modified th...,34027,   Apply a default-ordering based on the order in...,relates
943,33914,   Currently there is only a postprocessor to sen...,44482,   Currently there is only a postprocessor to do ...,relates
944,33808,   In a list (or filelist) you currently see that...,23623,"   In the Filelist, when clicking on the ""Ref"" co...",duplicates
945,33717,   Hello dear docu team!\r\nPlease add documentat...,29698,"   I noticed that there is no ""login-error"" hook ...",relates
946,33696,   Remove extension name from function menu.\r\nS...,33695,   Remove extension name from function menu.\r\nS...,duplicates
947,33696,   Remove extension name from function menu.\r\nS...,33695,   Remove extension name from function menu.\r\nS...,duplicates
948,33693,   Make the Move Element mask more user-friendly....,33692,   Make the Move Element mask more user-friendly....,duplicates
949,33693,   Make the Move Element mask more user-friendly....,33692,   Make the Move Element mask more user-friendly....,duplicates
950,33670,   Since 4.5 the block mode is gone\r\nhttp://for...,25225,   In the Termplate Analyzer in 4.5 the blockmode...,duplicates
951,33587,   Currently you have to delete unused Resources ...,33469,"   Currently all resources need a Database, becau...",relates
952,33556,   In indexed_search/pi/class.tx_indexedsearch.ph...,23156,"   When displaying search results, slash is hard–...",relates
953,36955,   Idea: add filter options to @\TYPO3\FLOW3\var_...,33493,   Due to the var_dump drawback that sometimes th...,relates
954,43658,   Configuring the <title>-tag is not really flex...,33491,   the pagerenderer uses htmlSpecialChars for the...,relates
955,25717,   Most of the field outputted in <head> lack std...,33491,   the pagerenderer uses htmlSpecialChars for the...,relates
956,33487,"   This could be considered as a discussion, and ...",42176,   Currently the resolution of a view class and t...,relates
957,39870,   It would be great if you can configure alterna...,33487,"   This could be considered as a discussion, and ...",relates
958,54155,"  Hi guys,\r\n\r\nespecially when developing App...",33487,"   This could be considered as a discussion, and ...",duplicates
959,33587,   Currently you have to delete unused Resources ...,33469,"   Currently all resources need a Database, becau...",relates
960,38379,"   To make Eel available in Fluid-Templates, Eel ...",33394,"   In boolean ViewHelper attributes, like the f:i...",relates
961,39564,"   Currently, the eel parser regex doesn't recogn...",33394,"   In boolean ViewHelper attributes, like the f:i...",relates
962,33394,"   In boolean ViewHelper attributes, like the f:i...",33215,   Sometimes it's necessary to include a dynamic ...,relates
963,40338,   Hello.\r\n\r\nIt would be really nice to have ...,33394,"   In boolean ViewHelper attributes, like the f:i...",duplicates
964,35243,   In order to cleanly separate between the domai...,33371,   Implement proper HTTP 1.1 support.\r\n\r\nThis...,relates
965,33371,   Implement proper HTTP 1.1 support.\r\n\r\nThis...,37212,   Having a framework that supports ESI would giv...,relates
966,40081,"   It was asked couple of times in mailing lists,...",33215,   Sometimes it's necessary to include a dynamic ...,relates
967,33394,"   In boolean ViewHelper attributes, like the f:i...",33215,   Sometimes it's necessary to include a dynamic ...,relates
968,9313,   Currencies should probably be handled in a spe...,33143,   The Format.Currency ViewHelper currently only ...,relates
969,36014,"   Add an option to prepend the currency sign, e....",33143,   The Format.Currency ViewHelper currently only ...,duplicates
970,33136,"   Hello guys,\r\n\r\nduring my work for EXT:piwi...",14338,   Not everyone has several database accounts ava...,relates
971,16034,   Maybe DBAL could provide a table-prefixing (eg...,33136,"   Hello guys,\r\n\r\nduring my work for EXT:piwi...",relates
972,33077,   at the moment the path is hardcoded to be sepa...,23156,"   When displaying search results, slash is hard–...",duplicates
973,32855,"   Move ""Add user"" icon in beusers backend module...",32753,   In our case we run a view big typo3 installati...,relates
974,36695,   As a developer I want to be able to validate o...,32832,"   Sometimes, validation should only be executed ...",relates
975,32855,"   Move ""Add user"" icon in beusers backend module...",32753,   In our case we run a view big typo3 installati...,relates
976,45156,   Allow to click the whole row to de-/select a t...,32752,"   Hey,\r\n\r\nif you hover with your mouse over ...",duplicates
977,38255,   It should be possible to extend postprocessor ...,32701,   This may be a feature request for a manual ext...,duplicates
978,60223,  Similar to the already existing task that remo...,32651,   I didn't find any recycler project here on for...,duplicates
979,61308,  The extension tx_form should allow using the p...,32594,"   HTML5 specifies a new attribute called ""placeh...",relates
980,39430,   Update the caching framework to FLOW3 version ...,32398,   Certain caches are static once they've been fi...,relates
981,46064,   By default all pages are configured with a 'ur...,32343,   *Problem:*\r\nWe want to use https for some pa...,duplicates
982,39792,   The feature of localized is already documented...,32339,   The default behavior for the ResourceViewHelpe...,duplicates
983,32309,   Based on #30645 the cardlayout should be intro...,28384,   There should be an xtype which allows us to ge...,relates
984,31377,   Currently it is not possible to copy a single ...,32152,   Currently all actions to the clipboard are rou...,relates
985,61110,  Johannes Feustel:\r\n> As an editor and as a d...,32081,   for type=input there is a js eval func that ma...,relates
986,32076,   The TYPO3 Core currently no common interface f...,32077,   the clipboard currently has no clean API and m...,precedes
987,32076,   The TYPO3 Core currently no common interface f...,32077,   the clipboard currently has no clean API and m...,precedes
988,32051,   Hi there\r\n\r\nit would be nice to be able to...,79054,"  Hello,\r\n\r\nin a Repository I will sort the ...",relates
989,30713,   Currently you can define in frontend plugin th...,31960,"   The option ""Custom field"" will be renamed to ""...",precedes
990,28258,   curl allows:\r\nCURLOPT_PROXYTYPE \tEither CUR...,31818,   In our network we have a proxy server which al...,relates
991,27669,   Almost every software which allows connections...,31818,   In our network we have a proxy server which al...,duplicates
992,31636,   if you use a popupwindow in a (typo)link [¹] y...,21302,   the user cannot resize the popup or scroll the...,relates
993,31377,   Currently it is not possible to copy a single ...,44002,   It is possible to paste content-elements from ...,relates
994,31377,   Currently it is not possible to copy a single ...,32152,   Currently all actions to the clipboard are rou...,relates
995,31319,   Currently when using the standard pageTitle th...,17030,"   When using config.pageTitleFirst, the title se...",duplicates
996,5068,"   Currently settings, which are typically define...",31277,"   As discussed on the last Code Sprint, some sch...",duplicates
997,69409,  As described in #64532 right now it's not poss...,31097,   It's possible somehow to add a default value t...,relates
998,83672,"  To be able to use EXT:form just as it is, a JS...",31094,   Currently the submitted data of the form is on...,relates
999,63699,  The scheduler CLI task should have a --help / ...,31073,"   This would be a nice feature, it would allow a...",relates
1000,63703,"  When a scheduler task is marked as running, th...",31073,"   This would be a nice feature, it would allow a...",relates
1001,29547,   A Property with the @indentify annotation is c...,30933,   If you define a uniqueConstraints in a Model y...,relates
1002,26986,   I think that FLOW3 should have a debug toolbar...,30890,   Create a toolbar that can be enabled to provid...,relates
1003,37765,   If you are trying to build a link in a Fluid t...,30777,   Developers having a hard time figuring out wha...,relates
1004,30713,   Currently you can define in frontend plugin th...,31960,"   The option ""Custom field"" will be renamed to ""...",precedes
1005,30555,   As a developer for Viewhelpers I would like to...,37460,   The TagBuilder should allow access to the attr...,relates
1006,30508,"   It would be nice to have an filter, to see onl...",43177,   local extension:\r\n* only active/inactive/upd...,relates
1007,30418,   It would be nice if packages are bootstrapped ...,54151,  Hi!\r\n\r\nFor TYPO3.CMS I reimplemented the d...,relates
1008,46063,   * Extend PersistedUsernamePasswordProvider wit...,30378,   It would be nice having a proof cookie authent...,relates
1009,56744,  Currently the Flow Developer has to set a sess...,30378,   It would be nice having a proof cookie authent...,relates
1010,30271,   Problem:\r\nCurrently password transmission an...,20382,   Problem: currently Backend and Frontend login ...,relates
1011,8736,"   We should provide a generic RoutePart handler,...",29972,"   We need a new Entity ""Redirect"" (in MVC/Web/Ro...",relates
1012,37405,   When updating a models property wich is used i...,29972,"   We need a new Entity ""Redirect"" (in MVC/Web/Ro...",relates
1013,29910,   I like using the Symfony2 web profile toolbar....,26986,   I think that FLOW3 should have a debug toolbar...,duplicates
1014,36705,   If a BE-user opens a page with doctype sysfold...,29790,"   Dear people and community,\r\n\r\nthere is oft...",relates
1015,29737,"   If you install a new TYPO3 you'll get ""no page...",38731,"   Currently, after a successful install of TYPO3...",relates
1016,33717,   Hello dear docu team!\r\nPlease add documentat...,29698,"   I noticed that there is no ""login-error"" hook ...",relates
1017,29565,   felogin decides what to display according to t...,38844,   I request to have a code-list again in felogin...,relates
1018,29564,   It should be able to set one \DateTime propert...,27417,   It should be possible to submit a date through...,duplicates
1019,29547,   A Property with the @indentify annotation is c...,30933,   If you define a uniqueConstraints in a Model y...,relates
1020,27115,   Actually even with @around you cant change the...,29514,   This can be done by adding a simple setter in ...,duplicates
1021,29476,   It would be nice if FLOW3 could calculate the ...,26986,   I think that FLOW3 should have a debug toolbar...,relates
1022,29474,   It would be nice to have the checks of the TCA...,25061,   in some cases you might need or want to select...,relates
1023,59502,"  Hello,\r\n\r\nwe are still sitting on 4.5 but ...",29342,   Having a system with thousands of pages makes ...,relates
1024,29105,   Above the pagetree there are icons for inserti...,25183,   This feature request is a result from typo3.ge...,relates
1025,29037,   * @aggregateRoot annotation (normative)\r\n* R...,29038,   Use DDD semantics to add cascade attributes al...,blocks
1026,29037,   * @aggregateRoot annotation (normative)\r\n* R...,29038,   Use DDD semantics to add cascade attributes al...,blocks
1027,73728,  Integrate a Bootstrap-style color-picker:\r\nh...,28950,   constant.txt\r\n\r\n<pre>\r\nconfig.tx_phamlp_...,relates
1028,28839,"   In some cases, it may be necessary to have an ...",28344,   @t3lib_div::getUrl()@ is know to be hudge and ...,relates
1029,28258,   curl allows:\r\nCURLOPT_PROXYTYPE \tEither CUR...,28839,"   In some cases, it may be necessary to have an ...",relates
1030,28627,   Everyday we need to put description between in...,28388,"   Integrate trunk of Form project into trunk, as...",relates
1031,70056,  Add guzzle as depencency and deprecate HttpReq...,28626,"   After introducing t3lib_http_Request, we can s...",relates
1032,28344,   @t3lib_div::getUrl()@ is know to be hudge and ...,28626,"   After introducing t3lib_http_Request, we can s...",blocks
1033,28344,   @t3lib_div::getUrl()@ is know to be hudge and ...,28615,   As t3lib_http_Request has support for observer...,blocks
1034,28484,   This is a huge performance killer when cache i...,52574,  We just launched a new website with about 250 ...,relates
1035,46017,   For multi language sites it is not really conv...,28441,   If you use pages with language-overlays the pa...,relates
1036,28405,   The GIFBUILDER cObject does not have the abili...,22455,   feature-request: support for alpha transparenc...,duplicates
1037,28399,   For custom applications the bundled validators...,6456,   Add the possibility to customize the validatio...,relates
1038,43841,   Right now it's not possible to display transla...,28399,   For custom applications the bundled validators...,relates
1039,28627,   Everyday we need to put description between in...,28388,"   Integrate trunk of Form project into trunk, as...",relates
1040,32309,   Based on #30645 the cardlayout should be intro...,28384,   There should be an xtype which allows us to ge...,relates
1041,12664,"   Hello guys,\r\n\r\nusing 4.5 since trunk now i...",28384,   There should be an xtype which allows us to ge...,precedes
1042,62023,  This is primarily intended to be used with **a...,28382,   Instead of evaluating Google Analytics code ri...,relates
1043,75858,  Hello\r\n\r\nI would suggest a option which en...,28382,   Instead of evaluating Google Analytics code ri...,relates
1044,28302,"   In the frame of the ""BLE Project"":http://forge...",28363,   In the frame of the BLE Project it has been de...,relates
1045,27988,"   Override any of the curl options, e.g. to forg...",28344,   @t3lib_div::getUrl()@ is know to be hudge and ...,relates
1046,28839,"   In some cases, it may be necessary to have an ...",28344,   @t3lib_div::getUrl()@ is know to be hudge and ...,relates
1047,28344,   @t3lib_div::getUrl()@ is know to be hudge and ...,28615,   As t3lib_http_Request has support for observer...,blocks
1048,28344,   @t3lib_div::getUrl()@ is know to be hudge and ...,28626,"   After introducing t3lib_http_Request, we can s...",blocks
1049,16484,   The configuration of the RTE has numerous prop...,28325,   Problem: Configuring the RTE in Page TS Config...,relates
1050,28302,"   In the frame of the ""BLE Project"":http://forge...",28363,   In the frame of the BLE Project it has been de...,relates
1051,56269,  Within TYPO3 CMS 4.5 it is not possible for th...,28299,   This hook enables you to modify the hash_base ...,relates
1052,28299,   This hook enables you to modify the hash_base ...,39178,   It it possible to force typolinks to use cHash...,duplicates
1053,28258,   curl allows:\r\nCURLOPT_PROXYTYPE \tEither CUR...,27988,"   Override any of the curl options, e.g. to forg...",relates
1054,28258,   curl allows:\r\nCURLOPT_PROXYTYPE \tEither CUR...,21775,   Please add the following options for the curl ...,relates
1055,28258,   curl allows:\r\nCURLOPT_PROXYTYPE \tEither CUR...,28839,"   In some cases, it may be necessary to have an ...",relates
1056,28258,   curl allows:\r\nCURLOPT_PROXYTYPE \tEither CUR...,31818,   In our network we have a proxy server which al...,relates
1057,28258,   curl allows:\r\nCURLOPT_PROXYTYPE \tEither CUR...,59326,"  Hello there,\r\n\r\nI'd like to address a matt...",relates
1058,28230,   An implementation is already pending for FLOW3...,26786,   The current AccountFactory uses the @generateS...,relates
1059,28230,   An implementation is already pending for FLOW3...,28095,   Currently it is not possible to get an md5 has...,relates
1060,28226,"   Hi,\r\n\r\nI suggest to cross the apparence an...",27345,"   The use of settings in the ""Appearance"" tab ar...",duplicates
1061,28136,   Currently the Repositories are all flushed on ...,28137,   Currently clone is used inside the PersistentO...,precedes
1062,28136,   Currently the Repositories are all flushed on ...,27117,   Routes need an option to be limited to certain...,relates
1063,28136,   Currently the Repositories are all flushed on ...,28137,   Currently clone is used inside the PersistentO...,precedes
1064,28230,   An implementation is already pending for FLOW3...,28095,   Currently it is not possible to get an md5 has...,relates
1065,28045,   Would allow using ucfirst/ucwords (and similar...,28018,   stdWrap should have a function to make the fir...,relates
1066,28018,   stdWrap should have a function to make the fir...,17896,"   Hi,\r\n\r\nIt's possible to have UPPERCASE opt...",relates
1067,28045,   Would allow using ucfirst/ucwords (and similar...,28018,   stdWrap should have a function to make the fir...,relates
1068,28258,   curl allows:\r\nCURLOPT_PROXYTYPE \tEither CUR...,27988,"   Override any of the curl options, e.g. to forg...",relates
1069,27988,"   Override any of the curl options, e.g. to forg...",28344,   @t3lib_div::getUrl()@ is know to be hudge and ...,relates
1070,27744,   We have multiple servers with multiple t3 inst...,7365,   It should be possible to assign testgroups or ...,duplicates
1071,27669,   Almost every software which allows connections...,31818,   In our network we have a proxy server which al...,duplicates
1072,27577,   Please ordered (in TS) the results for the URL...,27469,   It would be nice to get the list of links grou...,relates
1073,25337,"   As we target PHP 5.3 for TYPO3 4.6, Core shoul...",27490,   FLOW3 should support the concept of vendor nam...,relates
1074,27577,   Please ordered (in TS) the results for the URL...,27469,   It would be nice to get the list of links grou...,relates
1075,27442,   The row details view in the Workspaces module ...,12868,   It is currently not possible to customize the ...,blocks
1076,27417,   It should be possible to submit a date through...,5660,   Now finally the Property Mapper needs to suppo...,relates
1077,29564,   It should be able to set one \DateTime propert...,27417,   It should be possible to submit a date through...,duplicates
1078,27391,   Would need to allow uploading more than one ve...,27390,   No Flash on the iPad :-),relates
1079,57417,  TYPO3 introduced the new responsive Images whe...,27391,   Would need to allow uploading more than one ve...,relates
1080,27391,   Would need to allow uploading more than one ve...,70965,  It seems fluid_styled_content does not support...,relates
1081,27391,   Would need to allow uploading more than one ve...,27390,   No Flash on the iPad :-),relates
1082,27372,"   Currently, @t3lib_DB@ does not execute prepare...",23374,   Prepared queries would help take better advant...,relates
1083,28226,"   Hi,\r\n\r\nI suggest to cross the apparence an...",27345,"   The use of settings in the ""Appearance"" tab ar...",duplicates
1084,27194,   Hide the option to create a new MySQL database...,27241,   Every (?) MySQL user has access to the databas...,relates
1085,27194,   Hide the option to create a new MySQL database...,27241,   Every (?) MySQL user has access to the databas...,relates
1086,27116,   Variables are declared only in the GET signatu...,27117,   Routes need an option to be limited to certain...,relates
1087,28136,   Currently the Repositories are all flushed on ...,27117,   Routes need an option to be limited to certain...,relates
1088,37604,   The REST controller provided by FLOW3 should b...,27117,   Routes need an option to be limited to certain...,relates
1089,27116,   Variables are declared only in the GET signatu...,27117,   Routes need an option to be limited to certain...,relates
1090,27115,   Actually even with @around you cant change the...,29514,   This can be done by adding a simple setter in ...,duplicates
1091,44572,   Have an @f:format.case@ ViewHelper with the op...,27091,   I would like to see 2 viewhelpers for strtolow...,duplicates
1092,29476,   It would be nice if FLOW3 could calculate the ...,26986,   I think that FLOW3 should have a debug toolbar...,relates
1093,26986,   I think that FLOW3 should have a debug toolbar...,30890,   Create a toolbar that can be enabled to provid...,relates
1094,29910,   I like using the Symfony2 web profile toolbar....,26986,   I think that FLOW3 should have a debug toolbar...,duplicates
1095,28230,   An implementation is already pending for FLOW3...,26786,   The current AccountFactory uses the @generateS...,relates
1096,45851,"   Actual use case is Amazon AWS, where stuff lik...",26783,   For sensitive data or other purposes it would ...,relates
1097,25282,   Since every content element should be consider...,26776,   It could be nice & useful having a separate CS...,relates
1098,11869,"   Hello,\r\n\r\nI think a filter by fields in th...",26722,   I think a select condition to filter items in ...,relates
1099,26688,   I'm dreaming of having a more intuitive way of...,8736,"   We should provide a generic RoutePart handler,...",duplicates
1100,26372,   The TypoScript option config.inlineStyle2TempF...,17586,"   It would be nice to have an ""string / stdWrap""...",duplicates
1101,26139,   using the clipboard 1 to 3 (other than normal)...,65069,  In the list view you can easily select multipl...,relates
1102,26139,   using the clipboard 1 to 3 (other than normal)...,40690,"   Situation:\r\nList-view, only one specific rec...",relates
1103,25925,   It would be nice if we could extract the class...,25668,   I have created an additional date field in my ...,blocks
1104,25718,   Currently only SWF is supported.,53421,  Youtube video urls in the media element are re...,relates
1105,61799,  Currently TYPO3 CMS has no easy/working way fo...,25718,   Currently only SWF is supported.,relates
1106,25717,   Most of the field outputted in <head> lack std...,33491,   the pagerenderer uses htmlSpecialChars for the...,relates
1107,25925,   It would be nice if we could extract the class...,25668,   I have created an additional date field in my ...,blocks
1108,44297,   Something like this would be nice:\r\n\r\n!htt...,25637,   it would be nice to have a gui to setup up the...,relates
1109,25336,   We have a few functions to deal with IP addres...,25404,   [FEATURE] add anonymizing capabilities to the ...,relates
1110,25338,   This bug entry serves as an umbrella for sched...,25343,   Often customer databases are filled up with lo...,relates
1111,25338,   This bug entry serves as an umbrella for sched...,25342,   It's easy to have trashes within fileadmin:\r\...,relates
1112,25338,   This bug entry serves as an umbrella for sched...,25341,"   According to some recent discussion, Dmitry su...",relates
1113,25338,   This bug entry serves as an umbrella for sched...,25339,   Admin Tools > DB check provides a task to mana...,relates
1114,25338,   This bug entry serves as an umbrella for sched...,25339,   Admin Tools > DB check provides a task to mana...,relates
1115,25338,   This bug entry serves as an umbrella for sched...,25341,"   According to some recent discussion, Dmitry su...",relates
1116,25338,   This bug entry serves as an umbrella for sched...,25342,   It's easy to have trashes within fileadmin:\r\...,relates
1117,25338,   This bug entry serves as an umbrella for sched...,25343,   Often customer databases are filled up with lo...,relates
1118,21144,   The use of ext_autoload.php files was once sup...,25337,"   As we target PHP 5.3 for TYPO3 4.6, Core shoul...",relates
1119,25337,"   As we target PHP 5.3 for TYPO3 4.6, Core shoul...",27490,   FLOW3 should support the concept of vendor nam...,relates
1120,25336,   We have a few functions to deal with IP addres...,25404,   [FEATURE] add anonymizing capabilities to the ...,relates
1121,25282,   Since every content element should be consider...,26776,   It could be nice & useful having a separate CS...,relates
1122,33670,   Since 4.5 the block mode is gone\r\nhttp://for...,25225,   In the Termplate Analyzer in 4.5 the blockmode...,duplicates
1123,68166,  It's time to protect the TCA password fields w...,25204,   While rsaauth encrypts the passwords entered i...,relates
1124,29105,   Above the pagetree there are icons for inserti...,25183,   This feature request is a result from typo3.ge...,relates
1125,42457,"   Hello,\r\n\r\nI dont know if this big has alre...",25113,   While working with records listings in the lis...,relates
1126,29474,   It would be nice to have the checks of the TCA...,25061,   in some cases you might need or want to select...,relates
1127,25049,"   If you use the ""wizard""->add feature in the TC...",14669,"   It is not possible to make Fields at ""Edit Pag...",relates
1128,24901,"   Hello guys,\r\n\r\nusing 4.5 since trunk now i...",12664,"   Hello guys,\r\n\r\nusing 4.5 since trunk now i...",duplicates
1129,23519,   the title says all which is to say\n\n\n\nthe ...,24813,   Selicons are missing for the flag selector box...,relates
1130,24009,   In an attempt to bring self-monitoring to TYPO...,24572,   A task has been introduced to execute the syst...,relates
1131,24010,   As part of the self-monitoring core TYPO3 need...,24572,   A task has been introduced to execute the syst...,relates
1132,69351,  When configuring a link target in the ElementB...,24247,   TYPO3 offers possibility to open a menu link i...,relates
1133,5341,   Some users (simple redactors) don't know what ...,24247,   TYPO3 offers possibility to open a menu link i...,relates
1134,24147,   Internet Explorer 6 will be last supported in ...,20953,"   As we hopefully drop support for IE6 in 4.6, I...",relates
1135,22482,   Currently the breakWidth property of GIFBUILDE...,24090,   There are lots of parameters in GIFBUILDER tha...,relates
1136,20508,   The TypoScript select properties groupBy and o...,24089,   There are lots of parameters still left in tsl...,duplicates
1137,24060,   During the T3UXW09 a first prototype of the so...,23905,   It would be nice to be able to layout the colu...,duplicates
1138,24060,   During the T3UXW09 a first prototype of the so...,37208,   Would be cool to have a pageTSconfig for backe...,precedes
