,id1,Description1,id2,Description2,Type of dependency
4985,35292,use preg replace in place of str replace,12564,why the ytswf file from jw player is missing,independent
4986,16937,have added more date conditions to classt,88140,in some cases you dont want to render,independent
4987,3444,implement tca and db structure,7586,why isnt there the possibility to change my s,independent
4988,42186,using phpmyadmin it is possible to use linked,10480,since some mails always tend to be overseen it,independent
4989,16863,goto templa voila and create an textrecord ma,52366,hirnrnit would be great to have possibi,independent
4990,16415,if you want to link to file and upload it,27228,as we now can rely on the cache lifetimes of t,independent
4991,6903,with version its not possible to add cla,19167,in tx cms layout theres hook which allows t,independent
4992,30594,this will require changes torn extensiona,33756,nuff said,independent
4993,15033,on browsers where it is supported ajax techno,50219,the workspace module onyl can be extended by o,independent
4994,40899,in the file classtx in lin,15040,is it possible to write the realurlpaths in t,independent
4995,37856,tried to do this with css but could not wo,14507,when configure in the user admin settings fo,independent
4996,81312,would it be possible to integrate checkbox f,36488,hello guysrnrnas sometimes need to manu,independent
4997,17123,while writing an ajax fe plugin that needs to,16383,hirnit would be nice if there would be an,independent
4998,33827,remove excessive spacer before contentrnrem,9878,hi there rni read the constants and adminis,independent
4999,29451,please add the excludeoption to the ext table,341,define router interface and implement rewr,independent
5000,23259,this feature request unifies the two menu item,6983,instead of setting the itemsperpage for whol,independent
5001,15571,ttt show disable rte checkboxrnttif,43337,rnyour calendarimport is greatrnworking,independent
5002,9727,hi guysrnit would be wonderful to be able,27329,currently uses the arraycollectionhtt,independent
5003,83748,adding to issue think it might be us,10955,if there are always the same url safari shows,independent
5004,839,this description should be shown next to each,70982,default styles are removed from default typosc,independent
5005,3664,hi rnrnin the setup module some things ar,30740,,independent
5006,68489,rnprernfoo arrayrnttexclu,34486,the content element insert record got real,independent
5007,36337,currently the class loader expects to find cl,11023,could you please add alternating colors hover,independent
5008,8618,write basic documentation open office,44328,is it possible to add the event title to the,independent
5009,40729,the different modes for displaying constants i,42078,,independent
5010,44345,some editors wanted me to assimilate the colum,25745,running on windows with,independent
5011,40849,installation has groupsrnrngroupc,18610,the back path is passed empty so when you us,independent
5012,521,use the doctrine logo as logo for the extens,34968,we need stage item for the release of,independent
5013,803,with feature in extension ttnewscache ther,22067,with the mode you can control how hand,independent
5014,87748,siteprocessor makes it possible to retrieve,1163,single sign on forrn backend users to,independent
5015,77745,it is possible to disable the create new reco,90130,propose new option for the generatoroptio,independent
5016,46740,theoretical it is possible to access the typos,60718,currently the email generation process is har,independent
5017,31007,the labels of types shown in frontend are curr,79505,currently it is not possible to simply extend,independent
5018,326,for bugs it works find with so what abou,6220,atm it is not possible to use typolink to crea,independent
5019,23533,its been requested in several placesby sever,22427,extjize browser identificationnnnnnissu,independent
5020,43029,add an option to switch off the flush behaviou,28013,this is viewhelper suggested for the upcomin,independent
5021,78222,while it would also be possible to deinstall,43082,add cli mechanism to quickly generate code s,independent
5022,17283,couldnt be set becaus,69578,hi danrnrnthank you for the version,independent
5023,1052,ich denke das es besser wäre wenn man in der,36971,getrecordlocalization doesnt work for the pa,independent
5024,13751,the markers text first and text last,33458,when you add new table to an extension and s,independent
5025,36119,sometimes you dont want to show the controls,4308,registered task may not be scheduler after a,independent
5026,5962,using eid instead of an own implementation for,75846,allow to override configuration via env,independent
5027,34082,if an indexer is extended by hook the hook,30392,due to some changes in configuration can b,independent
5028,9989,every extension in ter should have at least,58633,currently the pages indexer only takes the tit,independent
5029,8468,in we have fdebug viewhelper to dump,37551,its nice to have the opportunity to send ema,independent
5030,3919,tested this and im very suprised that nobod,15853,it will be very usefull to have possiblity to,independent
5031,92439,prernimported from,42404,when form is included at the bottom of pag,independent
5032,88124,hello hope this feature request is correctl,41347,many features of getimgresource are currently,independent
5033,20341,with typoscript content objects content and re,2940,attached is patch that allows records in the,independent
5034,23921,one part of the current typoscript tuning proc,10740,we must display date last run of the report an,independent
5035,6006,once upon time we decided to use for,32985,this is an improvement to the utilityarrays,independent
5036,49152,move flowplayer files to contrib to resolve,90545,ive seen there is already,independent
5037,475,it would be nice if we had some color codes fo,52485,search content has the formatrnrn zip pla,independent
5038,4101,on the list functionality it is possible to h,42435,it would be great to see and option in map rec,independent
5039,60301,hirnrnit would be really cool if there wo,50780,have given the editors mount to the whole,independent
5040,61352,there will be need for developer context dep,22548,when server is behind an ssl terminator,independent
5041,14311,added the additional option ascii for spampr,7471,translation of locallang files to danish,independent
5042,12723,martin bless martinmblessder,19183,the rte recieves keyboard focus automatically,independent
5043,37376,we should provide an applicationwide referenc,515,the has signed cla flag should be displayed,independent
5044,41522,there shouldnt be choice anymore at least,17024,add support for configuration of which pages a,independent
5045,39570,in the records of glossaryitems you can set t,6376,when calculating the number of available place,independent
5046,90994,the data is already in the template just the,36559,developed new widget which might be intere,independent
5047,27508,at the moment the only possibilty to get val,44345,some editors wanted me to assimilate the colum,independent
5048,59586,for some projects it would be very useful to h,48597,this feature has been suggested by philipp gam,independent
5049,80853,frontend routing is done by the template servi,81631,foreign match fields are really useful to diff,independent
5050,19258,the javascript in the tce sometimes contains b,977,group members can be assigned different rights,independent
5051,60061,this issue has been created so that the exten,72531,coming from fal,independent
5052,34674,should be injected in the actioncontroller so,12115,an aim for this extension is to be well docume,independent
5053,23328,dbal debug module is useful to track down prob,7290,im my opinion it will be perfect to use,independent
5054,58579,it would be pretty helpful if we could define,37249,for relations to files sys file in fal it s,independent
5055,20480,in div theres already mehtod requireo,32809,add hooks to be able to extend the browse link,independent
5056,12138,hirnrni would be great if you could implem,3576,just like filtering to certain category it s,independent
5057,3625,very good alternative to pmkslimbox in reg,54876,the user should be able to navigate in all of,independent
5058,79442,add new button to the email finisher configu,23637,hellornrnwe have more then editors in,independent
5059,17445,it would be nice to have the start stop fiel,71314,are there plans to make this extension compati,independent
5060,8984,add context sensitive help for the records and,5438,in ext tablesphp line,independent
5061,64429,it should be possible to hide the version numb,50236,organiser moves the cart module from wt cart t,independent
5062,6,on most systems my mac at least all tests,18618,currently it is not possible to use stdwrap fo,independent
5063,75586,normaly the files are sorted by name as there,19889,many sites set and have devipm,independent
5064,48229,not sure if my questionrequest is allready pl,3864,currently all severities are always logged it,independent
5065,84774,steps to reproducernrn create form eg,19760,fix include necessary code to the tslib fen,independent
5066,7474,many models have properties which are used as,87897,meaning would like to add another link cate,independent
5067,89308,one way to reproduce there may be more scenar,11660,it should be possible to add events like onblu,independent
5068,43532,html templatesrnif you are using your own ht,64628,it would be nice if there is an option to disa,independent
5069,60298,as government agency we are bound by accessi,61075,when showing things likernfelifetime,independent
5070,48364,hirnrncurrently if use the forgot pass,27908,hi andrérnthe idea of skipfirst is reall,independent
5071,3091,controllers should check if method initiali,14248,when try to login with user name admin and,independent
5072,90615,it is already possible to add attachments to e,7977,please add wrap for showmore textrnrnyou,independent
5073,8450,redirect to the last called page after prod,92224,use aus driver amazon to add media from a,independent
5074,3093,make these validate annotations work in mod,2979,the base repository implementation should impl,independent
5075,32840,attachments would be easier to handle if they,14077,at present its only possible to add persons t,independent
5076,4100,simple pagelayout should be included in the,5499,possibility to see the results of all user in,independent
5077,70443,with sysext forms an input or textarea field,25358,be clear cache function does not clear exter,independent
5078,2852,currently,37356,as discussed here,independent
5079,41612,hirnrnid like multiple storage pages to,39932,it could be useful to disable the extension wi,independent
5080,62360,in case of migration you may want to purge,22156,the context menu sometimes takes complete brow,independent
5081,18994,it would be very useful feature if there wou,85484,fluid in has feature to add assets to,independent
5082,16972,all typolinks that has jswindowparams have har,9525,for every field in the tab language settings,independent
5083,7389,currently it is not possible to group by an ob,23971,one part of the current typoscript tuning proc,independent
5084,25806,this syntax has trap that has already bitte,87112,context the editor needs for every select ty,independent
5085,46732,prernjsfile extmgmsiterelpath,37153,in frotend only shown nice names like welcome,independent
5086,78560,is very restrictive,3435,the whole documentation for packages lies in t,independent
5087,8468,in we have fdebug viewhelper to dump,9139,in the readmetxt is just the kickstarter defa,independent
5088,26592,three may be four templates are neededrnr,49290,hey guysrnrnive been wondering if you co,independent
5089,63561,to complement the existing date and strftim,87131,problemdescriptionrnrnthe whole lib,independent
5090,34085,hirnrni want to create date range table,28905,it would be great to define access rights for,independent
5091,47404,currently you must introduce methods over inte,49151,move flowplayer files to contrib to resolve,independent
5092,70113,hellornrni am using multichannel context,38683,when pasting while pastestructure or pasteform,independent
5093,20030,problemrnin most of the database reco,69420,in the sourcecode scheduled importer is incl,independent
5094,2915,tx ptlist genericdataaccessor is used to fetch,30615,hi kai rnrnthanks for your very useful co,independent
5095,43108,hi folks rnrnwhat is the plan with browse,91790,add upgrade wizard to convert sys domain recor,independent
5096,42946,jsurlsettings that include could be,65180,maybe replace function generateyears in oper,independent
5097,34648,for the setup wizard we need file based encr,63700,hirnthank you for your awesome ext rnr,independent
5098,515,the has signed cla flag should be displayed,1762,refactor to class,independent
5099,37796,lots of bug fixes and support for responsive d,80113,flinkpage does not resolve shortcutsrnr,independent
5100,68224,hirnfirst of all thanks for this great ext,12018,the page title and ce title should link to the,independent
5101,1109,so we can tell people to go read the fine man,36813,similar to thisoutput and thisoutputli,independent
5102,62192,the link text settingsmfpoptiontext in the,91745,when will it comernthxrnstefan,independent
5103,526,this is feature request from,20030,problemrnin most of the database reco,independent
5104,50519,hellornrnonce there was to make sh,91600,ive stumbled across some low hanging fruits a,independent
5105,6381,see subject,14047,hi therernrnit would be great if can e,independent
5106,10289,nice to have,14297,if you return from extensiondetailpage in,independent
5107,515,the has signed cla flag should be displayed,12441,use default values or at least throw meaning,independent
5108,90336,if type wwwtestcom into the editor li,20521,if working with regular expression regexp de,independent
5109,6920,im using yafi as general feed import librar,13917,initially reported at,independent
5110,20975,when want to open the website just edited,8627,same reason as with feature,independent
5111,1017,the comments extension does this nicely it wa,1666,let us have configuration option whether to,independent
5112,4494,if not roles available the menu shouldnt be d,56076,hirnrni talked to michael some months ago,independent
5113,49822,hey guysrnrni worked with the typolink ge,43734,the fb page at,independent
5114,8653,make the date format of the contact property,14496,time dependent displaying of non cached pages,independent
5115,38469,the change improves the general spacing and cg,20067,some rte features that insert content usually,independent
5116,72065,we modified to be able to use it inside data,78723,improve the column configuration validator to,independent
5117,54877,controls for selecting deselecting images sho,14362,ive converted to and searching of words,independent
5118,20446,if you change records somewhere in sysfolder,10408,as discussed on skypernrnevery sme partic,independent
5119,24039,the current database api does not utilize the,23970,one part of the current typoscript tuning proc,independent
5120,65791,is using transport sendmail,50375,we run and havent yet installed th,independent
5121,18086,all htmlarea rte plugins must be restructured,81582,the map gets written into divcontainer with,independent
5122,45119,there should be the possibility for an autoupd,47108,,independent
5123,26272,the class user has depend,36171,for the caption of an image the default max s,independent
5124,15075,it would be great to adapt the two different d,60360,installed extension as described inserted cam,independent
5125,20152,these user agents currently cannot be detected,19116,the labels for the temporary and recycler fol,independent
5126,13614,would it be possible to influence the naming o,1153,the donation and detail view should be able to,independent
5127,2301,dito,13751,the markers text first and text last,independent
5128,11077,ive uploaded patch which provides gender,19992,if you installremove an extension this is alw,independent
5129,8082,currently there is no clean way to retrieve,6057,example static typoscript implementation of da,independent
5130,83175,the new page tree shows modal prompt when,91817,hello everyonernrni think it would be h,independent
5131,25490,the pagination widget is fairly simple and not,75652,currently tca userelements cannot add javascri,independent
5132,15075,it would be great to adapt the two different d,16035,to make it easier to write xdb code it might b,independent
5133,1294,it would be nice to have the possibility to cr,29568,the result list should allow the markerrnr,independent
5134,17887,as discussed on the mailing list for security,10480,since some mails always tend to be overseen it,independent
5135,45649,when generating html version of the rest doc,6166,hirnrnive added typoscript option if,independent
5136,92042,hirnrnto extend the site language with an,42025,provide uri type converter that converts str,independent
5137,50564,the rendering of the categories heading is har,23771,bring all custom events used by the rte under,independent
5138,36172,umbrelle issue for cleanup and updaternrnn,77939,year ago asked for the replyto field no,independent
5139,895,the array vars needs to be rendered for th,13250,if somebody want to use his own captcha fontfi,independent
5140,91032,en rnrnhellornrni hope to find here,44654,flip it enables to browse online in pdf,independent
5141,27750,adding memory storage adapter would ease usi,14216,the extension manager doesnt export empty dir,independent
5142,7485,likernrnprerniftrue rn tx hype,16323,if you let uploadfolder empty in your tca se,independent
5143,45514,want to hide or unhide fields in tca with di,45604,please change the svn repo to git one there,independent
5144,14808,strongimprovement suggestionstrongrnr,65918,hellornrnwe realized the issue,independent
5145,37551,its nice to have the opportunity to send ema,62861,am using normal fluidform fform,independent
5146,6166,hirnrnive added typoscript option if,69891,the interface is very unintuitive here see t,independent
5147,31019,currently fflashmessages renders the flas,8405,for now you only check if sessionvalue equals,independent
5148,1017,the comments extension does this nicely it wa,15471,when you are in the em and see the large list,independent
5149,6055,example static typoscript that implements daml,57003,in the function formcheckavailability there,independent
5150,28452,there are two ways am currently thinking of,38034,added the missing progress indicator for the,independent
5151,72801,feature requestrnrnthis feature reques,27980,it would be nice feature especially for edi,independent
5152,73752,by creating an extremely simple aliasing of t,87100,hi all rnrni suggest to think about the r,independent
5153,79420,some files might be not of any interest for th,33900,since jochen rau merged the backport of the fl,independent
5154,9020,some german labels for locallang dbxml would,14196,in hosting folks on the same server run c,independent
5155,47036,actualy we cant use page tsconfig in display,520,some databases will probably never be used and,independent
5156,34081,each indexer should optionally tag the indexed,49344,cms fluid is about to merge this feature from,independent
5157,81582,the map gets written into divcontainer with,11644,add documentation in an sxw file currently on,independent
5158,66077,in several places alerts flashmessages are u,86913,it would be great if could finally suppo,independent
5159,15391,provide for an extension or corepatch whi,28321,hi guysrnrnyout ext is greatrnrni m,independent
5160,28370,this replyto feature already exists in the adm,7728,possibility to save cookies only till the brow,independent
5161,30392,due to some changes in configuration can b,21948,ive added new doktype and want to replicate,independent
5162,83843,input types are enabled and the default,4680,it should be possible to override the global t,independent
5163,5721,would like to change the unit of size from k,80854,provide class to hold the relative rooflin,independent
5164,47696,if pdflatex is available on the server it wou,37566,had the issue that it was impossible to use,independent
5165,12545,at the moment the workspace id is displayed in,82261,for customer we had to adjust the simpleback,independent
5166,16452,as documented in the tsref the image cobject,10439,the hole data array is build at each request,independent
5167,68496,add avatar tornrn recordhistoryrn per,28318,the language constants should be used for tabl,independent
5168,76795,will there be version for,57297,if you are building an extension based on doma,independent
5169,14653,think it would be good thing to add onblur,3050,in captchaphp the display errors php option s,independent
5170,36787,,10078,the english locallangfiles shipped with the,independent
5171,29526,it would be very nice to have checkbox in th,12115,an aim for this extension is to be well docume,independent
5172,5499,possibility to see the results of all user in,40986,when using templavoila for page generation yo,independent
5173,72596,hello is it possible to show options of custo,2567,change layout and interface to fit hci suggest,independent
5174,22427,extjize browser identificationnnnnnissu,3579,per calendar view it should be possible to co,independent
5175,10472,create script that extracts fluid version,10374,it would be great to be able to retrieve the l,independent
5176,7003,an additional textfield to enter foldercate,35706,id like virtual browser class which allow,independent
5177,63541,it is already possible to configure the previe,326,for bugs it works find with so what abou,independent
5178,58072,original issue and created by chennc,6644,with the current rendering of the icons as img,independent
5179,14991,currently if you want to put something in the,56106,it would be great to have black list testr,independent
5180,39442,have discovered using mcrypts blowfish ciphe,72804,please do not use anymore templaterootpath,independent
5181,8464,it should be possible to write settings using,41282,please create conference badges according to t,independent
5182,29391,st,39846,explained in the documentation how to add ca,independent
5183,87117,problemdescriptionrnrnwould it make s,34381,this is feature request for having the possibi,independent
5184,67745,make it possible to define list of backgroun,88130,just an idea how to solve the problems for an,independent
5185,92440,its already possible to select source langu,49190,the garbage collection for sessions should not,independent
5186,19852,allow to assign lang attribute to elementsn,34737,add styles for jqueryui and bootstrap by addi,independent
5187,14005,it would be easy and nice to add the explanati,11078,sendmail function should be remanufactured to,independent
5188,1024,that field would be good to sort the issues t,87694,hey could we add an identity property to the,independent
5189,32933,when an user replies to an issue heshe is de,25590,following properties have to be updatedrnr,independent
5190,42032,recently ive switched an existing insta,41337,hellornrnit would be very usefull if we h,independent
5191,80467,hirnit would be nice to use bootsrap tabs s,27710,it would be very helpful to have func,independent
5192,32750,unfortunately not everybody uses the language,16654,one main problem with and ajax is that y,independent
5193,27307,fields in tca should be excludable for use in,88102,introduce feature toggle to activate felogins,independent
5194,38469,the change improves the general spacing and cg,8274,href classlightwindow is needed to get wt l,independent
5195,3661,it would be nice to have fformcheckbox and,25692,longdescurl in images tab should behave like,independent
5196,25591,following properties have to be updatedrnr,45027,there should be configuration option which a,independent
5197,713,recently for me it is only possible to add a,90521,it should be possible to add widgets that shou,independent
5198,62192,the link text settingsmfpoptiontext in the,68429,add hook to allow extensions to define own a,independent
5199,75566,the tcafield default has only the datatype,18780,propose to exchange the tablerendering by d,independent
5200,2230,implement overloading on namespacesrnrnn,70012,the resourcestorage class has method addfile,independent
5201,37084,the realtive test of the upload files does not,18518,hi stanrnrnthe css parser has nasty lit,independent
5202,52579,hi allrnrnin the pagelayoutcontroller,85146,id like to have possibility to read environ,independent
5203,14168,install fails as php procedure get cfg var do,46761,optimize listing and functionality of be module,independent
5204,70484,have you ever changed an own css file for rte,47877,with the old version of htmlarea and ty,independent
5205,53959,potrzebny moduł realizacji potrzebny moduł n,78122,current situation comment plugins is attach,independent
5206,7978,in an old version there must been all blog pos,54624,to have nice looking urls use new page ty,independent
5207,22111,the current iconset contains several uglylook,91646,dear am looking for the p,independent
5208,1501,just an idearnrni would like to split the,78619,the filename length is hardcoded in the templ,independent
5209,70349,supported universal,77157,for list view az listrnit would be nice i,independent
5210,7407,motivationrnthis should give some backgrou,2506,currently arguments of controller must be re,independent
5211,26485,this function uses strcasecmp function to,12716,modify the following defaults for incerased re,independent
5212,20778,if you define colorpicker for befield in,72813,the pagebrowser should have an option to inclu,independent
5213,4747,would be cool to add the tt news category,91082,our editors have from time to time the require,independent
5214,15109,edit page header dont tell really what the me,26411,in case of wrong database connection specifi,independent
5215,35292,use preg replace in place of str replace,47075,when requiring resource with the resource,independent
5216,85326,the defaulttcaschema added with shoul,19276,it would be useful to be able to insert the wi,independent
5217,29995,add new options from pending documentationh,15411,problem some applications use cycling backgro,independent
5218,19635,the current rendering of content elements crea,60888,currently its not possible to import news for,independent
5219,14552,while entering german context sensitive help,67365,id like to rename fields like sys file metada,independent
5220,58061,original issue created by,46110,add an tsconfig option to disable csv and,independent
5221,47375,add jquery the support for,4475,label manually and automatically are hardc,independent
5222,84494,on the project page for each user on forge the,14933,show forgot password is only activated via fle,independent
5223,6781,for the app we need mailer and swift mailer,7835,the workspace module should have check all,independent
5224,62954,support rtedefaultcontentcss the css file,4453,extmgmaddtoinsertrecordstx drblob co,independent
5225,27710,it would be very helpful to have func,48218,currently the numberviewhelper doesnt regard,independent
5226,20297,forge hci,16352,log more infos see subject in the dbal debug,independent
5227,16281,the indexed search only looks for tags wit,35005,it would be great if an editor just hast to a,independent
5228,9617,in all html templates,22902,import export doesnt allow you to export fi,independent
5229,46328,the current selector for fields in table sin,60578,the current solution to add placeholder,independent
5230,62321,improve performance by replacing exteach and,53176,as plugintx wecmap is available fo,independent
5231,36796,use fal file properties name and alternativ,87451,rnthe scheduler currently executes multiple,independent
5232,64510,wir möchten gerne neben posts von fb twitter,29249,hey guysrnrnplease revise the inclusion o,independent
5233,19001,context menu is the last plugin of htmlarea rt,45224,the attached patch contains the following new,independent
5234,6413,implement an order number generation optional,87994,was looking for an option to create optgroup,independent
5235,45238,extend method setto so that it is possible,42011,currently only bunch of versions are displa,independent
5236,20778,if you define colorpicker for befield in,14319,suggest to enable limit for image sized wh,independent
5237,33238,cleanup methods deprecated since,910,add javascript confirmation popup to all delet,independent
5238,69035,right now its necessary to place the validati,9794,sorry only available in germanrnrnprotoko,independent
5239,22394,hellornrni am trying to fix problem wit,23340,some clients run the be under differen,independent
5240,14612,both edit and create modes support post proces,4156,could you please update to version of extjs,independent
5241,8852,when registering an argument twice youll get,9249,in large blogs trackback links might be called,independent
5242,980,user should be enabled to set defaultsrn,45692,move static template to configurationtyposcri,independent
5243,40681,the asynchronous suggest wizard in tce forms l,49642,,independent
5244,6251,right now only individual users are owners of,46908,hirnrnif you delete page it will remain,independent
5245,14579,here is isset missingrnrnif thist,79530,the following should be possiblernrn save,independent
5246,18846,in the followin,43402,export all record in pdf file,independent
5247,15018,when adding custom tables to the page module v,90521,it should be possible to add widgets that shou,independent
5248,7840,it would be very nice to have the possibility,49805,the displaycond directive allows to disableen,independent
5249,34787,because of the obsolete status of the,60154,would be fine if one could set limit for dis,independent
5250,17148,is it possible to make tslib menumenunumber,20119,in pi list query pidlist is taken from the gl,independent
5251,83315,if youve scrolled down long list of tables,47375,add jquery the support for,independent
5252,2575,being able to set the sorting field for record,10344,hellornrni like caretaker very much its,independent
5253,90639,sometimes miss the information about the cur,27466,currently hcard support microformat has been,independent
5254,49052,once again spend some idle minutes finding,29332,normally use just one standard file icon for,independent
5255,49756,my modelrnrnprernclass model rntp,64673,translations shipped with extensions are defin,independent
5256,49756,my modelrnrnprernclass model rntp,7245,hi jürgenrnrngreat work rnid be happy,independent
5257,13323,wrap inline js withrnfunction rnr,17149,when managing content in fces with large num,independent
5258,67056,there should be an option to disable the move,12672,hi therernrnit would be great if one coul,independent
5259,27788,currently the blog example produces some inval,44697,it would be great to have the extension source,independent
5260,42834,perfekt wäre es wenn man zusätzlich zu der be,24309,iconworksmaprecordoverlaytospriteiconn,independent
5261,37249,for relations to files sys file in fal it s,62639,hi there is suggestion have from time to t,independent
5262,41899,for setting manual canonical tag for news e,68316,click on the create new records iconplus,independent
5263,33494,currently there is an identityjsonviewhelper,29423,wouldnt it be nice to have the possibility to,independent
5264,14313,this class doesnt privide this functionnnn,3563,list output should be made cacheable to improv,independent
5265,77791,the tree view could get quite complex if you h,78109,in backend the categrories are unordered if t,independent
5266,82976,under some circumstances phps files array i,33218,eine möglichkeit redakteure anlegen zu können,independent
5267,42378,there should be an option to add word document,1005,currently the htmlarea plugin and the flexform,independent
5268,17611,have to use label userfunc with my extensi,34099,inspired by tolleivs post itd be great to l,independent
5269,34082,if an indexer is extended by hook the hook,9989,every extension in ter should have at least,independent
5270,44154,hi allrnrnas you probably know we strive,5202,implement effect shear using svg,independent
5271,14470,some functions are platform dependent in the f,14079,optimize eg put last name beneath first nam,independent
5272,9554,its will be fine to integrate the ratings fun,49726,as in fformbutton there should be an attribu,independent
5273,5286,there is no userfriendly way to check internal,16650,ability to configure page for storagepid in,independent
5274,90545,ive seen there is already,29177,figure out which settings should be able to be,independent
5275,80770,vi libsystemdsystemdockerservicern exe,31921,we release number of documents on regular,independent
5276,5114,currently status and infos are mixed we need,11135,to avoid conflicts with other js libraries br,independent
5277,7796,hirntried to add language using typoscrip,7516,currently youll get an exception if you didn,independent
5278,86354,summaryrnthe function notify me by emai,859,the optional css filed in each question must b,independent
5279,75694,typoscript userts and pagets must be tokenize,32297,it would be fine to have an own doctype for,independent
5280,11262,it often happens that several extensions gener,10484,added warning level selector to the flexfo,independent
5281,65,currently the validation features reside in,34114,htmlarea rte sets custom attribute external,independent
5282,56101,besides choosing separate contentelement fo,68224,hirnfirst of all thanks for this great ext,independent
5283,49477,here is be viewhelper to render submit but,48593,hi stefanrnrncould you please change the,independent
5284,81105,working with new feature of fluid standalone,87756,since you integrated defer and async for incl,independent
5285,74532,the compliant api serverrequestfactory,7412,hihornrnfirst great extensionrnmaybe,independent
5286,41422,possibility to export results to csv would be,44421,there is registration view and an edit view,independent
5287,33748,integrate signal slot handling to signal,3576,just like filtering to certain category it s,independent
5288,12369,hi its me again forget some feature d,29226,hirnrnjquery ui has its own stylesheets f,independent
5289,87421,in order to monitor csp violations or misconfi,87737,right noch extensionutilitycheckextensionnam,independent
5290,80263,to develop feature in our project we need t,79207,remove code applicable only to cms lts,independent
5291,4668,sometimes it makes sense to stop validation af,515,the has signed cla flag should be displayed,independent
5292,34866,consider the following use casernrnpre,45763,file names with timestamp will avoid that cli,independent
5293,28013,this is viewhelper suggested for the upcomin,73241,in customer project with extensive use of wo,independent
5294,10037,hi allrnrnive created website where,91082,our editors have from time to time the require,independent
5295,91419,the form framework caches forms which causes i,4403,im missing the possibility to set the target,independent
5296,61800,to be able to render all kind of media files a,61733,new special content designer elements for irre,independent
5297,39210,add possibility to choose first category and t,2797,this is implemented in the,independent
5298,53245,see headquarters,62554,after line in the function checkfilterands,independent
5299,7485,likernrnprerniftrue rn tx hype,19167,in tx cms layout theres hook which allows t,independent
5300,28454,update manual correct mistakes ie the render,62158,please also see the original source at,independent
5301,50224,workspaces are defined by having owners membe,53371,hirnplz update the mobiledate from detectm,independent
5302,1348,es wäre klasse wenn man das kategoriemenürnn,35209,the feature provided by is included,independent
5303,71251,flash messages have different queues dependin,24899,to make the form element even more flexible a,independent
5304,32084,in certain situations and setups behind,20855,it was not possible to copy whole folder on,independent
5305,32760,tried this nice extension and really love,46947,hello rnrnim not sure if this is the rig,independent
5306,89981,prerncoreicon identifieractionsversio,78671,please consider removing textshadow from,independent
5307,17757,all code related to inline buttons bold ital,20168,let the rte click enlarge postuserfunc parsing,independent
5308,73200,suggest the following workflowrn add fiel,27013,the matching of the urls inside the content sh,independent
5309,3829,in front end only one image can be input for,14576,the be login accepts two parameters user and,independent
5310,11856,quick shop will be installed with the ajax fun,48010,when inlining css think it would be nice to,independent
5311,58817,was wondering if ispostive could also handle,7694,the rss feed can hopefully be generated usin,independent
5312,83748,adding to issue think it might be us,11159,in the near future connector services will be,independent
5313,11842,nice extension was wondering if its poss,75566,the tcafield default has only the datatype,independent
5314,45026,the attribute event type is not being consider,14536,there was request to make the underscore use,independent
5315,14582,its annoying to get the last query only when,86962,inspired by my teachings after working bit w,independent
5316,73672,hirnrni think it would be useful to have,83634,hello arminrnrnoftentimes want to open,independent
5317,7033,added new type default to allow for the syst,8983,make the backend wrapper of the original b,independent
5318,42078,,1451,patch to enable irfaq to show the title and,independent
5319,62963,provide new styling to list module and base st,31533,actually it is only possible to choose one cat,independent
5320,13915,initially reported at,26287,please make typoscript configuration so that,independent
5321,27637,any valueobject should have the readonly attr,86739,how to reproduce rnrn an editor is ed,independent
5322,8228,implement solution irre should suit best,1528,to allow activationdeactivation of advice it,independent
5323,36088,at the moment if translation for plural v,49190,the garbage collection for sessions should not,independent
5324,51534,the xpath is very helpful and works fine alth,63773,as stated in the link below german there is,independent
5325,16047,it would be nice to if its possible to limit,18489,until now it is not possible to have recursi,independent
5326,75566,the tcafield default has only the datatype,54092,if an object implements jsonserializable inter,independent
5327,92427,just like existing field names the table name,35066,its blog so why is the comment on comment,independent
5328,4983,hi peterrnrnjust an idea that circled aro,75652,currently tca userelements cannot add javascri,independent
5329,25123,every wizard presents the checkbox show data,68766,we need to disable the jqueryinclusion on cer,independent
5330,45409,currently the validation of properties in acti,75919,right now its more or less hardcoded in jobco,independent
5331,3202,modify locallangxml files to introduce format,63005,it would be nicer for users to disable the imp,independent
5332,13025,enable it in the tca,19163,imagine you have the following situation in ty,independent
5333,92929,the list of available trees globalstypo,895,the array vars needs to be rendered for th,independent
5334,40525,some of them could be usefulrnrn,50848,after hours of debugging thought this extens,independent
5335,960,add localization to all views and all log entr,92231,for some error types the error messages are t,independent
5336,16735,cannot assign negative timestamps to the dat,78665,this one is bit technical but essentially,independent
5337,40909,most people already have jquery implemented on,30978,hi jürgenrnrni have suggestion for your,independent
5338,19270,rows and columns in table made with the conten,33802,the function,independent
5339,81313,issue rn the livesearch currently does not,20267,the ts configuration is still included via ext,independent
5340,6869,immutable value objects dont have any setter,29544,subject is selfexplaining would be nice fe,independent
5341,37251,use fal file extension filter in tca,42191,from nc staticfilecache documentationrnrnh,independent
5342,34548,the should be resizable and configura,22314,some scripts are not used any more by the quic,independent
5343,89983,instead of rnprernrn protected static,61313,oracle requires databases and fields to be max,independent
5344,31803,hi folksrni need special query with addit,57459,bring entities for pagescontent elementsback,independent
5345,63897,currently the datahandler has an option enable,13145,the browser is extended with user function,independent
5346,43424,the kickstart for controllers allows the use o,60865,css multicolumn menu is buggy in this browsers,independent
