,id1,Description1,id2,Description2,Type of dependency
3951,41002,it would be nice if you could insert more tha,1032,imaginge having ts snippet and being a,independent
3952,88521,while the settings in configure installation,71911,is it possible to add signal in makesearchst,independent
3953,31492,it would be nice to have the possibility to us,1713,im not sure if you are just making shell f,independent
3954,88907,the configuration enablemultiselectfiltertextf,34452,backend users should be able to edit the used,independent
3955,19450,the permission check for renderingusing an ed,65918,hellornrnwe realized the issue,independent
3956,17283,couldnt be set becaus,15715,may plugins are using css default style to in,independent
3957,70380,see for information about th,82366,as integratordeveloper like to translate fo,independent
3958,735,language settings must be taken under consider,29535,weve an intranet with several extbase extensi,independent
3959,30470,featureimprovementrnrnafter you installe,82704,the readonly and required attributes are o,independent
3960,81,currently all tests get complete copy inclu,50641,simple deployment description should by as s,independent
3961,45763,file names with timestamp will avoid that cli,25358,be clear cache function does not clear exter,independent
3962,77108,last week we tried to create an own resourcest,83198,hi the js and css file compress the tool fine,independent
3963,52665,to ensure the start of the install tool the au,73718,currently its deactivated because its simpl,independent
3964,45809,require and php,83460,for beusers there is the possibility to hide,independent
3965,19036,hirnwould be nice if it was possible to set,14736,hi little wish for next version please mak,independent
3966,1457,the methods implementation contains search,72452,add setting for template layout to use diffe,independent
3967,17519,id like to get rid of newloginbox and kb,49142,add method to language repositoryrnrnfi,independent
3968,17885,the newrecordlisting db newphp is very st,72016,at the moment icons for custom content element,independent
3969,25509,this is known feature from many offline edi,2405,before inserting new record in the database,independent
3970,74063,during upgrade wizard procedure the informatio,30233,maybe it would be more comfortable for comment,independent
3971,33409,hi allrnrni was looking for way to set,18990,sometimes it would be helpful to copy pages wi,independent
3972,39108,currently it is not possible to configure the,4707,we need language selector without the onchan,independent
3973,52131,experienced problems when trying to extend t,75358,recognized that if you change pid via ext,independent
3974,6386,it would be nice to provide support for writin,30,theoretically pointcut can refer to itself i,independent
3975,4156,could you please update to version of extjs,5022,instead of having to manually write the class,independent
3976,33479,add new language to the core afrikaans spoke,87826,it would be really cool if the oglocale and o,independent
3977,93117,currently one has to reset all filter options,57459,bring entities for pagescontent elementsback,independent
3978,46197,some systems might not be able or allowed to a,60185,please add sorting field to the table tx nn,independent
3979,27013,the matching of the urls inside the content sh,50180,when enabled the indentation of the code an,independent
3980,6009,external js files shouldnt be merged depend,80689,as for the result of the polls,independent
3981,22003,create the possibility to show all extensions,5721,would like to change the unit of size from k,independent
3982,20778,if you define colorpicker for befield in,76569,the caching framework offers an nice sol,independent
3983,6376,when calculating the number of available place,3998,the user creates new ticket after submittin,independent
3984,19857,while debugging in debugeveryrequest,68617,currently we are using this extension in f,independent
3985,16726,presently the extension show all current user,6055,example static typoscript that implements daml,independent
3986,65949,would be good if the,60685,are there any plans to make this extension rea,independent
3987,15086,in my opinion it would be cool to add more ge,23970,one part of the current typoscript tuning proc,independent
3988,63561,to complement the existing date and strftim,23227,the editor can not see which links are linked,independent
3989,87111,connectionpoolresetconnections is currentl,19055,in function filelist it would be great to ha,independent
3990,79581,the dragndrop feature should be added to t,2389,hirnrni would like to use this extension,independent
3991,16680,am not shure if am right here its worth,5494,extend translation in all llfiles for danis,independent
3992,1008,sometimes users are getting frequent system me,93166,in my current setup include typoscript in my,independent
3993,15571,ttt show disable rte checkboxrnttif,24990,since the introduction of the spinning loader,independent
3994,88945,add way eg with an attribute like includ,22218,would it possible to addrnmeta nameviewp,independent
3995,90678,please add sortable system categories these a,32772,localstorage only supports storage of string v,independent
3996,105,it would add more human feeling to the pla,76795,will there be version for,independent
3997,24301,for stylingpurposes it would be fine if there,2678,hirnrnis it possible to change the height,independent
3998,19868,this is only about getting some unit tests for,77450,half day is gone and couldnt find any good,independent
3999,23970,one part of the current typoscript tuning proc,34230,hi kairnrnthanks for your useful contact,independent
4000,34475,cache tags could be reused for nc staticfile c,46257,in some cases you need to print some character,independent
4001,85789,hirnrni have instance in which,29196,it might be convenient to be able to use cus,independent
4002,15076,the dropdownmenue is only visible while editin,2562,change module structure to use only one backen,independent
4003,15041,afaik you cant really control clickmenurn,25806,this syntax has trap that has already bitte,independent
4004,14079,optimize eg put last name beneath first nam,48785,an option to reverse the sorting of the files,independent
4005,3722,version repository,16460,introducing new constant eg stylescontent,independent
4006,46910,it seems that composer packages without autolo,26765,some features of the reflection in are o,independent
4007,60433,thumbnail generation fails for audio video d,1251,route part handlers are classes which follow a,independent
4008,42169,right now you can replace placedholders in tra,76062,hirnrnplz add the freecapjs data not via,independent
4009,89218,dear server teamrnrnfor implementing the,32833,aloha blocks have been greatly reworked by me,independent
4010,15028,adding tabulators in textareas is not possible,6646,the web request handler could add contentty,independent
4011,1176,in the actual version there are only points,59627,hello therernrni thought it was sad that,independent
4012,23735,htmlmail is ugly and nonrfc conformant,14196,in hosting folks on the same server run c,independent
4013,51238,would be nice to have hook similar to,43005,as for every version,independent
4014,17650,for special requirements we needed something l,51219,currently conv method and cs utils,independent
4015,48619,open or close irre fields are only definable g,70170,hello coreteamrnrndo you see posibilit,independent
4016,46552,hello coreteamrnrni have an irreelement,23655,if you try to map recordicons on complex reco,independent
4017,36605,implement fields for defining on which device,72169,the extension fluid includes jquery librarie,independent
4018,169,on some pages we have lot of big heading,20975,when want to open the website just edited,independent
4019,48167,in order to see what accounts and roles are kn,88725,when results are split into pages the link to,independent
4020,52879,as discussed on irc with christian eel should,19216,want to create images with gifbuilder which,independent
4021,90197,the core should provide command to clear the,53375,like to organize my js and css into multiple,independent
4022,65949,would be good if the,18618,currently it is not possible to use stdwrap fo,independent
4023,44157,consider the following use casernrnpre,49064,hi allrnrnto use cookie free domain for,independent
4024,43431,hirnrndo you plan to include all just regi,41432,add the readmore element as selectable or not,independent
4025,60718,currently the email generation process is har,20287,atm its possible to define link classes for d,independent
4026,21608,downloaded an install the with symlinks,75275,choosing folders as base for media some unsup,independent
4027,27637,any valueobject should have the readonly attr,77531,hallornrnit is great feature to crop im,independent
4028,11004,first draft of manual,40431,for compatibility reasons especially xhtml,independent
4029,61106,hirnrnis there way to auto insert metad,65131,seems like this is added to the core itself as,independent
4030,492,provide unittests for the component manager,37638,trying to use the extension as slider for th,independent
4031,59093,hirnrna very good new feature for,9548,as zfmodules are the prefixid sho,independent
4032,56073,this should be no brainerrnrni tried to,661,uses deleted for softdelete and other f,independent
4033,61189,the install tool requires to make an entry int,17542,rnim searching for solution of following,independent
4034,19242,according to perfomance investigation xdebug,157,the subversion passwords of forge users should,independent
4035,9514,we have been brainstorming over some additions,18847,the following texts are hardcodedrnrn r,independent
4036,12984,add csh to all fields,5152,to be able to writernprernsettingssome,independent
4037,23206,flash uploader is just great but we cant use,14745,there are couple of extensions that each xcl,independent
4038,9784,see title please use same array indexes as ve,44697,it would be great to have the extension source,independent
4039,72984,when switching from css styled content to flui,87435,in the new content element wizard only the ord,independent
4040,14592,modified the indexed search for layout free,27344,currently blocks parameter is of the formrn,independent
4041,81583,currently in classtx odsosm openlayersphp th,72409,if you place fform viewhelper with method g,independent
4042,5624,hi buelter keramitsis kiefer kennz,16534,current behaviour is that the starting url is,independent
4043,50128,if you want your tc beuser users being able to,17742,the attached patch against directory cms in ty,independent
4044,58151,it would be nice if write validator that i,9914,migrate the existing finisher from formhandler,independent
4045,66255,you can define parameters that need an chash,78358,using the functional test framework one can t,independent
4046,29866,namern addressrn ziprn city,24063,one part of the current typoscript tuning proc,independent
4047,88949,in tca of tt content you can define the fields,68191,the typoscript select option which is used fo,independent
4048,7412,hihornrnfirst great extensionrnmaybe,26943,hirnrni found doctrine behavioral exten,independent
4049,9083,to be released with manual,2879,by default the defaultaction or the plugin,independent
4050,72531,coming from fal,76590,use karma as test runner and jasmine as testin,independent
4051,3766,the realurl checkbox exclude from url shou,438,it should be easy for everybody to join projec,independent
4052,46947,hello rnrnim not sure if this is the rig,84003,forming and ajax widget uri makes call to t,independent
4053,61106,hirnrnis there way to auto insert metad,2596,hi dmitryrnrnyour tt news importer works,independent
4054,17703,there is no reason to set tt,70380,see for information about th,independent
4055,70733,localization files are converted and moved as,31492,it would be nice to have the possibility to us,independent
4056,80801,newer browsers allow extending the imgtag to,55478,hirnrnfor usability reasons it would be u,independent
4057,15412,problem the page title cant be styled relate,68316,click on the create new records iconplus,independent
4058,84215,add functional test to install package by,89640,to improve the ux of extension manager the ma,independent
4059,14964,used the extension tx extdbauth from robert,45238,extend method setto so that it is possible,independent
4060,58033,at this time it seems that you cant override,11204,hy guysrnit would be wonderful if there is,independent
4061,69611,such options exist in several other applicatio,45471,some pdf documents causes performance problems,independent
4062,33749,integrate file abstraction layer api to,42780,the webinfolog admin changelog enry amount,independent
4063,87916,provide hosting packages for,6478,cb indexedsearch autocomplete should supprt th,independent
4064,16728,additionalparams for links should be available,50069,integrators should decide where to place jss,independent
4065,27053,hellornrnwould it be possible to make bro,48245,hellornrnwhile developping websites us,independent
4066,14729,go to and in t,56642,we have htmlspecialchars and rawurlencode in s,independent
4067,69625,listing staff by groupsrnthe list view with,2327,id love to have some additional features in,independent
4068,16029,possibility to select png as format in the,6006,once upon time we decided to use for,independent
4069,55355,hello therernrnit often happens in bigger,5158,currentlyrnprernfuriresourcepath s,independent
4070,38129,with the new way for xclasses it is not easy f,47929,support for jquery should be added as the curr,independent
4071,16358,sometimes it happens that something goes wrong,83395,if you use the mailfinisher and for some reaso,independent
4072,15844,there is function in setjs in classtslib fe,19140,history which leads to popup with the hist,independent
4073,16390,it would be nice to have checkbox to showhi,9990,date und header in the loginnews array are har,independent
4074,13623,the owner of ticket can in the long view an,76028,really really good feature was deprecated b,independent
4075,3208,did patch that provides more flexibility,87823,the staticrouteresolver can handle statictext,independent
4076,14373,when editing ds with tv and saving the new d,58631,in all projects we have defined own content el,independent
4077,35990,this would help to save lots of time of develo,69611,such options exist in several other applicatio,independent
4078,87423,in oder to grant access configure behavior an,15667,it would be nice to have some additional tsuse,independent
4079,9156,the states ack acknowledged and due should b,15011,as we have to choose the properties open in y,independent
4080,46732,prernjsfile extmgmsiterelpath,37433,we need stage banner for announcin,independent
4081,35089,the design team is in the final stages for the,14540,verticalalignment table config for table t,independent
4082,25039,it would be nice if the admin had the possibli,65103,integration into the backend usergroup,independent
4083,4504,when use the pmkisac extension in jquery mod,45932,google has launched the tag manager which is g,independent
4084,34824,the help popup is so annoying can it be disa,45626,update countries to level of iso,independent
4085,14222,thought it would be neat thing to make acc,48010,when inlining css think it would be nice to,independent
4086,87150,the submitted values of form can be accessed,21806,the feature adds three pagetsconfig options to,independent
4087,84757,as user want to double click on the titel,63093,now categories are sorted in fe by uidrnrn,independent
4088,35209,the feature provided by is included,27472,set the date of download record manually,independent
4089,79121,doc will follow,30719,you can choose template from list of wizard el,independent
4090,73200,suggest the following workflowrn add fiel,85157,heres quick win for editors that have,independent
4091,42169,right now you can replace placedholders in tra,88351,contextrni toggle the visibillity state and,independent
4092,91646,dear am looking for the p,9879,the autoconfiguration array controlls relation,independent
4093,23294,after upgrading to the page tree respect,19833,page ts tree view show tree view of pages t,independent
4094,45176,some pages should not be found via search for,3639,to activate and deactivate packages list of,independent
4095,30793,since we have so many launches in october it s,52418,it would be handy to display debugging informa,independent
4096,75692,for code just being replaced code fixing fin,100,we should plan how we want to define roles and,independent
4097,84158,extend the filter option with vehicles in the,24493,defining an icon for pagetreesubmenu has no,independent
4098,977,group members can be assigned different rights,92798,show warning in the page module if plugin,independent
4099,62953,hi marcrnrnwould it be possible to add,92928,hirnrncurrently the core does not provide,independent
4100,16667,imho fields like deleted hidden sys language,62554,after line in the function checkfilterands,independent
4101,3829,in front end only one image can be input for,33773,nested event listeners might fire unneeded amo,independent
4102,16158,when want to open popup link it should als,43612,cloudflare has new api feature zone file p,independent
4103,517,add support for language overlays used in records,34831,at the moment if faq belongs to category i,independent
4104,4947,nice feature would be if it is possile to r,6344,implement session action or history statis,independent
4105,87200,there is only the choice between html and text,60433,thumbnail generation fails for audio video d,independent
4106,35273,in pageselectgetrecordoverlay the,50640,to support other configuration formats the de,independent
4107,17975,check all internal and external links in db by,85380,inside of the forgot password form extfelogi,independent
4108,79467,right now it is quite difficult for the user t,2335,concerns usabilityrnrnundo and redo funct,independent
4109,4929,example userfunc in the tcarnprernclass,6057,example static typoscript implementation of da,independent
4110,50128,if you want your tc beuser users being able to,90548,filelist should have the possibility for mass,independent
4111,15464,after few days working in the new fantastic,5782,download links could be manipulated to send al,independent
4112,12528,hy guysrnthe browser removes empty marker l,26832,when adding new plugin and selecting templ,independent
4113,73161,the attached patch shows the file size in bett,52693,theres local variable requestedid in,independent
4114,2509,example there is customer domain object w,4475,label manually and automatically are hardc,independent
4115,8414,have project where content can be edited v,1032,imaginge having ts snippet and being a,independent
4116,73570,make it possible to extend content elements or,71429,have page with languages for each langu,independent
4117,28622,add basicservice to the install tool which,7588,we need support for closures in objectaccess,independent
4118,15168,the page type shortcut can not link to conte,60888,currently its not possible to import news for,independent
4119,92928,hirnrncurrently the core does not provide,19298,colours defined in rtecolors and configured f,independent
4120,6587,there is no dutch translation in extpt listl,19036,hirnwould be nice if it was possible to set,independent
4121,4747,would be cool to add the tt news category,20578,in fluid additionalparams for links are treate,independent
4122,86802,often encountered the problem or noticed th,83316,allow php in constraints devmaster oder,independent
4123,71359,currently the initialize and package stages ar,82366,as integratordeveloper like to translate fo,independent
4124,15497,the current situation with indexed search is t,45712,there are some bugs with pdf files with vers,independent
4125,21847,the controller flow autorouting of extbase cou,37885,suggest to add cli command to show all inf,independent
4126,65180,maybe replace function generateyears in oper,27618,enable paging in the datagrid so that only,independent
4127,28495,the proposed http request,1789,fluid already converts objects used as argumen,independent
4128,20287,atm its possible to define link classes for d,33774,atm ajaxifyed form will by default load the r,independent
4129,78400,it would be nice to have more than fields to,33315,while the submenu only shows menu items if the,independent
4130,53733,please add two widgets for the extension ratin,14951,in htmlmail the mime type for png attac,independent
4131,24435,it would be nice if the temp cached files c,18976,while using the browse links wizard one always,independent
4132,86,the constant is still working but it looks is,63063,currently only an error is thrown but we migh,independent
4133,1791,routes are not cached at the momentrntodo,27073,we should add is spam marker to the admin,independent
4134,7586,why isnt there the possibility to change my s,4101,on the list functionality it is possible to h,independent
4135,51990,currently pagenotfound handling and similar v,28106,it would be nice if there was polish currency,independent
4136,51264,when using stdwrapcase on value the convers,14078,do it,independent
4137,6866,please add plain text field in die backend i,2469,noticed the nice api documentation which was,independent
4138,66697,to make the following typoscript possible we n,65405,in comparison to dam selections we are missin,independent
4139,33079,add support for google direct connect via pr,65228,until now its not simple to get sys category,independent
4140,37095,right now its not possible to decide inside a,36121,make view help php an extension,independent
4141,23886,one part of the current typoscript tuning proc,5380,the integration of prowl notification service,independent
4142,19524,need some changes for the new improved recor,14870,the relpathprefixsetting will not be applied,independent
4143,310,currently we need to write setter method for,16175,when youre in siteview and youve got larg,independent
4144,88734,in an mn relation the defaultorderings as,19748,im preserves image profile information unless,independent
4145,46552,hello coreteamrnrni have an irreelement,32619,provide an additional validator that checks fo,independent
4146,77745,it is possible to disable the create new reco,9160,jquery implementation of your js file,independent
4147,36779,several parts in the core require class names,74,the web request builder currently ignores post,independent
4148,49477,here is be viewhelper to render submit but,8270,the extension should support dmitrys pagebrow,independent
4149,14987,the current cobject records does not utilize,3525,the translateviewhelper should be able to reso,independent
4150,6131,the import rule should be supported in the op,38642,add options for content elementsrnwith corr,independent
4151,10737,since bigger sites could suffer by having edit,9356,the could provide a,independent
4152,1173,by wish of the user click enlarge of the image,44421,there is registration view and an edit view,independent
4153,6388,ive attached diff with additional german te,26809,hirnrnis there an easy way to use an extl,independent
4154,40909,most people already have jquery implemented on,3955,this needs to be possiblernprernreturn,independent
4155,56639,as talked about on flow mailing list thread,3563,list output should be made cacheable to improv,independent
4156,1410,add flexform to fe plugin for simple setupr,22424,we already have hook at the top of tst,independent
4157,14036,use it from google reqdayrn,12340,the tx linkvalidator linktypes interface curre,independent
4158,15964,want to export frontend users without the pa,49489,in some cases it is necessary to prevent git f,independent
4159,4408,sometimes you might only want and links t,20597,currently theres no possibility to trigger th,independent
4160,22264,the attached patch rewrites the about dialogue,7733,did you see these extensionsrnrn,independent
4161,23890,one part of the current typoscript tuning proc,9525,for every field in the tab language settings,independent
4162,28964,in order to have bdd in should be great,41422,possibility to export results to csv would be,independent
4163,3864,currently all severities are always logged it,1996,patch for highlight each words found by sear,independent
4164,90342,items in the content element wizard should be,35135,testing code which uses dependency injection r,independent
4165,91941,for extension development it would be helpful,59563,the browser should support local table and for,independent
4166,93166,in my current setup include typoscript in my,61661,cps tcatree fixed for cps d,independent
4167,64092,hi marcrnrnthe google maps works fin,89162,in some cases it might be desirable to change,independent
4168,34114,htmlarea rte sets custom attribute external,76014,it would be great to have checkbox to mark e,independent
4169,61896,as you know tx news have possibility to attach,49565,implement dutch translation in locallangxml,independent
4170,9819,team discussion needed for the following quest,64471,add transition that slides vertically,independent
4171,10821,it seems that theres no way to output the fla,32631,when setting up fresh instance of it i,independent
4172,12794,sometimes you need more database fields eg,16204,would be great to have ability to insert links,independent
4173,25705,problemrnrnid like to have an option,14712,in rtehttmlarea only urls with at the,independent
4174,40406,hirnrnwith this feature am not really s,1526,add the functionality to choose default cate,independent
4175,86633,buildqueryparameters becomes modifyquery,6920,im using yafi as general feed import librar,independent
4176,4484,salted passwords then should run without d,10983,hi it is me again rnrnone more thing t,independent
4177,9599,guysrnit would be wonderful to be able to c,63476,too much empty space on the rightrnrnbloc,independent
4178,6874,only when using real category records instead,79196,it maybe necessary to reload the toolbar menu,independent
4179,44904,it is currently not possible to change the em,18078,in htmlarea rte text direction is currently s,independent
4180,3293,hate it just entered lines but now,9750,copy the required methods in the old wslib of,independent
4181,13622,would like to configure whether the user sha,12716,modify the following defaults for incerased re,independent
4182,83198,hi the js and css file compress the tool fine,2900,when an article is created with start date s,independent
4183,42392,add the possibility to define customreplacemen,45688,remove charset conversion scriptsrnrnremo,independent
4184,61108,it would be nice if your scriptmerger ext coul,42615,hi therernrnim using your hook aftercom,independent
4185,44345,some editors wanted me to assimilate the colum,92457,the db table tx extensionmanager domain model,independent
4186,59498,would like to display loading mask when user,20597,currently theres no possibility to trigger th,independent
4187,424,currently each package may provide components,15102,feature requestrnrnin list view make p,independent
4188,47014,statusrnrn caddy doesnt respect locali,2554,hellornrnit would be great if could del,independent
4189,35826,sometimes packages containing invalid php code,11046,hirnrnif want to use beuser settings l,independent
4190,11262,it often happens that several extensions gener,76590,use karma as test runner and jasmine as testin,independent
4191,29168,right now it is not possible to write somethi,87185,if an additionalconfigurationphp is in place,independent
4192,4115,when exporting data from an extension it may,84474,right now each proxy databag can hold only,independent
4193,24321,can set only one value in border widthr,5910,there should be typoscript option which allo,independent
4194,44457,if double optin is activated the users has to,4320,add invite featurernmaybe through tipafriend,independent
4195,16358,sometimes it happens that something goes wrong,20987,greek transliteration is missing in translitt,independent
4196,26287,please make typoscript configuration so that,33152,tried simplirobots thank you very much for,independent
4197,61720,editing permissions for pages and folders allo,61902,is there chance to add random sorting,independent
4198,48635,page id of fe user records could be list of,8,currently this test uses fixture which only,independent
4199,7725,input parser is class which parses users in,93209,working with files and folders in fal is quite,independent
4200,4084,in certain areas of it would come handy,28084,as used likebutton on news page needed,independent
4201,39609,for cdci it would be helpful if doctrine cli,9303,sometimes it would be nice if you could empty,independent
4202,36219,performance could suffer from the load caused,37199,actually unsecure extensions are marked red in,independent
4203,4726,pages navigationrn firstrn prevrn pa,51140,it would be nice to use existing tags and cate,independent
4204,69321,would like to have the possibility to order,57001,theres tsconfig settingrnrnplugintx a,independent
4205,76209,it may be necessary to use custom result bro,77080,expect that my fe typo user session is perma,independent
4206,71022,this those formats are xmlbased native php e,10374,it would be great to be able to retrieve the l,independent
4207,8842,the translator class will be used for message,29112,to use the plugin with typoscript for example,independent
4208,1884,querying is very basic right nowrnrnwhe,6712,with the current implementation of introductio,independent
4209,87314,there is some inconsistency in the configurati,87225,there is no iso country code for kosovo,independent
4210,17672,the update wizard is still pretty hard to unde,29242,hallornich hatte das zuvor im,independent
4211,20580,short id like to stream contentrnrndesc,19563,ive included the fe login twice once on the,independent
4212,5101,check rights to display only tables the user h,62762,remove copping reorder form submit restyle,independent
4213,80113,flinkpage does not resolve shortcutsrnr,26908,please add switch for disable enable sendi,independent
4214,33593,last year we had website banners,65131,seems like this is added to the core itself as,independent
4215,51499,during some install tool actions extension con,34081,each indexer should optionally tag the indexed,independent
4216,23768,problemrncurrently we are missing stable,50024,few rss feeds mainly inhouse may change,independent
4217,3091,controllers should check if method initiali,61076,currently the option predce load,independent
4218,18099,the problem have you ever got to recrod ma,87112,context the editor needs for every select ty,independent
4219,77665,the arrow in select wizard can be confusing,77792,overridden configuration in additionalconfigur,independent
4220,36171,for the caption of an image the default max s,4302,this is just thought and would like your o,independent
4221,23328,dbal debug module is useful to track down prob,18384,we created several backend base groups to be,independent
4222,77305,hi francoisrnrnit would be nice if we ha,5528,sort by title or search for all four tables,independent
4223,27107,introduce an urlcache frontend by utilizing th,26147,hi therernrnive noticed the flash uploade,independent
4224,5203,implement draw rectangle function using svg,46462,am currently writing uniquenessvalidator a,independent
4225,28791,when extbase throw exception it will render er,42186,using phpmyadmin it is possible to use linked,independent
4226,24435,it would be nice if the temp cached files c,7909,if your client is connected to the internet th,independent
4227,8082,currently there is no clean way to retrieve,6224,create flexforms for all frontend plugins inc,independent
4228,70,as convenience function eg in the property,24324,the tcatree is great feature to build cate,independent
4229,17757,all code related to inline buttons bold ital,25137,the new ajax page tree extension has the featu,independent
4230,5414,it would be cool to be able to override the er,42778,when called with the onlyurl flag function g,independent
4231,60992,possibility to extend the normal tt content el,1932,hi rnrnfirst of all thank you for the gr,independent
4232,58828,it would be good feature to have check for,74,the web request builder currently ignores post,independent
4233,68089,using vhs package and its asset viewhelper we,19835,the recent frontend editing overhaul for versi,independent
4234,82704,the readonly and required attributes are o,18468,there is no way to set distinct to pi list que,independent
4235,20767,why we return only thisdatafield while g,46759,send email notifications to the authors if o,independent
4236,22308,the attached patch rewrites the default link d,14079,optimize eg put last name beneath first nam,independent
4237,19419,even if the content is correct in the database,50535,hellornrni like the coouri really lot,independent
4238,83933,currently the tablegarbagecollectiontask corre,38314,add constant which can switch between the no,independent
4239,38222,currently corebootingsequenceinvokestep,92436,right now it is only possible to use the same,independent
4240,92518,extend the filedumpcontroller with an addition,27845,the current record grid that can be opened for,independent
4241,51835,sometimes extensions depend on customized vers,26272,the class user has depend,independent
4242,16827,property max should have stdwrap functions,6177,we need some hooks to react on persistence eve,independent
4243,34284,integrate scheduler task that takes care of,65405,in comparison to dam selections we are missin,independent
4244,52665,to ensure the start of the install tool the au,75959,the systemstatusupdatetask checks all statusp,independent
4245,21911,hi everyonernrnthe function divlo,13237,add custom content element preview for every,independent
4246,24301,for stylingpurposes it would be fine if there,22372,this is feature requestrnrnissuernwh,independent
4247,8649,implement custom preview of both plugins in,75988,hirnrni want to add buttons in my filelis,independent
4248,24301,for stylingpurposes it would be fine if there,91419,the form framework caches forms which causes i,independent
4249,22211,theres no way to determine the version of an,52090,to remove visual clutter itd be great to merg,independent
4250,60355,sometimes it would be nice to also install th,46371,we use the reflectionservice during runtime to,independent
4251,65169,think it should be possible to mark an input,9781,it would be nice if the archive could be limit,independent
4252,13835,the be module must be adapted to fit the new t,90079,if you have regional content the slug generati,independent
4253,89862,when using the slughelper postmodifiers hook,88852,github and gitlab make the buttons you will,independent
4254,36811,hello friendsrnrnon,72448,in functional test need to test extbase co,independent
4255,18911,the current shortcut dropdown got just entri,42126,integrator should configure the path t,independent
4256,57459,bring entities for pagescontent elementsback,6587,there is no dutch translation in extpt listl,independent
4257,41432,add the readmore element as selectable or not,2483,the naming of the mm tables has mm at the end,independent
4258,20030,problemrnin most of the database reco,90778,brief descriptionrnrn in backen,independent
4259,52523,hirnrnafter unlocking the install tool in,44258,when calling packagemanagercreatepackage you,independent
4260,64040,will allow things like trimming values that co,2247,classtx tagpack ajaxsearch serverphp seems t,independent
4261,61107,it would be nice to have feature that respec,82303,as it is possible to define nice background,independent
4262,37279,atm have to allow properties this way right,10780,in many cases id like to have configurable er,independent
4263,72531,coming from fal,5628,the german word list contains politically inco,independent
4264,14514,warns you if the install password is the d,17051,it wou nice to get into corerncopycutpaste,independent
4265,60597,logged in frontend users should be able to edi,7832,hi thererngreat ext thank to you guys dev,independent
4266,9917,hi guysrni need random list of fe users i,9000,add all general fieldsrn pid rn tstamp,independent
4267,29446,if there are two different page trees one for,64148,avoid updating the sessiontimestamp within to,independent
4268,16390,it would be nice to have checkbox to showhi,36337,currently the class loader expects to find cl,independent
4269,33646,in cal bugtracker we have issue from ancien,49749,several be modules now use extbase and fluid,independent
4270,88917,currently am not watching reported bug by,71558,hi developersrnrnthe story is that cust,independent
4271,6210,implement tax groups for being able to define,55280,the page prov,independent
4272,2552,hellornrnif choose some datarecords and,58121,please add the feature to download extension v,independent
4273,85678,there are lot of ways setting the title tag,36089,issue error message both to frontend and to sy,independent
4274,14603,user should be able to choose prefered rte,65002,update specific extension,independent
4275,73589,it would be nice if the pagination viewhelper,12587,patch attached,independent
4276,80816,for usage of user name data provided by ldap,2880,create tx ptmvc controllerfrontendtabbed ext,independent
4277,2562,change module structure to use only one backen,3846,if there are validation rules defined for d,independent
4278,36341,add field to define the grid width of cont,72566,plugintx filelistsettingsroot lets admini,independent
4279,18563,should offer way to allow other parame,39162,currenty you cant use an comparison altho,independent
4280,83175,the new page tree shows modal prompt when,33653,implement button generate nowrnrninstead,independent
4281,47098,phpsessid is set although ive set fedont,7748,with dam installed subversion is unavailable,independent
4282,62593,want to convert from commaseparated list,72,some well most of the subpackage annotatio,independent
4283,3873,have tested scriptmerger and templavoila and,44888,we had two problems with approval mailsrn,independent
4284,22427,extjize browser identificationnnnnnissu,31887,it would be nice if one could make comments no,independent
4285,84525,should be able to generate xml sitemap o,3668,function getselectconfrnrn selectconf,independent
4286,83933,currently the tablegarbagecollectiontask corre,25360,instead of having checked localization view,independent
4287,36217,when using to create rest controllers s,68264,hello therernrnat first thank you for yo,independent
4288,83315,if youve scrolled down long list of tables,36514,currently the title of backend layout is not,independent
4289,57079,currently it is not possible to use the conte,60578,the current solution to add placeholder,independent
4290,83819,if use the api to change values via php m,15227,if usernconfigbaseurl,independent
4291,45771,suggestion for new feature filter by mult,48966,it should be possible to download file in ba,independent
4292,19869,currently buttons undo redo and about cannot,9948,stageid for ready for publish needs to be ch,independent
4293,83871,the core should validate starttime endtime e,20750,currently isnt capble of handling xm,independent
4294,66360,in content plugin select persons by categories,9319,it would be nice to have fancy icons to choose,independent
4295,76590,use karma as test runner and jasmine as testin,14832,id like the ability for visitor to click an,independent
4296,11533,here are the latest fingerprints for caretaker,790,wahl beliebig vieler kategorien im backend mit,independent
4297,43346,the use case of allowing the mapping of dynami,49506,remember state of content slider with cookie,independent
4298,47375,add jquery the support for,83942,provide vh to generate html for resource i,independent
4299,65005,make script return exit code on errorr,91504,quite bit complicated to explain but ill tr,independent
4300,35861,found that it would be useful for our custom,85146,id like to have possibility to read environ,independent
4301,1614,display link to print this codernrnas,90623,rnthe thumbnails of video files eg,independent
4302,80661,want to show images in the list view backen,14798,ive got handful of those pdf files that d,independent
4303,31096,the recipient field of form can by defined i,11427,it would be nice to have the possibility to ov,independent
4304,1164,first step is done see screenshotrnrnmag,48635,page id of fe user records could be list of,independent
4305,13478,since the archive and category tree uses extjs,43578,we need createrole,independent
4306,53827,currently the uribuilder creates relative urls,4378,in one of my last projects had to override s,independent
4307,59923,first id like to repeat feature every,2393,currently multiple domain configuration is don,independent
4308,62995,restyle the module menu and prepare appicon su,52231,it should be usefull to add new core validator,independent
4309,9071,theres room to improve the emails send to the,2796,all the labels in the locallang xml filesrn,independent
