Unnamed: 0,Unnamed: 0.1,id1,req1,id2,req2,Type of dependency,Label
6253,6253,6055,example static typoscript that implements daml,87112,context the editor needs for every select ty,independent,0
6548,6548,18017,as content elements uploads always displays,45761,we need banner for org showing that we,independent,0
611,611,11443,from \r\n ig,65791,hi is using transport sendmail,independent,0
8493,8493,16460,introducing new constant g styles content,1065,im telefonbuch hat ein kunde die möglichkeit,independent,0
1294,1294,20305,currently clearcachecmd can only clear all ca,45090,currently there exists no direct way using typ,relates,1
7828,7828,39526,support for responsive design is added in vers,47022,currently just the dce cache is cleared when,independent,0
1270,1270,20709,hi \r\n\r\nplease add the serbian flag in the,17307,please add sk flag to into,relates,1
8719,8719,46058,add the default contextmenu for sys template,15738,configuring the logfile name requires so,independent,0
376,376,46017,for multi language sites it is not really conv,66869,if an editor selects one language it would be,relates,1
321,321,57417,introduced the new responsive images whe,70965,it seems fluid styled content does not support,relates,1
7446,7446,19973,problem \r\nthe processing of get/post variabl,29258,in you can define several environments,independent,0
1085,1085,27194,hide the option to create new mysql database,27241,every mysql user has access to the databas,relates,1
472,472,71112,adding placeholder attribute to the formengi,61308,the extension tx form should allow using the,relates,1
4492,4492,65698,the additionalresourceservice of the workspace,52997,hi \r\n\r\njust recently decovered that the de,independent,0
453,453,63011,this text was response to / in,14700,added support to clear cache only in subtrees,relates,1
8653,8653,8949,regarding to,28435,at the moment the names like email or mai,independent,0
1236,1236,21902,the locate function isn supported in dbal \r,21903,in order to support new feature of templavoilà,relates,1
2961,2961,1171,it would be nice to have the passibility to in,34201,hello \r\n\r\nplease add xclass support for,independent,0
7069,7069,39535,class xml was thought as base class to,6765,it would be great if there would be an option,independent,0
4235,4235,3041,it woul be useful to ask the cache if it is st,70495,hi \r\n\r\ncould you integrate the database po,independent,0
1737,1737,5967,htaccess works for files only it would be bet,72529,fal allows files and folders to be restricted,relates,1
561,561,67339,as the checkbox in the admin panel is gone th,54805,sometimes it is useful to have look at the,relates,1
1331,1331,19497,the extmgm api provides methods to add,19512,with div trimexplode it not possible,relates,1
9076,9076,78665,this one is bit technical but essentially,19216,want to create images with gifbuilder which,independent,0
1055,1055,28258,curl allows \r\ncurlopt proxytype \teither cur,28839,in some cases it may be necessary to have an,relates,1
8407,8407,7249,if an user unregisters from an event an the op,64566,hello there \r\n\r\ni recently experienced the,independent,0
1541,1541,16444,adds the two fields crdate and cruser id to th,16445,the workspace view of by default only of,relates,1
7176,7176,17930,currently there is no stdwrap for wrapitemands,27612,hi \r\ni have added an option to the questionn,independent,0
1057,1057,78425,when you make link to another page in tt con,4153,add sorting icons vhen orderlinkintitle is use,independent,0
1462,1462,17678,to move ui elements around in the be ui it is,17868,we need menu to call store and edit shortcu,relates,1
5645,5645,11279,create unit tests at least for the link type,75821,backendutility versioningplaceholderclause,independent,0
8230,8230,6091,run into compatibility problems there are,159,we need news for the front page in the outerm,independent,0
105,105,86937,situation \r\n\r\n did fresh install,86496,when updating an url segment from /parent pag,relates,1
1143,1143,23954,if you have configured newrecordlinkposition,24019,the current implementation always adds new irr,relates,1
1106,1106,42987,currently the locallazation import is done ste,60103,if org would host xsds for ext fluid and,independent,0
4753,4753,32294,log backends could be lazily initialized on fi,8615,add contact flexform field in the contact,independent,0
9501,9501,34832,after reposition content element have to,29776,at my newest project which is heavy on text,independent,0
6094,6094,58069,original issue created by chennecke\r\n\r\n,14617,the ext xinit twocolumns doesn´t show any cont,independent,0
1798,1798,2110,the object framework should support custom fac,2109,currently it is not possible to pass construc,relates,1
1165,1165,23615,the login screen offers way to display,23740,to give users the possibility to format th,relates,1
7247,7247,7718,it would be great if there were the possibili,16452,as documented in the tsref the image cobject,independent,0
1347,1347,34130,it should be possible to shorten the link or,19329,the forgot password template can only be cha,relates,1
1463,1463,18054,at be it is possible to choose where you want,17678,to move ui elements around in the be ui it is,relates,1
8767,8767,53734,please add two widgets for extension comments\,23072,two tests for div validip\n\n\n\n\n iss,independent,0
1302,1302,20207,imagine you ve two different and dynamically,20199,refactor tslib gifbuilder calcoffset to be,relates,1
182,182,80945,speaking urls must be core feature in,79618,configuring urls in is pain in the ass \,relates,1
890,890,36564,the tagging features of the file backend are,36563,the tagging features of the file backend are,relates,1
797,797,89389,while making use of the function xmlr,40503,general problem of is the xhtml suppor,relates,1
6492,6492,16390,it would be nice to have checkbox to show/hi,38942,please make ce uid available in fluid see htt,independent,0
3127,3127,15001,before we have maybe full stdwrap on this,44170,m not quite sure if this is either bug or,independent,0
1641,1641,14579,here is isset missing \r\n\r\nif this,27160,hello core team \r\n\r\ni just see that you wa,independent,0
8213,8213,3961,the customremovaltext for enableajaxfileremova,33747,current situation \r\n\r\n pre \r\n\tpublic fu,independent,0
120,120,86400,variants for the site variant were added in,86303,the base of variant can be different for dif,relates,1
852,852,37919,videojs is included since as contr,37921,currently ships with now requires,relates,1
5342,5342,34548,the should be resizable and configura,22314,some scripts are not used any more by the quic,independent,0
1812,1812,1071,especially the list of all extensions does not,1070,there will be lot of extensions in the,relates,1
320,320,71102,it should be possible to add csh texts within,71081,for structuring all sorts of content elements,relates,1
1087,1087,28136,currently the repositories are all flushed on,27117,routes need an option to be limited to certain,relates,1
3546,3546,86761,if you work on css file most of the time you,4361,this feature would be really useful if you inc,independent,0
1453,1453,19629,starting from and expanding that idea,17747,suggesting typoscript parameter for hmenu sp,relates,1
9675,9675,4230,creating backend modules should be very simple,61577,there is no common mark up in the cms backend,independent,0
1766,1766,7216,m currently putting an package tog,4426,distribution comes with an easy to use,relates,1
3536,3536,57430,composer create project does not office stable,11443,from \r\n ig,independent,0
668,668,49282,as from the news from the gnu aspell project,57928,it would be nice if index search would autode,relates,1
7751,7751,85569,as an integrator/developer it useful if you,22140,the core script of the rte is old not well st,independent,0
1243,1243,21753,it would be nice if db provides an api,21754,if makes it to core here is the patch,relates,1
8927,8927,13900,in the backend there should be an option,27107,introduce an urlcache frontend by utilizing th,independent,0
7516,7516,39162,currenty you can use an = comparison altho,36125,the plugin will display message in frontend,independent,0
1093,1093,26986,think that should have debug toolbar,30890,create toolbar that can be enabled to provid,relates,1
7869,7869,58121,please add the feature to download extension,85114,hello \r\n\r\nour customer needs to set the mo,independent,0
3472,3472,71277,with the validation error messages,58622,if an array to string conversion happens in,independent,0
1301,1301,20164,gifbuilder lacks of the possibility to define,20199,refactor tslib gifbuilder calcoffset to be,relates,1
316,316,31261,it should be possible to declare an interface,3664,hi \r\n\r\nin the setup module some things ar,independent,0
8552,8552,71290,currently it not possible to add the accept,5224,it would be great to have the wiki enabled in,independent,0
1671,1671,11869,hello \r\n\r\ni think filter by fields in th,26722,think select condition to filter items in,relates,1
468,468,61351,backport the change already merged to flow flu,35748,all elements in can have any number of,relates,1
1223,1223,46259,currently css styled content can only handle,91157,when user changes an entry of complex data,independent,0
704,704,46216,wincache is memory key value cache similar,35818,add wincache as an option for the cache backend,relates,1
12,12,82212,the current flexform storage method is only aw,92402,the flexformservice should convert values into,relates,1
639,639,50739,now that has paved the way the welcome,50733,online service,relates,1
8272,8272,32106,hi \r\n\r\ni trying to ditch my old typeconv,20421,indexed search is still sometimes unflexible,independent,0
8745,8745,28206,this tools will be used by the pootle server,12723,martin bless martin mbless de \r,independent,0
9952,9952,6216,create checkout plugin to order the product,45471,some pdf documents causes performance problems,independent,0
7630,7630,90168,similar to action buttons in notifications in,7113,currently the view for any actioncontroller is,independent,0
1233,1233,22004,adds some new possibilities to upload mu,20736,would be nice to have an implementation of the,relates,1
355,355,67890,currently the method process in fluidtemplated,66907,sometimes it is needed or can be very helpful,relates,1
6127,6127,17742,the attached patch against directory cms in ty,8963,hi \r\n\r\ni would really love it if stdwrap,independent,0
7634,7634,57998,request for feature \r\n\r\n pre \r\n form,63044,hi and at first thx lot for this great exten,independent,0
7437,7437,3050,in captcha php the display errors php option,20460,currently gifguilder does not support blend,independent,0
358,358,77842,not sure if m in the right category and ther,67750,suggestion for i don know if som,relates,1
4101,4101,11720,templates and coding are very complex they ne,18323,on the same principle as for table records su,independent,0
1526,1526,1527,deselect category list,23328,dbal debug module is useful to track down prob,independent,0
222,222,79403,rather extensive library of general purpose,79430,problem \r\ni am using the dataprocessor to,relates,1
1510,1510,15889,when using layermenus you are confronted with,17035,installations with extensive gmenus and rollov,relates,1
20,20,15808,have the width and height for an img resourc,16651,ability to configure the showpermalink boolean,independent,0
7677,7677,10899,hello \r\n\r\nare there any future plans for,35209,the feature provided by is included,independent,0
2725,2725,24994,now befunc getflexformds supports point,6488,currently if you select the menu check,independent,0
792,792,40857,currently fluid throws nice exception when,42176,currently the resolution of view class and,relates,1
1084,1084,27194,hide the option to create new mysql database,27241,every mysql user has access to the databas,relates,1
1601,1601,15112,have ideas for improving relations part \r,48933,all versions since ages \r\n\r\nhi \r\n,relates,1
1544,1544,16400,don see possibility to add existing reco,18968,currently it only possible to create compl,relates,1
6407,6407,34768,if dragdrop is not installed there are buttons,6093,it should be possible to exclude some fields,independent,0
1582,1582,15943,the current way of implementing content elemen,15524,it would be great to move all html code from,relates,1
5641,5641,85629,clientutility is removed in,451,the dropdown box to select users is not accept,independent,0
7845,7845,37153,in frotend only shown nice names like welcome,3931,add page browser to the various view modes\r,independent,0
895,895,35348,widget which shows the content going offline,36248,and now new idea widget which show the re,relates,1
725,725,45851,actual use case is amazon aws where stuff lik,26783,for sensitive data or other purposes it would,relates,1
6560,6560,45421,hello kurt \r\nfirst at all did you make ver,24301,for styling purposes it would be fine if there,independent,0
1715,1715,6969,patch attached it uses the same extension as,49108,add flags for all languages supported by,relates,1
7762,7762,52482,currently there is no way to register be mod,62555,after line in the setprefix function in /,independent,0
107,107,86495,when the slug changes for example because one,86937,situation \r\n\r\n did fresh install,relates,1
8890,8890,86656,see,1167,for the ect teamspace had to use this categ,independent,0
6179,6179,36568,the fact that the filemonitor doesn use it,1140,in case survey is being held under different,independent,0
2943,2943,29242,hallo \r\nich hatte das zuvor im forge,15342,when parsing this xml code \r\n\r\n xml vers,independent,0
1697,1697,8269,the wraps of\r\n resultinfo\r\n pagelinks\r\,8267,like the css to be integrated to the same ar,relates,1
376,376,82809,all extensions uses this function and for addi,63563,like llxmltranslate lfeditor should track cha,independent,0
4534,4534,10172,the browser will get the new tab development,24063,one part of the current typoscript tuning proc,independent,0
112,112,86548,regarding this tweet,86549,this feature request is related to,relates,1
1588,1588,65720,the workspace configuration is extended by an,15459,filter the workspaces changes that only the,relates,1
1527,1527,16749,it would be nice to have navigation titles for,22550,when we switch the page type from standard,relates,1
5444,5444,23886,one part of the current typoscript tuning proc,83710,its important for me to set the title as an,independent,0
3425,3425,18490,it would be very useful to have stdwrap for do,43347,since issue the configuration global,independent,0
2331,2331,65862,hi everyone \r\n\r\nwhy is not it possible to,4665,hello \r\n\r\nsince version the ajax par,independent,0
9894,9894,40784,it would be great to have an optional right to,48054,just like the save button you normally have,independent,0
696,696,46735,it is difficult to eliminate unwanted br tag,46733,it would be much easier to style the map when,relates,1
5248,5248,7840,it would be very nice to have the possibility,49805,the displaycond directive allows to disable/en,independent,0
1691,1691,9313,currencies should probably be handled in spe,33143,the format currency viewhelper currently only,relates,1
486,486,52640,sometimes the ifviewhelper syntax is quite ver,60430,allows to simply turn conditions into the oppo,relates,1
1320,1320,31665,hello \r\n\r\ni searching for register and,4930,the attached patch introduces an option for di,independent,0
375,375,67890,currently the method process in fluidtemplated,66907,sometimes it is needed or can be very helpful,relates,1
1763,1763,4445,very common grinch is the access rights of,4279,setfilepermissions sh only works if the curren,relates,1
102,102,87091,currently the installtool is only in english,17274,they should be moved to one of standard langua,relates,1
7377,7377,6356,there is currently no support for categories,88130,just an idea how to solve the problems for an,independent,0
519,519,57692,after being able to move and rename files cre,57691,the documentation editor should allow files to,relates,1
579,579,77572,similar to the search in ext recordlist the se,53666,during the it was defined that we only,relates,1
8232,8232,52382,hi \r\n\r\ncurrently when new patchset is up,28791,when extbase throw exception it will render er,independent,0
3644,3644,31955,link widget should have the possibility to,33703,as we all know the scheduler task for saltedp,independent,0
523,523,57692,after being able to move and rename files cre,57691,the documentation editor should allow files to,relates,1
487,487,2,authorname in packageinfo xml is nonsense,23574,problem \r\ncurrently it not possible to use,independent,0
846,846,23841,my task was to copy data from media field of,1136,hey the current copy code function is quite,independent,0
7728,7728,10017,hello \r\n\r\nit will be nice if we could make,84640,for devs it very nice to see the id of con,independent,0
3411,3411,4323,finish it,23322,in line of file class tslib content php,independent,0
5442,5442,38044,added the possibility to configure an placeh,89216,psr http client is useful in generic mi,independent,0
1747,1747,71306,in it was decided that the protocol sele,5369,this is general inconsistency issue througho,relates,1
753,753,3576,just like filtering to certain category it,60685,are there any plans to make this extension rea,independent,0
308,308,72049,my suggestion for,71694,website should be made to deliver the best,relates,1
7695,7695,45497,when file is used several times during req,72196,attribute data rsa encryption= must be added,independent,0
1401,1401,18525,the following conditions have to be met \r\n\r,18521,using class or style attribute instead of,relates,1
4665,4665,52137,in upcoming cms the tt content tabl,36505,currently be groups subgroup has varchar,independent,0
1735,1735,6060,would be cool if there was single media fiel,6398,the be configuration module for damlightbox sh,relates,1
1472,1472,18595,this feature see attached patch depends on,17568,in the web page columns view each tt content,relates,1
1787,1787,3153,similar to there should be way to decl,3092,it should be possible to define additional val,relates,1
225,225,79387,the nonrelationtables and nonrelationfields,65461,the patch,relates,1
5809,5809,33531,currently datetimeconverter only accepts targe,58143,writing mails by hand is not good use,independent,0
3920,3920,79147,with an export/import similar to the pages exp,9917,hi guys \r\ni need random list of fe users,independent,0
5761,5761,14077,at present it only possible to add persons,34922,at the moment the following static typoscript,independent,0
9270,9270,83632,hi \r\n\r\ni´ve website with many comments,39031,default order seems to be datetime asc \r\n,independent,0
447,447,63391,it would be very usefull if the form objects,53407,please render the attributes like requir,relates,1
1308,1308,20164,gifbuilder lacks of the possibility to define,20207,imagine you ve two different and dynamically,relates,1
8039,8039,52695,allow creation of groups for the scheduler,4648,currently it not possible to use the textbox,independent,0
5386,5386,30233,maybe it would be more comfortable for comment,27662,think it better to make the language dynam,independent,0
588,588,44891,it should be possible to set protoc,53080,currently the flow does not support multi doma,relates,1
7083,7083,20790,the page column is great tool for content ed,26514,since many global statements have been cleaned,independent,0
1528,1528,16666,it would be great to add stdwrap functionality,16665,would like to write\r\n\r\n alwaysactivepidl,relates,1
244,244,77842,not sure if m in the right category and ther,67750,suggestion for i don know if som,relates,1
4776,4776,67736,add true boolean support in install tool all,60070,on it was possible to choose which,independent,0
1576,1576,15631,when you lost your session you could change,19152,as part of implemented this idea \r\npa,relates,1
219,219,79626,integrate the linkhandler into the core not,76859,having the following gives us functionality to,relates,1
7908,7908,4505,when you access file on svn org you,72532,it may be useful to restrict frontend browsing,independent,0
2330,2330,16635,it would be great if the rte would not store,31955,link widget should have the possibility to,independent,0
8115,8115,38312,at the moment all extra fields are added unter,55508,the extbase uri builder should be able to ad,independent,0
39,39,88470,we have lot of customers who are migrating,90243,it would be nice to have message field in th,relates,1
23,23,91081,follow up for \r\n\r\nthe site settin,91080,in older versions it is possible to defi,relates,1
7350,7350,22394,hello \r\n\r\ni am trying to fix problem wit,9527,hello \r\n\r\nfirst of all thanks for your ver,independent,0
8662,8662,4319,lot of records are sorted by the field sort,527,connector to database\r\n webservic,independent,0
2959,2959,26411,in case of wrong database connection specifi,1348,es wäre klasse wenn man das kategoriemenü\r\nn,independent,0
1618,1618,15082,hi \r\nit would be very useful if one can defi,14967,sometimes we need to have file mount eg al,relates,1
439,439,1713,im not sure if you are just making shell,28492,include only the captcha check and validation,independent,0
237,237,78488,hey there \r\n\r\nis there solution for the,5341,some users simple redactors don know what,relates,1
307,307,17638,perhaps we should start with an example before,71694,website should be made to deliver the best,relates,1
621,621,51756,utility method should be added to dynamicall,51280,browser for references stored in any documen,relates,1
5662,5662,6395,added two additional markers \r\n filena,38097,zum einfügen der suchbox in den menübereich au,independent,0
1796,1796,6250,for each role it would be nice to select def,63491,hi \r\n\r\nit would be great to have configu,independent,0
201,201,80659,need to set the charset of the database to,80398,to be able to store byte unicode characters,relates,1
3790,3790,30912,there is feature request to display and coun,23430,problem \r\nat the moment only the object name,independent,0
4862,4862,72149,the dateviewhelper only supports datetime obje,6426,currently the caching backend as well as,independent,0
7145,7145,80764,provide user friendly link class to store th,23636,we are using with the networkbased files,independent,0
374,374,67658,in order to allow powerful processing for flui,66907,sometimes it is needed or can be very helpful,relates,1
2130,2130,67956,patrick did some great work,2987,this service must collect information about in,independent,0
1067,1067,28045,would allow using ucfirst/ucwords and similar,28018,stdwrap should have function to make the fir,relates,1
2009,2009,49152,move flowplayer files to contrib to resolve,88817,will there be the possibility to set the attri,independent,0
864,864,47137,due to limited support in browsers or restrict,37604,the rest controller provided by should,relates,1
111,111,86548,regarding this tweet,65124,quite often editors request the possibility to,relates,1
6483,6483,6872,like seen in tt news and others will be inclu,90179,imagine project with two page trees,independent,0
236,236,78488,hey there \r\n\r\nis there solution for the,34288,when set an attribute rel= nofollow to the,relates,1
6857,6857,16300,fe editing should have support of skins the,1703,due adding more than g values in multiv,independent,0
498,498,28258,curl allows \r\ncurlopt proxytype \teither cur,59326,hello there \r\n\r\ni like to address matt,relates,1
4944,4944,59586,for some projects it would be very useful to,31078,patrick lobacher has created feature documen,independent,0
99,99,1077,users should be able to style list output wi,59627,hello there \r\n\r\ni thought it was sad that,independent,0
377,377,66840,at the moment there is no way to duplicate an,66862,copyreferencefields\r\n\r\n key datatyp,relates,1
366,366,67658,in order to allow powerful processing for flui,66907,sometimes it is needed or can be very helpful,relates,1
1364,1364,19185,the current marker templating system collected,19187,add view helper so that markers in the form,relates,1
6045,6045,38942,please make ce uid available in fluid see htt,31231,the organiser will extended with document ma,independent,0
6332,6332,90509,add widget showing the most recently edite,3998,the user creates new ticket after submittin,independent,0
5304,5304,32084,in certain situations and setups behind,20855,it was not possible to copy whole folder on,independent,0
1269,1269,20709,hi \r\n\r\nplease add the serbian flag in the,18860,not bug but very simple feature request wi,relates,1
275,275,73697,problem \r\nremoving many extensions that cou,71525,please add possibility to deactivate an exte,relates,1
266,266,72908,whenever one is going to activate buttone,75462,just usability suggestion which would correc,relates,1
1082,1082,27372,currently db does not execute prepare,23374,prepared queries would help take better advant,relates,1
2658,2658,25088,the documentation lists lot of items that ca,4648,currently it not possible to use the textbox,independent,0
138,138,84775,the hmenu should be extended to support the au,84650,introduce new language menu processor which,relates,1
7,7,36075,in the original concept for the new page tree\,92576,use case \r\n\r\nit is possible to filter,relates,1
1300,1300,20164,gifbuilder lacks of the possibility to define,20207,imagine you ve two different and dynamically,relates,1
748,748,33914,currently there is only postprocessor to sen,44482,currently there is only postprocessor to do,relates,1
3030,3030,4446,backport of trunk changeset,70349,supported attributes universal,independent,0
515,515,57927,related somehow to non technical users,57926,given the tool can be used by non technical us,relates,1
953,953,36955,idea add filter options to,33493,due to the var dump drawback that sometimes th,relates,1
1475,1475,17473,order the fe group select by title or tt conte,17290,the select box of simulate frontend user grou,relates,1
269,269,75266,there should be possibility to have at least,92903,it would be great to be able to arrange flexfo,relates,1
9470,9470,11748,in cases there are html tags in page paths th,90548,filelist should have the possibility for mass,independent,0
5323,5323,36088,at the moment if translation for plural,49190,the garbage collection for sessions should not,independent,0
5498,5498,39526,support for responsive design is added in vers,24043,currenlty the scotty team is going to implemen,independent,0
629,629,34476,hook is needed that is processed when storin,88786,only render fields of tables which are selected,independent,0
4323,4323,34043,it would be nice if we could use the type of,5003,expecting you have this html/template source,independent,0
3936,3936,34684,hi lina \r\n\r\nas just explain in feedback,23528,at the moment the click enlarge feature for im,independent,0
1537,1537,16484,the configuration of the rte has numerous prop,28325,problem configuring the rte in page ts config,relates,1
1603,1603,15110,it would be nice to have the possibility to up,15038,as stated by rené in the rte mailling list on,relates,1
296,296,72619,add hook signal or configuration options th,72620,would like to provide different image crop,relates,1
924,924,11740,hello \r\n\r\nsometimes it is necessary to use,34944,this threat is associated to the ticket \r\n\r,relates,1
1560,1560,15943,the current way of implementing content elemen,15524,it would be great to move all html code from,relates,1
7800,7800,35822,the class utility versionnumber in fil,4453,extmgm addtoinsertrecords tx drblob co,independent,0
1035,1035,46017,for multi language sites it is not really conv,28441,if you use pages with language overlays the pa,relates,1
484,484,60723,it should be possible to configure the pageren,11287,should be great to be able to declare head,relates,1
53,53,89574,the messages congrats this page will look li,89573,if field type slug is used in custom records,relates,1
7978,7978,31273,if page is rather new google might display,11563,some users namely the ones responsible for an,independent,0
1875,1875,38261,attached is patch does the following \r\n\r\,18384,we created several backend base groups to be,independent,0
8691,8691,14933,show forgot password is only activated via fle,19835,the recent frontend editing overhaul for versi,independent,0
1500,1500,17175,the no cache parameter can be used to disabli,17509,the page preview works by sending the paramete,relates,1
349,349,19604,upgrade prototype js to latest release,80270,possibility to switch partial folder according,independent,0
732,732,45633,subject says it all,51432,hello \r\n\r\ni think there should be some sor,relates,1
2674,2674,19953,default hotkey ctrl is not currently confi,54333,hello mr klee \r\n\r\nit is somehow possible,independent,0
1102,1102,26139,using the clipboard to other than normal,40690,situation \r\nlist view only one specific rec,relates,1
2606,2606,66371,to use the renderingregistry introduces with,46761,optimize listing and functionality of be module,independent,0
1374,1374,57928,it would be nice if index search would autode,19134,hunspell is an os spell checker used in opeono,relates,1
58,58,89524,currently it not possible to search for loca,73665,hey guys \r\n\r\ni want to suggest new featu,relates,1
1068,1068,28258,curl allows \r\ncurlopt proxytype \teither cur,27988,override any of the curl options g to forg,relates,1
2963,2963,46050,the logexception meth,6416,implement the ean/gtin number property for the,independent,0
661,661,63041,replace the images in module groups with font,3683,currently moving does not work correctly if hi,independent,0
1183,1183,23374,prepared queries would help take better advant,21614,adodb supports memcache for queries,relates,1
608,608,51933,usability and of viewpage module should be imp,51148,bring responsive adaption for viewpage preview,relates,1
7180,7180,27339,above the content are few links to add recor,55977,while debugging and modifying big pile of ty,independent,0
8737,8737,82214,currently extbase demands field names prefixe,36971,getrecordlocalization doesn work for the pa,independent,0
707,707,46138,currently page of type shortcut can only,17037,this issue is already well known and already,relates,1
7383,7383,79237,add logrotation for /home/ /log/ log,3579,per calendar view it should be possible to co,independent,0
1043,1043,75858,hello\r\n\r\ni would suggest option which en,28382,instead of evaluating google analytics code ri,relates,1
7766,7766,54454,the scripts contents from,34428,opened up this issue as reference for br,independent,0
649,649,39441,what is your opinion about introducing,50131,extracted from issue,relates,1
1578,1578,56439,hi dominic\r\n\r\nfirst thanks for this nice,5203,implement draw rectangle function using svg,independent,0
9943,9943,86004,hi \r\n\r\ni currently working on project,15421,mainitems are styled this way \r\n one table,independent,0
3933,3933,88645,very often the users should mandatory fill out,21062,currently there is no way to change the path,independent,0
7850,7850,46078,same as subject the last version of twitter,50224,workspaces are defined by having owners membe,independent,0
746,746,58621,it would be great to have case viewhelper in,44572,have an format case viewhelper with the op,relates,1
889,889,36565,various application parts need prominent pla,35243,in order to cleanly separate between the domai,relates,1
217,217,64764,hi \r\n\r\nthe current system to browse record,79679,my wishlist show file creation date,relates,1
3241,3241,17564,when you have to deal with large sites and com,44738,there are situation where the automatic valida,independent,0
6126,6126,26745,if you want to prepare/edit/create an entity,27335,add support for passing the login credentials,independent,0
4448,4448,79392,please remove the inline javascript \r\n\r\nex,87061,would it be possible to add select/check,independent,0
4100,4100,23848,this is an svn patch request \r\n\r\ntype fea,49925,see if something should be done in this extens,independent,0
1563,1563,15889,when using layermenus you are confronted with,17035,installations with extensive gmenus and rollov,relates,1
1282,1282,20555,only say parsefunc as m not sure where thi,39676,my editors create lot of empty paragraphs li,relates,1
4711,4711,16460,introducing new constant g styles content,15125,value of context will make the table opera,independent,0
1385,1385,18879,introduces several page tsconfig settings to,23506,in the different modules there still are the,relates,1
1546,1546,16365,versioning is part of the core but the ui is,16626,it would be nice to hide the workspace menue,relates,1
1130,1130,24009,in an attempt to bring self monitoring to typo,24572,task has been introduced to execute the syst,relates,1
5891,5891,72052,the special=categories in hmenu should allow,47499,currently the implementation doesn support,independent,0
7517,7517,39029,allow either user to define subtemplate to,76857,the possibility to define dynamic recipient,independent,0
96,96,87152,finisher „summary“ wich is the same as the,87151,an rte for the message in the confirmation fin,relates,1
687,687,47857,hi \r\n\r\nbecause to add javascript file in,38176,hi \r\n\r\nit will be great adding condition,relates,1
99,99,87092,currently many messages feedback / error are,17274,they should be moved to one of standard langua,relates,1
3061,3061,43052,introduce utility class for several naming,77933,problem/description\r\n\r\nwhen add cu,independent,0
502,502,21659,currently there is no way to configure minim,59073,flag for user that the password neeeds to,relates,1
514,514,49282,as from the news from the gnu aspell project,57928,it would be nice if index search would autode,relates,1
4038,4038,20551,d like to have new property added to hmenu,52064,currently the only way to hook into the reques,independent,0
9411,9411,12715,fixed in revision \r\n\r\nthanks to juli,66697,to make the following typoscript possible we,independent,0
5801,5801,45600,currently you can set one search radius to us,11555,popup blocker detection would be nice \r\,independent,0
5552,5552,82625,hi all \r\n\r\nthe idea is to load first the,18902,it is useful for many people to change the def,independent,0
8985,8985,47709,in the back end file links content element sho,60442,filter should be available to filter list of,independent,0
2818,2818,5721,would like to change the unit of size from,324,currently all dependencies injected through au,independent,0
6080,6080,90484,hello dear \r\n\r\nthe viewhelper,1014,as the stable version of doctrine was rel,independent,0
6646,6646,65514,use version the labels route hie,29354,working on feature to put the language and,independent,0
69,69,13710,from hemmer ch \r\n\r\ncurrently it not poss,29758,all settings are just defined in typoscript,independent,0
8229,8229,11720,templates and coding are very complex they ne,44258,when calling packagemanager createpackage you,independent,0
4751,4751,11203,add an option to let the user choose if he wan,6251,right now only individual users are owners of,independent,0
885,885,51915,often when you want to store different kinds,36705,if be user opens page with doctype sysfold,relates,1
5636,5636,2668,sometimes have visitors of companies which,38876,pre \r\n webkit hyphens auto \r\n moz hyphen,independent,0
1525,1525,18239,this patch request contains functions for,16786,because there are some plugins enabled to let,relates,1
3760,3760,20885,would appreciate you could include the attac,15609,this new method provides the ability to use re,independent,0
7107,7107,87237,if you change the method from post to get inde,70104,it would be tremendously helpful if the queryg,independent,0
5631,5631,28231,cli responses should have possibility to out,42572,hi \r\n\r\nit seems that there is only fixed,independent,0
5059,5059,17445,it would be nice to have the start stop fiel,71314,are there plans to make this extension compati,independent,0
7596,7596,21751,the web info module that offers nice ts conf,33222,dam \r\nworkspaces \r\n\r\nusi,independent,0
1135,1135,22482,currently the breakwidth property of gifbuilde,24090,there are lots of parameters in gifbuilder tha,relates,1
8,8,89177,the linkvalidator default pagetsconfig curre,92542,we repeatedly have errors in the log due to in,relates,1
64,64,89457,there are several use cases where it is necess,85127,sometimes there may be problems with external,relates,1
415,415,65099,just got the problem \r\nsession handling is,14986,the installtool does not check if session sup,relates,1
826,826,36705,if be user opens page with doctype sysfold,39051,when the user select sysfolder in the page,relates,1
1184,1184,27372,currently db does not execute prepare,23374,prepared queries would help take better advant,relates,1
5567,5567,14730,using proxy connection wia curl on typo fails,20362,when you use non method to login in be,independent,0
9881,9881,64850,this can be added as an array in the configura,107,we need new structure which is well suited,independent,0
5997,5997,32177,hello \r\n\r\ni am busy checking out this exte,3580,we need some kind of admin panel which is can,independent,0
38,38,90243,it would be nice to have message field in th,84849,as user want to be able to add link or,relates,1
177,177,81623,the new core linkhandler functionality,79626,integrate the linkhandler into the core not,relates,1
961,961,39564,currently the eel parser regex doesn recogn,33394,in boolean viewhelper attributes like the i,relates,1
6759,6759,50254,for some extensions it would be amazing to hav,23659,at the unit testing tutorial at cre,independent,0
1053,1053,28258,curl allows \r\ncurlopt proxytype \teither cur,27988,override any of the curl options g to forg,relates,1
8072,8072,313,update svn permissions automatically when addi,14383,in the web templavoila module deleting an con,independent,0
3150,3150,81451,does not support the only full group by,3938,check if it possible to use the built in typ,independent,0
4785,4785,10676,have localizable table and want to import,2816,the abstract controller currently provides m,independent,0
